fo time ls_time n_ls_moves
2863 8077235 2863 1786
5957 8069615 2890 1628
9358 8072439 3168 1685
12985 8068245 3358 1780
16092 8058120 2857 1588
19496 8064173 3152 1698
22737 8073204 2990 1638
26069 8068084 3079 1692
29340 8063824 3018 1673
32638 8062680 3047 1644
35814 8066257 2914 1527
39289 8071264 3168 1716
42487 8063992 2944 1623
45802 8064407 3063 1650
49224 8064222 3160 1653
52598 8066301 3046 1570
56108 8075410 3252 1705
59948 8071070 3550 1702
63794 8075969 3589 1782
67333 8074201 3216 1729
70576 8068660 2990 1670
73869 8066910 3039 1674
77352 8065944 3225 1749
80843 8076681 3239 1795
84049 8061189 2953 1649
87452 8064400 3146 1670
