fo time ls_time n_ls_moves
744 1604347 744 1332
1478 1600928 727 1382
2211 1607552 727 1402
2994 1604681 776 1410
3637 1600096 636 1184
4389 1601981 746 1418
5147 1604311 751 1361
5909 1602718 755 1281
6797 1604261 880 1390
7474 1601913 670 1278
8160 1601546 679 1292
8896 1604762 729 1381
9602 1602539 698 1326
10271 1601250 663 1266
11167 1604933 889 1452
11920 1599892 743 1252
12729 1601210 801 1356
13515 1599052 778 1285
14421 1604253 900 1381
15251 1600009 822 1313
16047 1603098 789 1395
16892 1600611 838 1322
17661 1601935 762 1340
18409 1601578 723 1340
19171 1600283 756 1355
19895 1601688 717 1293
20657 1602284 755 1324
21398 1598558 733 1284
22145 1604041 741 1354
22868 1600724 716 1304
23626 1604169 751 1351
24397 1603741 765 1362
25204 1604727 800 1397
25987 1603086 776 1396
26685 1602582 692 1293
27394 1602737 703 1268
28108 1604490 708 1346
28793 1599425 678 1280
29555 1605682 756 1413
30346 1604064 784 1375
31072 1604042 719 1305
31791 1604828 712 1321
32526 1607086 728 1293
33310 1610776 777 1464
34150 1601729 832 1374
34834 1596861 678 1254
35605 1602096 763 1312
36289 1603634 677 1247
36986 1598997 692 1219
37670 1599365 675 1227
38384 1602842 707 1306
39181 1602458 790 1311
39965 1603681 777 1287
40643 1600445 671 1293
41446 1605437 797 1370
42189 1603269 735 1344
42936 1602359 741 1379
43710 1603131 767 1336
44417 1602480 701 1322
45204 1602778 780 1317
45916 1598261 706 1311
46591 1602713 668 1281
47321 1605438 714 1351
48045 1600814 717 1243
48789 1602737 735 1265
49697 1604405 899 1359
50374 1602494 671 1271
51128 1607540 748 1410
51867 1602343 732 1341
52574 1599937 700 1235
53300 1603421 718 1362
54040 1601783 734 1261
54773 1603508 727 1284
55479 1602302 699 1270
56185 1600720 700 1304
56960 1604861 768 1372
57611 1601615 644 1214
58303 1600783 686 1290
59045 1599255 735 1312
59799 1599316 748 1256
60483 1601628 675 1283
61159 1595960 669 1269
61847 1601634 682 1306
62559 1601856 705 1344
63279 1604389 714 1336
63987 1604486 701 1341
64694 1608001 700 1339
65596 1604640 896 1283
66349 1603531 746 1273
67046 1599200 688 1309
67738 1602785 685 1268
68518 1603188 774 1349
69182 1600282 657 1236
69885 1603286 696 1336
70554 1601114 663 1236
71243 1599956 683 1265
71952 1607090 702 1358
72705 1605986 747 1389
73445 1601140 731 1292
74280 1604089 829 1407
75045 1605585 757 1379
75776 1602680 723 1348
76513 1600864 731 1377
77242 1604211 723 1369
77898 1601402 649 1213
78627 1606474 723 1326
79360 1602685 726 1337
80064 1604271 698 1325
80819 1604805 748 1362
81545 1604907 720 1301
82240 1601430 689 1270
83013 1604031 760 1362
83712 1598509 692 1218
84413 1597471 694 1245
85158 1601447 739 1279
