fo time ls_time n_ls_moves
682 1615378 682 1286
1393 1613159 704 1249
2130 1617687 730 1363
2790 1617281 653 1256
3475 1615834 678 1298
4184 1617322 703 1329
4925 1618783 735 1391
5706 1620212 775 1492
6355 1612682 642 1197
7045 1615282 682 1304
7727 1615319 675 1284
8432 1617830 698 1354
9210 1617412 772 1448
9901 1613945 684 1282
10561 1615790 653 1214
11317 1618785 749 1403
12084 1617676 760 1352
12808 1621462 717 1334
13496 1617381 682 1275
14134 1611287 631 1192
14817 1616806 677 1306
15485 1617015 661 1270
16276 1623276 785 1508
16979 1618661 694 1303
17684 1617190 698 1336
18384 1617069 693 1336
19121 1617859 731 1403
19839 1619893 712 1337
20559 1619986 714 1374
21233 1615274 667 1278
21874 1612803 635 1205
22608 1619643 727 1400
23324 1616600 710 1356
23972 1617105 641 1218
24650 1614179 672 1232
25371 1615899 715 1327
26043 1612634 665 1269
26730 1617733 681 1288
27404 1615403 668 1277
28113 1619706 703 1340
28810 1613506 691 1308
29481 1615916 664 1282
30168 1616627 681 1292
30879 1617499 704 1335
31565 1614577 677 1303
32262 1614453 690 1283
32956 1616421 687 1319
33662 1617915 700 1338
34385 1614788 715 1385
35084 1615295 693 1305
35806 1614752 716 1364
36510 1616804 698 1330
37208 1617015 691 1334
37942 1616631 727 1390
38632 1616713 684 1314
39325 1617837 687 1321
40019 1616222 688 1302
40710 1615896 682 1291
41422 1620076 705 1353
42101 1615535 672 1289
42752 1614932 645 1232
43433 1616534 675 1278
44148 1614327 708 1356
44817 1614254 662 1265
45543 1619203 720 1381
46246 1618311 697 1327
46948 1617911 696 1309
47649 1616962 694 1327
48334 1616712 678 1278
49029 1618258 689 1318
49718 1614855 683 1295
50420 1616837 695 1344
51099 1611282 672 1270
51821 1617977 715 1344
52598 1616528 770 1367
53295 1613619 688 1287
53953 1615244 651 1243
54662 1617001 702 1323
55336 1612420 668 1275
56054 1617203 711 1344
56770 1617850 709 1379
57457 1615967 681 1307
58113 1613995 649 1246
58806 1615792 687 1294
59509 1618123 696 1343
60207 1616949 692 1323
60905 1617774 691 1311
61617 1615659 696 1294
62310 1617349 686 1302
62986 1616112 670 1297
63691 1617252 699 1314
64387 1616561 689 1331
65044 1615661 651 1235
65744 1617540 694 1345
66428 1616566 677 1285
67093 1615227 658 1264
67803 1618694 704 1333
68529 1616566 720 1313
69298 1615480 762 1401
70026 1614186 722 1301
70771 1619183 739 1383
71513 1616683 735 1330
72171 1614381 651 1234
72898 1619606 721 1368
73566 1615410 662 1264
74293 1619562 721 1325
75028 1615626 728 1328
75755 1618186 720 1352
76442 1617010 681 1307
77198 1613734 749 1327
77921 1616140 717 1367
78645 1619419 717 1368
79386 1613356 735 1286
80060 1615212 667 1245
80779 1614893 713 1269
81529 1615107 743 1321
82233 1616611 698 1280
82919 1615938 679 1264
83631 1615565 705 1348
84342 1615788 705 1288
85076 1618265 728 1366
