fo time ls_time n_ls_moves
122 204287 122 774
244 204032 122 757
356 204295 111 731
521 204538 163 751
644 204387 122 750
760 204460 116 751
878 203578 117 720
993 204159 114 744
1118 204725 124 751
1232 204588 114 748
1356 204636 123 762
1476 204777 119 768
1595 204291 119 749
1722 203981 126 746
1846 203671 123 795
1968 204095 121 735
2083 204141 115 751
2201 205069 117 729
2318 204280 116 755
2438 203867 119 727
2553 203160 114 733
2681 204581 127 742
2813 205193 131 773
2931 204529 117 763
3060 204364 128 782
3169 204304 108 712
3292 204942 122 760
3441 203775 119 744
3561 205494 119 788
3684 204838 121 741
3799 204778 115 746
3926 204608 126 773
4046 204123 119 762
4169 204913 123 772
4294 204569 124 770
4411 204688 116 744
4552 203964 141 749
4678 204219 125 763
4808 204746 130 797
4945 205318 136 764
5063 204488 118 763
5185 203312 120 734
5304 204432 119 774
5425 203847 120 740
5543 205190 117 768
5669 204526 126 781
5794 204815 124 744
5917 205247 122 750
6035 203054 117 697
6153 204017 117 761
6272 204289 118 721
6387 204039 114 742
6514 204112 125 796
6635 205073 120 753
6750 204092 114 749
6877 203395 126 752
6998 203968 120 787
7121 204316 123 760
7241 204449 119 729
7372 203382 113 737
7492 203466 119 730
7610 204033 117 759
7734 204487 123 742
7852 205172 117 764
7978 205593 125 766
8096 203993 118 741
8208 203788 111 708
8332 204187 123 772
8445 203564 112 734
8572 204217 127 790
8693 205053 120 741
8815 203598 121 710
8927 203974 111 726
9047 203490 119 732
9163 204650 115 734
9282 204615 118 740
9410 204991 127 778
9525 205865 114 749
9649 203320 123 727
9766 204774 116 759
9888 204854 121 743
10019 204794 129 781
10137 204197 117 759
10260 204469 122 754
10380 203830 119 753
10503 204203 121 747
10619 204402 115 759
10739 204098 119 740
10855 204461 116 747
10977 205198 121 762
11099 203477 121 759
11215 204587 114 746
11337 203944 121 724
11455 204552 117 774
11575 204739 119 744
11695 204176 119 773
11817 203877 121 757
11942 204400 124 774
12062 204485 119 778
12180 203591 117 729
12303 205151 122 797
12431 204177 127 796
12556 204614 125 784
12680 204336 123 781
12801 203666 120 743
12920 204904 118 769
13038 203649 118 740
13163 205356 124 810
13289 203950 125 772
13407 203615 117 745
13529 203924 121 769
13659 205776 129 794
13774 203867 114 747
13895 204061 120 748
14012 205138 116 758
14138 205375 125 764
14261 205099 121 762
14378 204197 116 756
14498 203978 120 752
14619 204116 120 782
14739 204031 119 736
14855 205026 115 755
14977 204575 121 752
15100 205159 123 758
15226 205002 125 795
15351 203992 123 755
15464 203839 112 740
15585 203725 120 744
15698 204604 112 730
15820 204923 122 751
15947 204557 125 789
16071 205696 123 782
16198 204861 127 788
16314 204778 115 749
16433 204148 118 735
16548 203815 114 745
16683 204915 134 808
16802 204090 118 736
16927 204927 124 771
17046 204369 118 714
17165 203922 118 767
17292 204659 127 786
17405 204084 112 734
17531 204446 125 775
17654 204977 122 771
17772 204623 117 736
17900 204512 127 741
18014 204804 113 726
18138 203749 123 738
18256 204068 118 764
18377 205422 120 749
18489 204606 112 729
18609 203510 119 734
18735 204377 125 755
18852 204701 116 756
18974 203580 121 760
19092 205078 117 764
19224 204742 131 776
19339 204977 114 753
19461 204510 121 749
19580 204165 118 728
19690 203560 110 718
19815 203347 124 758
19935 204368 119 770
20063 205135 127 782
20186 204909 121 783
20309 204813 122 778
20432 203839 123 748
20551 203939 118 772
20671 203204 119 718
20789 204437 117 767
20916 205259 126 762
21031 204308 114 748
21148 204213 116 728
21272 205559 123 769
21384 204390 111 731
21506 204608 121 753
21624 205246 117 765
21747 203999 123 735
21865 204324 116 764
21991 204643 126 783
22108 204648 116 768
22228 204592 119 753
22352 205304 123 775
22466 204523 113 741
22594 204022 127 785
22712 204451 118 767
22843 204649 130 807
22957 203635 112 738
23086 203663 128 754
23200 205200 114 730
23323 204358 122 762
23451 204701 127 796
23565 203943 113 734
23693 204976 127 779
23803 204021 109 723
23928 204105 124 763
24056 204932 127 727
24176 203812 119 758
24302 204705 125 745
24414 204820 111 724
24536 204660 121 748
24648 203350 111 731
24768 204639 119 740
24882 203331 114 739
25006 204442 123 765
25121 203399 114 747
25245 205362 123 764
25370 204535 124 749
25490 203798 118 740
25630 205469 139 799
25747 204175 116 742
25865 205137 118 756
25987 204160 121 752
26099 203854 111 726
26214 203214 114 712
26335 204525 120 780
26469 204339 122 749
26587 204741 118 760
26710 203055 121 743
26839 204779 129 770
26956 204677 116 749
27082 204788 125 769
27200 204148 117 759
27322 204595 121 748
27440 204760 117 760
27557 204744 116 735
27683 203177 125 777
27800 204128 116 752
27934 204414 133 738
28050 203860 115 752
28172 202971 121 744
28290 204243 117 762
28413 204194 122 755
28536 204415 122 761
28656 205062 119 777
28781 203826 124 779
28899 204610 117 762
29023 204129 123 767
29138 204563 114 738
29268 205812 129 809
29390 204684 122 754
29505 204410 114 746
29634 204766 128 755
29757 205504 122 797
29882 204499 124 761
29995 204461 112 738
30116 204931 120 744
30232 204936 115 743
30355 205327 121 773
30474 204693 118 735
30588 203873 113 733
30715 204654 126 783
30830 204091 115 752
30958 203942 126 761
31072 204754 114 749
31197 204125 124 765
31323 203526 124 778
31442 204438 118 773
31557 204690 114 712
31673 204545 115 751
31798 204217 124 758
31917 204212 118 762
32041 205020 124 763
32168 205227 125 759
32284 205538 115 754
32410 204154 125 770
32527 204801 116 768
32648 203402 121 753
32771 204714 122 771
32894 205202 122 765
33019 204674 124 749
33142 204226 122 759
33273 204563 130 778
33393 205119 119 774
33526 205480 132 780
33649 204265 123 772
33765 203612 115 745
33887 204245 121 757
34003 203919 115 751
34123 204106 118 740
34243 205024 119 774
34371 205195 128 785
34489 204103 117 753
34609 204778 119 749
34731 204455 121 750
34845 203959 113 723
34973 203700 127 786
35090 205122 116 753
35211 204800 120 752
35329 204357 117 756
35453 204334 123 748
35579 203146 125 754
35697 205079 117 754
35821 205109 122 744
35940 205234 119 769
36068 203664 127 747
36190 205096 122 757
36309 204186 118 768
36431 205346 121 753
36550 205428 118 782
36674 205097 122 765
36791 205583 117 763
36908 204106 115 711
37021 203403 112 735
37140 203062 119 718
37278 205507 137 796
37408 203869 129 723
37534 204863 126 758
37655 204710 120 756
37776 205783 120 742
37899 204480 122 756
38014 204727 114 731
38140 204904 125 778
38258 204623 117 771
38385 204431 126 780
38502 205385 116 763
38630 204586 127 752
38758 204472 127 795
38865 203681 107 707
38986 204618 120 743
39102 205193 116 764
39225 203433 122 751
39341 204622 116 750
39474 203843 131 759
39601 205055 126 776
39714 203297 112 735
39839 204675 125 758
39953 204957 113 741
40079 203902 125 760
40203 203797 123 759
40315 203457 111 727
40445 204890 129 795
40562 204402 116 758
40686 204382 124 732
40800 204029 113 740
40924 204689 123 740
41045 204804 120 763
41172 204558 126 815
41301 204105 128 769
41414 203423 112 742
41540 204856 125 778
41657 203814 115 756
41785 204198 127 781
41905 204080 119 739
42026 204183 120 783
42143 203884 117 723
42263 205306 118 770
42404 204379 140 776
42540 204090 136 788
42661 204524 120 765
42790 204954 128 772
42908 204519 117 767
43042 205133 132 756
43156 204003 114 732
43289 203983 131 729
43412 204655 123 758
43537 205455 124 786
43669 203759 131 767
43787 204013 117 750
43909 205297 122 736
44027 203750 117 755
44162 204793 134 756
44309 204668 146 760
44430 203469 119 681
44590 204509 159 781
44721 204444 131 776
44845 204103 123 780
44974 204718 128 742
45091 204324 117 756
45222 205120 130 795
45350 203740 127 734
45472 204195 121 785
45594 203145 122 706
45720 204012 125 755
45847 204415 126 774
45962 204118 114 733
46082 204449 120 758
46203 204327 120 739
46322 204606 118 762
46448 203543 125 774
46561 203567 112 745
46690 203992 128 758
46825 204945 134 782
46941 204293 114 742
47057 203703 116 723
47182 204985 124 760
47305 204468 122 748
47427 205285 122 756
47549 203384 121 733
47685 204825 135 766
47800 204735 114 737
47929 202951 129 743
48046 204267 116 752
48177 204638 129 751
48304 204426 127 782
48429 204116 124 742
48551 203505 121 755
48658 204196 106 698
48781 203825 121 746
48899 205260 118 761
49024 205947 124 783
49149 204992 123 783
49264 204992 115 749
49381 203613 116 722
49501 204726 119 779
49655 205450 129 772
49770 204860 114 747
49889 203531 118 728
50009 204063 119 752
50123 204100 113 742
50246 203593 123 766
50362 204626 115 754
50492 205293 129 809
50607 204741 114 750
50730 204924 122 739
50852 205144 121 783
50980 205959 128 781
51103 204179 121 754
51217 204055 113 747
51338 204665 121 739
51457 204946 117 770
51583 204855 126 779
51697 204112 112 727
51820 205112 122 760
51938 203245 117 721
52052 204398 113 738
52176 204590 123 746
52290 203963 113 744
52410 205072 119 745
52526 204559 116 761
52644 203596 116 724
52763 204316 118 729
52890 204828 127 749
53038 203439 147 736
53172 203361 133 727
53298 205403 125 762
53416 203328 118 754
53540 203286 123 746
53661 204377 120 750
53787 205030 125 758
53927 203975 139 792
54082 203553 154 741
54220 205117 137 788
54342 204029 121 739
54457 204645 114 751
54579 204015 121 753
54701 204633 121 782
54825 205000 123 753
54947 204088 121 755
55061 203821 113 750
55184 205506 122 755
55304 205143 119 787
55428 204593 122 768
55544 205207 116 765
55670 203881 125 775
55795 204970 124 776
55919 204863 122 753
56058 205377 138 788
56181 205786 122 805
56302 203639 120 748
56431 204756 129 810
56551 205313 119 783
56671 204120 119 742
56780 204492 109 717
56905 204382 124 765
57018 203529 112 740
57139 205247 120 744
57254 204218 114 733
57379 204183 124 756
57506 204946 126 778
57623 205978 116 769
57749 205649 125 782
57866 203327 116 762
57988 205267 122 755
58107 204137 118 768
58226 203736 118 747
58340 203085 113 702
58454 204407 113 735
58580 203561 125 750
58698 204086 117 753
58820 204449 121 753
58940 205278 119 772
59061 204500 121 749
59174 203814 112 732
59293 203691 118 741
59418 205082 124 776
59538 205313 119 786
59660 203928 121 740
59774 205187 114 746
59895 203957 121 738
60008 204394 112 736
60135 205112 126 783
60262 204788 126 792
60379 204066 116 751
60499 203825 119 755
60608 203266 108 710
60735 204512 126 771
60854 205532 119 771
60980 204779 125 772
61100 204935 119 750
61218 204654 117 745
61340 204259 121 743
61454 204869 113 748
61575 204364 121 754
61691 204502 114 748
61813 204403 122 759
61931 203624 117 755
62053 203393 120 760
62171 204227 117 731
62291 204959 119 792
62410 204274 118 718
62527 204863 116 761
62652 203548 124 767
62773 204300 121 768
62898 203741 124 772
63026 204377 127 770
63143 204633 116 760
63294 205981 150 766
63428 204209 134 807
63559 204153 130 782
63684 203783 124 751
63800 203426 114 712
63927 204182 126 745
64042 203140 114 748
64160 204171 117 715
64274 203810 113 730
64406 204987 131 779
64538 204444 131 748
64656 204800 117 757
64793 204834 136 800
64912 204753 118 765
65035 204909 122 775
65161 204707 125 764
65281 204351 119 770
65405 204151 123 763
65518 204397 112 733
65642 204269 123 766
65761 204371 118 762
65888 204699 127 777
66006 203808 117 746
66118 202614 112 722
66248 204195 129 798
66363 204300 114 737
66490 204020 126 764
66604 204203 113 736
66729 203352 124 774
66848 203728 118 736
66967 204317 117 759
67092 204668 125 769
67202 204603 109 716
67324 204020 121 742
67439 204271 114 753
67565 204673 125 778
67686 205384 120 778
67813 203588 126 722
67941 205547 127 758
68060 204746 118 761
68190 205391 130 785
68326 203476 135 735
68465 205055 138 802
68597 205339 131 748
68732 204519 134 770
68868 204715 135 757
68996 204126 127 749
69117 205034 120 742
69241 204433 123 733
69362 203948 120 742
69487 204332 124 759
69603 204045 115 741
69725 205007 122 758
69848 204376 122 749
69965 203724 116 751
70094 204655 128 785
70207 203566 112 735
70327 204268 118 721
70449 203983 121 742
70568 204490 118 759
70693 203649 124 771
70807 204649 113 744
70937 204205 129 747
71058 204728 121 795
71187 205337 128 762
71308 204481 119 749
71426 205401 117 764
71549 204111 122 762
71664 204858 114 756
71792 203840 127 749
71906 204209 114 752
72026 204084 118 747
72151 205316 124 789
72265 204596 114 734
72390 205606 124 774
72510 204318 119 768
72634 204089 123 747
72750 205048 116 757
72874 203109 123 757
72987 204422 112 736
73110 204240 122 754
73230 204181 119 749
73342 203806 111 735
73466 205071 124 772
73583 205245 115 749
73708 204717 125 756
73820 204251 111 734
73943 204729 122 732
74070 205314 125 811
74184 204188 114 721
74308 203716 123 743
74426 204979 117 758
74549 204478 123 766
74670 204471 120 777
74793 204463 123 757
74910 204944 116 762
75032 204719 121 757
75148 203601 115 747
75265 204418 116 730
75389 204636 124 765
75508 205019 116 751
75633 204368 123 736
75746 203930 113 739
75873 204510 126 787
75991 205426 117 763
76115 204589 123 759
76237 204380 121 741
76356 205734 118 771
76479 204350 122 765
76594 204550 114 753
76717 204556 122 755
76830 203121 113 743
76964 204850 133 777
77088 203541 123 766
77205 204874 116 757
77323 204265 117 736
77439 204178 116 762
77562 204258 121 755
77681 204391 119 762
77803 203945 121 768
77929 204373 125 772
78047 205496 117 764
78177 203889 129 746
78295 204582 117 773
78419 203364 123 758
78539 204194 120 761
78666 205323 126 777
78794 203509 127 752
78908 203919 114 736
79030 203902 122 749
79147 204778 116 753
79266 204078 118 732
79394 204421 127 758
79507 203529 112 736
79622 203791 114 710
79742 204279 119 778
79864 204828 121 754
79980 204282 115 759
80100 204255 119 729
80213 205483 113 730
80335 204985 121 766
80457 204467 120 747
80576 205003 118 764
80703 205687 126 772
80821 204376 117 773
80947 204760 125 757
81061 205689 113 744
81180 203806 118 734
81298 204455 117 748
81423 205182 124 791
81546 205121 123 761
81664 204533 118 768
81786 204835 121 734
81901 203989 114 744
82027 204844 126 790
82143 204253 115 744
82266 202924 122 732
82390 204110 123 773
82505 205242 113 737
82629 204430 123 763
82745 204458 116 757
82867 203480 121 758
82984 204159 116 768
83112 205621 127 785
83231 204828 119 754
83346 203587 114 745
83471 204813 124 746
83594 204991 123 807
83718 204425 122 748
83832 203515 114 751
83959 204176 125 776
84089 205076 129 780
84207 204496 118 759
84327 204251 119 743
84447 205249 119 778
84572 204513 124 777
84687 204457 114 740
84809 204534 121 744
84929 204154 119 735
85046 203910 116 730
