fo time ls_time n_ls_moves
432 856376 432 1162
909 856948 473 1170
1386 857179 474 1246
1818 857241 429 1185
2220 856698 398 1163
2634 857267 411 1136
3039 856613 402 1146
3427 854579 385 1119
3805 855610 375 1111
4196 858082 387 1127
4620 857245 421 1169
5070 856675 447 1163
5463 856619 389 1123
5859 858304 393 1153
6253 856557 391 1174
6702 854721 445 1128
7087 855993 382 1089
7469 855949 379 1118
7868 856378 396 1152
8311 856247 439 1217
8703 857897 389 1106
9119 857410 413 1137
9591 857021 468 1183
10053 856223 458 1184
10474 854376 418 1088
10878 856696 401 1129
11320 855169 438 1140
11749 854177 425 1109
12132 856696 380 1120
12557 859255 421 1196
12942 853881 382 1125
13341 857187 396 1176
13731 856551 387 1109
14171 854847 436 1133
14592 856425 417 1150
14995 858626 399 1186
15367 854922 369 1090
15796 857729 425 1235
16182 855158 382 1138
16569 854939 384 1130
16968 858580 396 1165
17360 854817 388 1146
17737 856566 373 1119
18125 857516 385 1164
18523 855530 395 1182
18913 856152 386 1105
19300 854301 385 1151
19703 857718 400 1184
20105 858135 399 1195
20490 859077 382 1169
20888 858898 394 1194
21289 856406 397 1194
21670 857264 379 1111
22056 856078 383 1135
22442 856109 383 1147
22812 855497 367 1100
23221 856319 406 1216
23606 854533 383 1058
24009 857799 399 1160
24414 856981 402 1148
24790 854625 373 1096
25173 854010 380 1117
25583 857309 407 1188
25981 857984 395 1139
26444 857030 461 1187
26909 855630 461 1181
27307 857984 395 1124
27685 857085 374 1111
28088 857157 400 1166
28507 855998 416 1155
28921 858075 410 1186
29372 854931 447 1139
29773 854676 399 1147
30160 854706 383 1132
30577 858196 414 1222
30947 855803 367 1100
31329 856273 379 1143
31739 857412 407 1175
32165 855018 423 1169
32576 858958 407 1177
32974 855539 394 1160
33351 854649 374 1114
33745 855341 391 1177
34159 856313 411 1208
34556 855560 393 1193
34950 854497 391 1155
35361 857044 408 1142
35815 856248 451 1141
36225 856901 405 1161
36639 856974 411 1136
37103 858393 460 1200
37479 854525 373 1125
37862 855316 379 1134
38250 856373 385 1122
38641 854121 388 1156
39021 856210 377 1122
39398 855692 374 1116
39796 854385 394 1155
40210 858002 411 1215
40594 855360 381 1117
40987 854317 389 1121
41376 856295 386 1151
41741 853800 361 1069
42135 858845 391 1151
42564 857652 426 1225
42926 854685 359 1069
43344 855805 414 1192
43745 858313 398 1181
44139 856615 391 1163
44524 855255 382 1114
44905 856257 377 1095
45299 856520 392 1108
45691 855634 389 1140
46089 855528 394 1117
46480 854115 388 1144
46886 858008 402 1179
47278 854701 389 1133
47680 854856 398 1164
48071 856590 388 1141
48461 854005 387 1122
48848 857079 384 1140
49234 859030 384 1143
49621 856435 383 1127
50004 856545 380 1097
50405 855860 398 1127
50841 857516 433 1175
51329 855857 485 1135
51765 852913 433 1173
52204 857292 436 1197
52616 856186 409 1138
52991 853444 372 1086
53381 854613 386 1132
53844 856425 461 1146
54259 856026 411 1100
54700 857401 439 1230
55094 856461 391 1128
55503 856433 405 1157
55883 857565 377 1111
56270 854883 384 1130
56671 857733 397 1182
57043 855089 370 1097
57439 857907 393 1179
57842 855955 400 1186
58256 857597 411 1167
58617 855580 357 1091
58996 857302 376 1107
59434 858622 435 1208
59825 856197 388 1113
60240 858433 413 1239
60643 855976 400 1156
61062 855974 416 1230
61445 855781 380 1106
61852 855457 403 1205
62262 855098 407 1205
62641 854830 375 1128
63039 858384 395 1167
63423 855112 381 1096
63802 857203 375 1127
64172 855768 367 1127
64577 859122 402 1205
64978 859117 398 1193
65377 858252 396 1182
65810 858769 430 1241
66210 858397 397 1155
66621 855901 408 1170
67045 857391 421 1198
67462 857320 414 1191
67860 856768 396 1170
68362 857987 499 1175
68778 859292 411 1193
69186 854706 405 1150
69659 859858 468 1209
70125 855488 464 1112
70518 856168 390 1135
70920 857593 399 1192
71292 854120 369 1095
71699 860334 404 1165
72109 857092 405 1179
72498 856779 387 1142
72914 856266 413 1184
73297 857192 380 1136
73687 855138 387 1139
74068 856319 378 1120
74487 856405 415 1231
74915 858595 399 1191
75274 857176 355 1082
75659 856786 382 1150
76056 857239 395 1145
76435 855498 375 1119
76843 860778 405 1216
77222 856928 376 1130
77643 856542 417 1170
78085 856896 438 1116
78488 857190 401 1157
78920 855833 428 1149
79316 855023 393 1128
79719 855423 400 1183
80135 855553 413 1097
80531 857515 393 1140
80967 858619 433 1196
81348 856208 378 1086
81720 855157 369 1104
82147 854074 424 1141
82639 856645 487 1163
83066 855565 424 1126
83455 858074 387 1146
83882 858345 422 1158
84251 856755 366 1098
84646 856240 392 1183
85041 854657 392 1164
