fo time ls_time n_ls_moves
783 1614765 783 1254
1493 1615280 702 1244
2255 1616774 756 1284
2993 1617710 730 1364
3744 1619838 745 1398
4422 1611951 670 1268
5095 1619078 667 1268
5805 1618067 703 1336
6456 1615344 644 1241
7137 1615250 675 1282
7878 1615124 734 1410
8566 1614742 681 1306
9265 1619983 693 1343
9981 1618789 710 1309
10642 1614854 653 1230
11327 1617221 678 1290
12048 1617879 714 1376
12768 1616657 714 1353
13455 1615847 681 1316
14100 1613071 639 1208
14780 1614990 673 1309
15454 1616402 668 1270
16199 1620820 738 1415
16897 1617158 690 1317
17578 1618527 675 1308
18290 1615352 706 1312
18978 1618680 681 1291
19638 1617397 654 1240
20338 1618396 693 1313
21097 1617822 753 1421
21764 1616789 661 1246
22433 1616859 662 1246
23170 1613273 731 1249
23912 1617042 735 1345
24589 1616192 670 1258
25309 1614978 714 1303
26004 1616439 688 1270
26722 1614697 711 1316
27420 1614337 689 1294
28154 1613918 728 1350
28822 1614375 662 1229
29536 1614731 707 1290
30234 1619602 692 1322
30958 1617675 717 1347
31687 1619941 723 1380
32414 1618935 720 1385
33097 1616721 676 1300
33820 1617742 716 1328
34482 1617103 656 1258
35147 1617850 658 1247
35801 1610747 648 1237
36510 1614023 703 1285
37182 1617734 665 1258
37896 1619841 705 1306
38608 1619314 705 1359
39346 1617857 731 1398
40007 1613765 654 1245
40720 1618854 707 1348
41428 1618423 702 1317
42149 1615255 713 1374
42830 1618933 675 1280
43498 1613581 661 1270
44209 1619280 704 1314
44905 1617663 689 1329
45612 1619667 701 1352
46350 1616230 731 1382
47070 1620518 714 1330
47747 1614690 670 1241
48502 1619241 749 1386
49224 1617979 716 1364
49932 1617054 701 1336
50617 1617872 678 1307
51359 1618896 735 1363
52091 1618438 725 1378
52844 1618584 746 1399
53588 1618388 737 1363
54319 1618208 724 1356
54983 1617306 658 1220
55737 1616549 747 1370
56528 1619669 784 1440
57352 1615038 817 1294
58072 1617026 714 1340
58795 1618800 716 1311
59455 1614047 653 1212
60208 1619685 746 1391
60940 1616309 725 1333
61632 1616040 686 1281
62318 1612481 679 1247
63050 1615027 726 1244
63754 1616549 697 1258
64424 1614793 663 1246
65136 1612759 706 1277
65858 1613150 716 1215
66593 1616362 728 1265
67374 1614873 775 1303
68202 1619650 815 1437
68905 1613143 696 1209
69618 1618127 707 1293
70343 1614017 719 1307
71024 1616828 674 1262
71786 1617865 756 1388
72554 1620617 761 1416
73254 1614909 693 1275
73992 1617927 732 1389
74695 1617935 697 1338
75426 1619662 725 1352
76141 1618316 708 1312
76860 1616652 713 1344
77525 1618140 658 1246
78233 1618030 701 1315
78960 1616641 721 1374
79644 1617898 677 1280
80420 1616623 769 1432
81124 1616306 698 1283
81819 1619446 688 1302
82475 1614880 649 1227
83173 1618561 691 1292
83877 1619385 697 1330
84600 1616569 716 1292
85513 1618745 904 1383
