fo time ls_time n_ls_moves
152 209741 152 769
321 209472 168 769
442 209716 119 734
577 209364 134 751
702 209128 124 763
827 209346 125 758
951 210169 122 761
1065 209036 114 741
1216 209084 150 743
1348 208312 131 751
1512 210001 162 765
1643 208415 130 742
1780 210109 137 763
1908 210367 127 758
2049 210807 140 757
2192 209719 142 784
2345 211005 152 773
2487 208723 141 741
2630 210907 143 777
2747 209196 115 752
2870 210016 122 741
2990 209351 120 776
3128 209591 137 774
3264 210107 135 747
3406 208956 141 729
3555 208926 148 739
3700 209425 144 738
3843 209529 120 750
3974 211454 130 784
4088 209876 113 748
4211 208705 123 771
4336 210445 124 767
4457 210226 120 787
4580 209772 123 766
4694 209817 113 736
4819 209659 124 778
4935 209748 115 756
5050 209041 114 712
5183 211132 133 822
5296 208991 112 735
5412 208888 115 722
5542 210651 129 778
5669 209503 126 722
5791 210135 121 751
5914 209915 122 760
6039 210306 124 761
6160 209733 120 756
6290 209911 130 775
6419 210079 127 746
6554 209532 135 740
6672 210246 117 726
6783 209750 111 720
6903 209341 119 744
7021 210251 117 769
7142 208733 120 743
7262 210021 119 784
7392 209591 129 741
7510 209220 117 749
7632 209743 121 749
7752 209664 119 734
7872 209438 118 769
7994 209499 121 759
8109 209745 115 741
8234 210086 124 754
8357 210093 121 760
8486 209974 128 792
8615 210154 129 786
8736 209217 119 753
8854 209587 118 722
8980 209805 124 771
9125 210066 144 757
9249 210277 123 762
9368 210384 119 760
9502 209363 133 757
9627 209562 123 770
9756 210517 128 758
9887 210228 130 745
10006 209910 118 755
10125 210119 118 737
10245 209548 119 779
10375 210854 129 775
10492 209368 116 735
10617 210648 124 773
10746 210602 128 757
10857 210371 111 733
10976 209321 118 732
11102 209811 125 762
11226 208945 123 738
11357 209717 131 770
11478 210492 120 781
11598 209045 119 745
11718 209582 119 737
11844 210070 125 761
11963 209602 118 760
12091 209418 126 765
12218 210384 127 758
12337 209380 118 766
12465 209721 127 769
12583 209129 117 767
12708 209911 124 773
12832 208707 123 753
12946 208426 113 705
13065 209788 118 743
13189 209616 122 765
13303 210032 114 717
13417 209569 113 744
13547 209680 129 749
13662 209199 115 749
13784 209296 121 716
13902 210252 117 761
14021 208980 118 746
14134 208692 113 737
14257 209540 122 782
14391 210688 123 747
14505 209398 113 733
14624 210168 119 735
14758 209536 133 761
14878 209609 119 749
14999 208250 120 749
15116 208931 116 760
15236 209778 120 747
15351 210813 114 751
15477 209161 125 754
15595 209265 118 748
15718 209269 122 719
15835 208976 116 758
15959 209406 123 756
16082 209638 122 736
16202 210143 119 734
16325 210449 122 756
16440 209138 115 749
16574 208347 133 765
16695 208452 121 747
16823 210956 127 775
16950 210152 126 751
17067 209498 116 757
17201 209377 132 762
17326 210177 124 787
17454 210317 127 777
17577 210296 123 748
17700 210876 121 763
17827 209281 127 760
17950 209799 122 773
18066 208298 115 723
18199 210847 132 761
18316 210369 117 749
18436 210052 119 734
18555 209389 117 752
18707 210407 151 789
18835 210275 128 791
18951 211096 115 759
19077 209676 125 739
19197 210134 120 769
19322 209234 124 725
19435 209505 113 729
19566 210387 130 763
19691 210242 124 750
19811 210389 119 778
19928 210217 116 719
20045 209991 117 769
20167 210104 121 729
20283 209294 115 744
20401 209667 117 738
20519 210223 116 748
20646 209823 126 790
20770 211039 124 752
20907 208660 136 764
21031 209011 123 742
21155 209517 123 747
21283 210550 127 765
21414 210436 130 762
21535 210200 121 777
21656 208582 120 735
21773 209273 117 731
21894 208965 119 746
22017 209074 121 763
22144 209939 126 772
22259 208685 114 720
22376 211001 117 752
22495 209808 118 728
22614 209415 118 760
22738 209417 124 747
22858 209412 119 751
22979 209738 120 740
23099 209717 119 756
23210 208795 111 732
23340 209910 130 787
23464 210443 122 774
23590 210470 125 745
23706 210261 115 738
23834 209702 127 797
23957 209945 122 756
24104 209027 147 733
24228 210663 123 746
24349 208701 120 754
24469 211036 120 751
24593 209817 122 725
24720 209945 126 775
24842 209712 122 747
24957 209506 114 735
25078 210184 119 751
25201 209594 122 772
25317 210338 116 754
25444 210899 126 772
25564 210234 119 774
25691 210791 126 787
25806 209921 114 759
25931 209881 124 740
26051 210551 119 757
26169 210192 117 765
26295 209755 126 788
26415 209751 120 758
26555 210893 138 768
26665 209424 109 715
26793 210057 128 778
26911 209790 117 736
27031 209516 119 757
27154 209539 123 734
27271 209170 115 752
27412 210041 141 743
27546 209057 133 771
27673 210607 126 765
27795 208493 121 737
27919 210191 123 798
28045 209113 126 782
28168 209633 122 775
28289 209459 120 751
28415 210310 125 770
28538 209347 122 763
28662 210092 123 734
28779 209868 116 758
28915 209781 135 749
29031 209411 116 749
29158 209114 125 759
29276 209854 118 731
29408 209164 115 751
29529 210486 120 743
29650 209985 121 790
29772 209355 121 754
29908 211146 135 795
30027 210197 118 768
30151 209213 123 754
30280 209657 128 754
30401 209961 121 747
30517 208346 115 757
30639 209572 121 755
30751 209314 112 704
30869 210043 117 757
30997 208986 127 736
31117 210330 119 783
31236 209744 119 738
31356 209811 119 774
31487 210064 130 765
31599 209260 111 711
31727 210187 127 800
31846 210319 119 729
31983 209552 136 754
32113 209017 129 753
32258 209556 144 787
32375 210382 116 752
32515 209876 139 791
32634 211215 117 760
32763 210048 128 769
32883 208804 119 723
32999 209315 116 742
33126 209152 126 770
33243 210583 116 756
33366 209809 122 756
33486 210473 120 782
33609 209120 121 751
33728 210198 119 767
33846 209519 117 736
33965 208965 118 716
34081 210783 116 766
34200 209681 118 735
34314 209975 112 742
34434 210101 120 756
34568 209865 133 734
34698 210066 129 761
34832 210601 133 744
34947 209924 114 744
35070 208895 123 725
35198 211162 127 793
35338 209543 139 769
35466 209541 126 764
35582 210439 116 748
35719 209930 136 764
35831 209321 111 720
35956 209515 124 760
36078 210263 121 778
36201 209704 122 761
36322 208878 120 740
36443 210072 120 754
36601 209947 157 784
36730 209124 128 743
36855 208480 124 721
36978 210255 122 753
37108 210901 129 805
37231 209456 122 750
37345 209566 113 740
37474 210149 128 795
37604 209366 128 736
37716 208000 111 725
37841 209461 124 740
37955 209298 113 747
38075 210425 119 739
38192 209197 116 745
38321 210575 128 787
38443 209651 122 762
38561 209308 117 741
38692 210651 130 773
38819 210296 126 765
38954 210323 134 777
39083 208811 129 760
39199 209990 115 739
39331 209750 131 738
39467 211086 135 769
39597 211083 129 803
39723 210863 125 783
39836 209994 112 737
39975 209479 138 739
40090 209842 114 750
40212 210098 121 769
40344 210034 131 755
40461 209598 116 722
40590 209720 128 779
40703 209119 112 742
40829 210525 126 786
40945 210412 115 752
41068 209086 122 765
41194 210183 125 776
41314 209114 119 757
41438 210437 123 776
41559 210215 120 765
41676 208860 116 721
41795 210519 118 776
41916 209905 120 737
42032 210023 115 747
42160 210193 127 778
42282 210189 121 762
42402 210498 119 770
42557 210318 154 772
42680 209592 122 749
42804 209677 124 775
42925 210056 120 742
43037 209877 111 734
43153 208969 115 699
43266 209350 113 736
43388 210204 120 750
43509 210408 121 792
43640 210609 130 793
43765 210186 124 783
43885 209251 119 769
44012 211185 127 782
44131 210745 118 756
44266 210920 134 808
44391 210136 125 740
44522 209659 129 766
44653 209203 130 788
44775 210809 121 787
44900 210014 125 777
45018 209739 117 766
45136 209715 117 727
45250 208989 113 738
45367 208834 116 736
45490 210175 122 768
45601 208915 110 719
45722 208998 120 748
45838 210063 115 751
45966 210238 127 773
46101 208953 134 754
46222 210064 121 771
46345 209586 122 757
46461 210531 116 756
46580 209766 117 737
46700 210901 119 785
46821 209615 120 750
46936 208960 114 739
47060 209837 123 775
47188 210213 128 765
47309 210390 119 786
47428 210177 119 733
47542 209686 112 744
47665 210282 122 775
47776 210057 110 729
47901 210173 123 771
48024 209294 123 752
48137 209338 112 735
48265 210113 127 778
48387 211494 121 797
48514 210331 126 759
48632 209492 117 764
48755 209275 121 709
48870 209331 114 728
48986 209567 115 738
49106 209695 119 730
49223 209899 117 761
49348 209649 124 767
49461 208800 112 731
49585 209461 123 765
49707 209795 120 776
49826 209379 119 740
49953 209830 125 770
50069 210126 115 749
50188 208711 118 726
50313 209860 124 810
50434 210973 121 746
50554 209704 118 768
50678 209843 123 754
50798 209793 120 747
50916 210057 117 766
51042 210113 125 762
51161 209935 118 766
51288 210051 126 752
51401 209560 112 727
51535 209406 133 762
51658 209964 122 757
51779 209743 119 745
51902 210049 122 747
52021 210033 119 774
52152 209549 130 742
52270 209776 118 760
52389 208956 118 733
52509 209543 119 763
52632 208929 122 746
52760 208722 127 717
52878 209456 117 771
52994 209139 115 721
53105 209809 110 723
53222 208284 117 723
53338 209088 115 752
53469 209722 130 759
53588 209952 118 763
53713 210488 124 792
53837 209788 122 748
53954 210194 116 763
54076 209785 121 747
54196 210468 120 787
54322 209406 125 731
54454 209076 131 736
54574 210783 119 775
54700 209737 126 785
54814 210107 113 747
54940 209776 125 780
55055 210901 115 740
55176 209023 120 762
55302 208706 125 719
55417 209424 114 738
55537 209788 119 742
55651 210041 113 746
55776 211149 125 776
55896 209696 119 786
56017 208828 119 750
56140 210273 123 779
56258 209437 116 770
56382 210174 123 771
56500 210028 117 766
56639 209098 139 738
56765 210083 125 795
56888 208821 122 728
57015 209918 126 779
57135 209949 119 780
57254 208935 118 734
57367 209876 112 733
57490 210430 123 757
57617 209331 125 774
57748 209655 131 783
57865 209524 116 728
57983 211489 116 760
58105 209193 121 729
58224 209455 118 780
58346 210870 121 752
58465 210697 118 770
58593 210027 127 790
58711 210577 117 760
58829 208125 117 712
58948 209338 118 737
59074 209122 126 771
59201 208911 126 745
59323 209711 121 773
59452 209808 128 750
59570 208923 117 761
59694 210429 123 780
59829 209799 134 761
59943 209849 113 743
60064 209562 120 736
60179 210255 114 751
60296 210243 116 726
60413 209630 116 764
60538 209734 124 766
60660 209129 121 731
60774 210371 113 750
60897 210488 122 770
61017 209680 119 782
61139 210055 121 754
61260 211084 121 786
61381 208593 119 761
61498 209194 116 699
61613 209173 114 748
61733 208510 119 731
61856 210366 122 801
61984 210789 127 786
62099 209801 115 757
62224 209666 124 761
62340 209683 115 747
62460 209901 120 751
62578 209144 117 740
62714 210096 135 781
62841 210378 126 744
62957 209630 116 755
63080 210087 122 753
63214 210091 133 758
63338 209474 123 737
63466 209817 128 748
63596 209379 128 774
63725 209750 128 775
63860 208868 134 761
63978 209940 117 771
64106 210464 127 790
64223 209598 116 758
64350 210298 126 774
64484 209632 133 763
64600 210077 115 745
64726 209830 126 780
64846 209163 118 767
64970 209490 123 750
65089 209978 118 761
65213 209774 123 770
65335 209678 121 732
65450 209707 114 733
65578 208922 126 729
65693 209474 115 730
65820 210634 125 765
65944 210803 124 766
66071 209816 126 772
66198 210393 126 762
66320 209700 122 767
66448 209751 127 740
66571 210014 122 779
66701 210084 129 787
66828 209857 126 750
66960 209056 131 780
67087 210269 127 755
67209 209124 120 747
67342 210038 132 771
67467 210308 124 771
67585 209759 117 774
67714 210584 128 801
67833 209308 119 741
67946 209484 112 722
68064 209333 118 735
68182 210921 117 773
68320 209961 137 792
68445 210372 124 737
68580 209617 134 763
68697 209733 116 748
68815 210146 116 739
68945 210027 129 794
69059 210322 113 750
69180 210634 120 760
69295 210617 114 759
69413 209780 117 735
69534 210346 120 780
69662 210393 127 796
69785 211053 122 756
69905 208735 119 784
70044 209203 138 770
70167 210557 123 779
70288 211254 120 749
70404 209150 116 756
70529 210117 124 772
70646 210626 116 726
70770 209771 124 795
70893 210200 121 765
71010 210625 117 764
71136 209648 125 730
71253 209880 116 755
71375 209899 122 768
71526 210127 150 774
71655 210761 128 753
71779 210352 124 751
71901 211243 120 781
72027 210322 125 782
72174 209566 146 740
72303 209758 129 769
72434 208768 130 737
72553 209297 118 755
72679 210284 125 764
72806 210184 126 738
72922 210456 115 744
73044 209510 121 742
73158 209067 113 723
73288 210909 130 767
73419 209979 130 738
73543 210029 122 771
73662 209047 119 723
73793 209661 129 756
73935 209583 141 792
