fo time ls_time n_ls_moves
3814 8069531 3814 1615
7916 8075531 3800 1688
12266 8070915 4046 1839
16400 8070249 3812 1629
20122 8066061 3424 1644
23924 8065759 3490 1556
27787 8061354 3551 1610
31499 8069987 3437 1692
35351 8066720 3585 1799
39093 8069517 3472 1726
43056 8063525 3666 1703
46578 8059557 3215 1509
50254 8065314 3406 1684
53874 8065029 3347 1663
57502 8062010 3356 1642
61060 8069658 3272 1625
64625 8068722 3271 1588
68444 8063498 3547 1767
72256 8072767 3538 1738
75928 8061206 3402 1641
79593 8064634 3393 1719
83042 8067610 3143 1572
86816 8065762 3478 1719
