fo time ls_time n_ls_moves
18 212535 18 764
37 210983 16 727
57 211538 17 753
78 211609 18 781
97 212627 17 751
117 212352 17 764
136 210697 16 727
156 210899 17 764
176 211901 17 754
199 211903 21 793
225 211591 22 778
244 211654 17 737
264 209143 17 727
283 210827 17 737
303 211479 17 757
321 211217 16 722
342 212632 18 800
361 211591 17 750
380 211554 17 749
400 212459 18 777
424 212557 21 774
447 210884 18 764
467 210794 17 762
491 211352 21 740
515 211471 18 751
535 211930 18 762
554 211112 16 726
574 210035 17 743
593 211088 17 736
616 211118 20 760
646 211875 27 741
666 211261 17 739
686 211125 17 767
705 212756 17 768
725 211422 17 775
745 211012 17 753
766 211385 19 802
785 210797 17 737
805 211383 17 750
825 211219 17 753
849 211620 22 779
874 211676 23 744
894 211614 17 746
914 211930 17 772
933 211197 17 769
954 210369 18 756
974 212771 17 773
994 210797 17 767
1015 212305 18 784
1034 210851 17 743
1060 211322 23 727
1080 212165 17 750
1100 211877 17 742
1119 210914 17 743
1138 211285 16 741
1158 211782 18 767
1179 212877 18 770
1199 210767 18 769
1219 211128 17 751
1238 210883 16 726
1260 211950 20 755
1286 211410 23 762
1307 211841 19 790
1327 211510 17 725
1347 210768 17 742
1367 211090 17 755
1388 211446 18 788
1408 212610 17 769
1429 212170 19 814
1450 212277 18 778
1475 211600 22 749
1503 210857 25 761
1524 212020 18 765
1544 211910 17 761
1565 211789 18 775
1586 212099 18 742
1608 211788 19 768
1629 211678 18 788
1648 211498 17 740
1669 211515 18 788
1695 211470 23 750
1716 211477 18 765
1736 210547 17 765
1757 210942 18 776
1777 212159 18 808
1797 211496 17 766
1816 211354 17 742
1836 211146 17 762
1857 211902 18 813
1877 211398 17 729
1904 211901 25 771
1924 212126 17 765
1944 211613 17 752
1964 212658 17 784
1984 212199 17 779
2004 211600 18 795
2024 211652 17 764
2044 211319 17 745
2065 212521 19 815
2084 210493 17 727
2107 210941 20 756
2144 210982 33 762
2165 212187 18 771
2186 211512 19 790
2206 211681 17 748
2225 211510 17 743
2245 210838 17 753
2267 212623 19 774
2287 211521 18 766
2307 211371 18 743
2338 211392 28 778
2357 210983 17 747
2377 211452 17 745
2397 211389 17 743
2418 212573 18 796
2438 211230 18 772
2458 211177 17 749
2479 212493 19 795
2499 211455 17 752
2518 211487 17 745
2541 211571 20 731
2567 211479 24 793
2588 211986 18 811
2608 213218 17 767
2628 211843 17 748
2648 212064 17 778
2668 211322 18 763
2688 211672 17 770
2708 212295 17 778
2727 210236 17 747
2757 211786 28 761
2783 211069 21 788
2802 211141 17 722
2823 211224 17 760
2842 212392 17 738
2862 211458 17 755
2882 212598 18 777
