fo time ls_time n_ls_moves
27 210031 27 766
47 209255 17 753
67 209735 17 736
86 208799 17 725
107 209148 18 765
126 209349 17 759
153 209926 23 763
174 209177 17 739
193 209223 17 747
213 208384 17 747
233 210326 17 766
254 208973 19 753
276 209909 19 751
296 210315 18 749
316 210851 17 756
336 209771 17 785
358 210405 20 760
383 208604 22 739
404 210968 18 779
423 209314 17 751
445 210485 19 758
477 209242 29 773
501 209414 19 765
520 209796 17 741
540 209212 17 731
559 209379 17 737
582 209297 19 739
609 209538 22 751
635 211153 22 772
655 208983 17 719
695 208964 18 771
715 210376 17 769
735 210294 18 786
756 209677 18 764
776 209831 18 712
805 210160 25 781
825 209603 17 750
843 209213 16 716
870 210947 24 816
892 209325 18 754
911 209143 17 741
932 210684 18 778
951 209818 16 722
974 210275 20 757
994 209834 18 755
1022 210410 25 767
1042 209483 17 754
1062 210050 17 776
1081 210003 17 744
1100 209326 16 732
1119 210223 16 720
1138 210290 17 743
1157 209585 17 753
1177 209868 17 755
1196 208477 16 738
1219 210616 21 797
1248 209593 25 741
1268 208877 17 741
1287 209629 17 745
1328 209558 17 736
1348 209252 17 767
1372 209387 21 756
1392 209516 18 733
1414 210260 20 764
1446 209902 27 752
1478 210015 23 797
1503 209863 21 784
1529 209572 24 757
1552 209272 20 723
1573 210001 18 774
1597 210454 21 765
1620 210143 20 747
1642 210462 19 761
1680 209098 36 757
1701 209694 18 771
1724 210477 21 754
1744 210538 17 757
1766 209443 20 745
1788 209834 18 730
1808 209983 18 789
1829 211279 18 780
1848 209279 17 734
1870 210227 19 764
1895 210210 22 745
1927 210575 30 746
1947 209923 17 742
1967 209883 17 758
1987 208892 17 734
2007 209646 18 770
2028 210291 18 771
2047 209447 17 763
2067 209741 17 741
2091 209483 22 734
2113 209498 19 754
2133 209487 17 768
2153 210164 17 758
2172 209477 17 751
2192 209298 17 756
2211 209423 17 769
2231 209934 17 776
2251 208734 17 751
2270 208423 16 702
2291 209795 19 730
2316 209936 22 772
2335 210244 16 719
2354 209615 17 743
2373 209282 17 746
2393 209676 17 760
2412 209793 16 721
2432 210278 17 762
2451 209036 17 752
2470 208304 16 728
2490 209616 17 777
2511 209942 18 743
2542 209204 28 731
2561 210032 16 732
2581 209381 17 763
2600 209854 17 755
2619 208124 17 741
2639 208978 17 762
2683 209488 16 733
2702 210592 16 739
2722 208826 17 764
2745 209703 21 751
2771 209556 20 735
2790 209807 17 766
2810 209459 17 754
2829 209605 16 735
2848 210267 17 747
2868 210996 18 783
2888 209104 17 748
2908 208198 17 759
2928 208576 17 754
2950 210855 20 752
2976 209930 23 742
2995 209540 17 758
3015 209833 17 761
3035 210244 17 780
3055 210270 17 783
3074 210151 17 740
3093 210459 17 759
3117 209294 21 757
3150 209696 27 770
3174 208245 21 725
3203 209686 27 742
3225 210324 19 747
3247 210221 20 744
3269 209444 19 755
3290 209942 19 771
3312 210288 19 787
3334 210697 18 753
3354 209920 18 758
3375 210402 18 775
3401 209578 23 739
3423 209854 17 738
3442 210505 17 760
3462 210125 17 752
3482 210379 17 775
3501 210272 17 724
3524 209790 20 763
3542 210025 16 729
3562 209896 17 756
3580 209628 16 738
3601 210102 18 743
3627 210255 23 789
3647 210962 17 748
3667 208445 17 760
3686 209038 17 747
3705 209792 16 750
3724 210328 17 755
3744 210455 17 762
3765 210123 18 763
3785 208588 17 732
3804 209204 16 721
3826 209217 19 749
3851 209144 23 764
3871 210180 17 791
3890 209260 16 741
3909 211167 17 756
3928 209717 16 727
3948 209580 17 757
3968 209441 17 748
3987 209265 17 743
4005 209107 16 720
4028 209655 18 754
4068 208638 35 728
4101 210024 28 788
4123 210362 19 784
4150 210018 25 730
4174 210332 20 738
4198 209933 22 805
4220 209657 19 742
4241 209186 18 752
4275 210248 31 739
4295 208573 18 747
4315 211095 17 752
4334 209895 16 723
4355 210791 18 796
4374 209569 17 743
4393 209525 17 738
4412 210208 16 746
4432 209552 17 775
4452 210625 17 761
4474 209989 19 763
4500 210575 24 771
4520 210747 17 781
4540 209850 17 762
4559 210109 17 751
4579 211019 18 796
4599 210279 17 759
4619 209096 17 771
4639 209892 17 771
4658 210419 17 755
4679 209632 19 722
4706 210512 23 782
4725 209465 16 725
4744 209554 17 750
4763 209423 16 729
4788 209242 23 755
4808 209831 17 738
4828 209248 17 770
4857 210266 26 768
4877 208943 18 745
4905 209942 25 794
4926 209378 18 789
4947 209596 18 776
4968 209406 19 748
4988 209822 18 771
5009 209268 18 769
5028 209786 16 725
5047 210392 17 773
5067 209326 17 742
5086 209080 17 743
5108 209064 19 768
5132 210163 22 739
5153 208740 18 739
5172 210617 17 742
5193 209726 18 787
5212 209445 17 749
5233 210753 18 791
5260 210307 25 776
5283 208653 19 743
5305 209477 19 746
5331 210076 23 751
5363 208770 28 771
5385 209775 19 762
5406 208845 18 712
5429 210086 21 759
5450 209107 18 739
5471 210014 19 771
5493 209939 19 745
5513 209874 18 766
5544 210214 28 762
5568 209315 18 715
5589 209695 18 777
5608 210341 17 730
5628 210003 17 785
5647 208567 16 727
5667 209737 18 792
5687 210438 17 750
5707 209687 18 787
5726 211188 17 758
5749 210141 20 773
5773 208864 21 724
5793 209792 17 749
5812 208809 17 740
5831 210663 17 750
5851 210095 17 767
5871 210282 18 779
5892 209175 18 751
5912 209887 18 764
5932 209456 17 733
5953 209060 18 717
5980 210766 25 762
5999 209447 16 727
6018 209910 17 742
6038 210239 17 758
6057 209756 16 730
6076 209880 17 752
6095 210225 17 734
6115 210105 17 743
6134 209016 17 726
6154 210765 18 779
6177 209568 20 769
6209 209618 25 763
6239 210888 27 759
6262 209989 21 765
6283 209267 18 715
6304 209817 19 765
6332 210124 25 774
6353 209882 19 761
6374 209010 18 744
6399 210142 21 760
6429 209474 26 757
6450 209168 18 745
6469 208538 17 723
6489 210159 17 751
6510 210834 18 797
6530 209482 17 751
6550 209489 17 754
6572 209959 20 787
6592 209545 18 744
6629 208148 34 737
6663 209769 28 744
6682 209224 17 745
6702 210500 17 739
6723 209419 18 750
6745 210081 18 766
6765 209620 17 766
6784 209721 17 747
6805 210364 18 771
6827 210520 20 782
6856 208914 26 749
6876 208939 17 756
6895 210177 17 746
6915 209650 17 734
6935 211529 18 786
6956 211042 18 801
6977 210641 18 777
6995 209737 16 731
