fo time ls_time n_ls_moves
2798 8069540 2798 1720
6050 8055021 3032 1558
9686 8053726 3365 1619
13469 8065078 3513 1836
16958 8064116 3234 1672
20850 8067389 3636 2005
24643 8061073 3484 1738
28112 8067101 3210 1658
32417 8069325 4033 1744
36251 8060731 3553 1591
39526 8063364 3012 1605
42573 8059416 2793 1523
46002 8057263 3178 1651
49224 8058740 2959 1529
52499 8066954 2986 1580
55619 8062457 2840 1527
59019 8064828 3139 1686
62305 8060260 3021 1667
65708 8057391 3144 1644
69460 8067136 3491 1868
72864 8065438 3135 1709
76140 8058245 3013 1614
79374 8062892 2963 1571
82622 8060915 2994 1595
86032 8056407 3157 1586
