fo time ls_time n_ls_moves
424 856908 424 1142
867 860330 436 1201
1280 858300 410 1197
1684 856401 401 1122
2120 859065 433 1209
2537 857788 414 1178
2959 858878 418 1186
3371 857891 410 1155
3772 857587 397 1171
4163 858684 388 1140
4596 860133 430 1192
5016 857027 417 1154
5427 856785 408 1141
5810 855008 380 1060
6215 857031 401 1122
6624 857690 406 1158
7032 855045 405 1135
7414 852454 379 1077
7843 860182 425 1241
8246 856353 400 1181
8652 858557 403 1176
9037 858246 381 1120
9415 855702 376 1128
9818 858813 399 1176
10198 855816 377 1115
10617 859095 394 1140
11078 855148 458 1184
11458 855424 378 1107
11884 858464 423 1202
12280 857848 393 1151
12652 856282 369 1103
13051 857566 396 1167
13459 860053 404 1180
13853 857655 391 1154
14227 857663 370 1108
14631 860699 401 1208
15067 860054 433 1286
15453 858693 382 1146
15840 860305 384 1145
16227 855275 384 1154
16631 856748 401 1183
17023 857819 389 1171
17410 856452 384 1136
17800 857706 386 1154
18195 860054 392 1180
18598 859421 400 1200
19015 858261 413 1200
19417 858351 399 1126
19823 857815 403 1167
20230 855858 404 1120
20613 857754 380 1112
21039 856607 423 1175
21438 858962 395 1139
21869 860482 428 1254
22237 857150 366 1090
22638 856983 397 1180
23060 860086 419 1213
23489 854496 426 1142
23902 858085 410 1191
24320 859537 415 1228
24721 857382 398 1163
25147 857721 422 1165
25541 859076 392 1151
25931 854615 386 1125
26351 858450 417 1226
26725 856340 371 1106
27096 856469 367 1078
27490 857194 391 1168
27891 858751 398 1199
28305 858171 411 1192
28698 857803 390 1155
29082 856075 381 1127
29462 857276 377 1139
29866 855988 400 1146
30281 857419 412 1134
30722 857970 438 1132
31144 856171 418 1082
31556 856129 409 1141
31984 859797 425 1262
32376 856870 389 1144
32770 858045 391 1102
33143 855347 370 1107
33544 859433 398 1127
33938 858163 391 1165
34318 855973 377 1134
34715 859831 394 1145
35120 860182 401 1205
35511 857067 374 1125
35890 853091 376 1077
36318 859779 425 1161
36714 857533 393 1116
37105 856382 388 1168
37494 858494 385 1129
37910 859255 413 1240
38313 858282 400 1184
38700 856417 383 1122
39072 855069 369 1071
39521 855678 445 1108
39901 857841 376 1132
40330 860920 426 1176
40758 856957 424 1130
41175 859899 413 1204
41575 857270 395 1132
41973 859292 396 1167
42374 854732 398 1158
42817 857146 440 1194
43192 856795 372 1099
43583 855345 388 1109
43999 855959 412 1128
44398 858091 396 1170
44798 859397 397 1163
45218 859241 416 1219
45595 858203 374 1103
46021 859511 422 1244
46427 859440 403 1163
46825 856751 395 1144
47235 859288 407 1187
47644 857687 406 1176
48062 858737 415 1167
48531 858272 465 1195
48975 858401 441 1222
49380 858248 402 1200
49781 858548 398 1157
50175 857534 391 1109
50556 857795 378 1116
50961 860607 402 1199
51369 858799 405 1150
51777 860080 405 1171
52184 857946 403 1148
52570 858852 383 1140
53009 858861 437 1198
53376 856231 363 1041
53753 857098 374 1112
54138 857693 380 1126
54548 858526 407 1183
54959 858619 407 1208
55345 856835 383 1114
55759 857908 411 1202
56136 859723 374 1121
56538 859908 399 1192
56935 855880 393 1141
57357 856519 419 1211
57755 858628 394 1182
58150 856503 392 1152
58552 857150 400 1162
58956 855123 401 1101
59352 858375 393 1165
59736 855348 381 1132
60119 858361 379 1137
60493 857307 370 1100
60889 857230 393 1137
61280 857384 388 1169
61661 856135 377 1118
62044 857033 380 1127
62445 857845 398 1202
62830 857886 382 1132
63212 856527 378 1120
63618 858883 403 1185
64039 860851 418 1255
64435 859841 393 1189
64835 856012 397 1171
65252 859662 413 1222
65623 856178 368 1108
66028 857737 401 1197
66414 856319 383 1101
66801 856204 385 1146
67188 856420 384 1148
67564 856341 373 1125
67933 855317 367 1095
68287 857442 350 1034
68676 857308 386 1145
69057 857171 378 1141
69443 856618 383 1140
69855 861434 409 1231
70262 858752 404 1198
70658 858316 393 1164
71039 855301 378 1125
71427 859652 385 1166
71813 859726 382 1146
72218 860191 402 1196
72612 858919 391 1174
73001 856437 386 1119
73396 859129 392 1173
73771 858626 372 1104
74163 856556 389 1164
74559 856214 393 1162
74933 855974 371 1108
75343 859817 407 1235
75727 857525 381 1134
76105 858620 375 1117
76491 857095 384 1163
76874 858229 379 1144
77276 857834 399 1152
77654 856048 375 1117
78042 858131 385 1151
78419 856032 374 1114
78802 856310 380 1145
79186 857014 381 1146
79587 856494 398 1170
79956 857891 366 1092
80328 857256 369 1120
80714 855924 384 1147
81107 857623 390 1144
81515 857992 405 1179
81916 857107 397 1196
82287 855907 368 1116
82695 859978 405 1212
83076 858281 378 1130
83467 856205 388 1157
83888 858639 419 1240
84269 859805 378 1128
84645 856178 372 1126
85035 857471 386 1156
