fo time ls_time n_ls_moves
110 862439 110 1779
235 860384 121 1675
365 864341 127 1817
527 864303 159 1894
668 861666 138 1757
820 862431 148 1753
977 862341 154 1782
1176 863424 196 1768
1319 862924 139 1692
1489 863839 167 1826
1628 862682 136 1709
1786 864561 155 1768
1940 863736 151 1798
2063 863329 120 1784
2204 861221 137 1716
2339 862538 131 1788
2477 861910 136 1746
2595 863526 115 1889
2778 862434 180 1856
2924 860737 142 1738
3059 863073 132 1804
3232 863678 170 1857
3359 865333 123 1791
3485 863523 123 1770
3602 862523 113 1795
3735 861310 130 1731
3922 865291 184 1840
4025 863732 100 1731
4180 863368 152 1806
4324 864526 141 1767
4516 862868 188 1813
4646 863141 127 1774
4820 863868 171 1760
4977 863530 154 1740
5136 864093 156 1779
5291 861776 152 1827
5407 862381 113 1781
5569 866356 159 1898
5699 864698 127 1832
5822 861003 120 1754
5946 863828 121 1792
6099 862449 150 1787
6214 862890 112 1740
6368 863570 151 1774
6518 861843 147 1770
6655 863785 134 1781
6784 864368 125 1755
6931 864073 144 1742
7033 861438 99 1644
7173 865065 137 1870
7331 865237 155 1783
7523 865952 190 1870
7650 862668 123 1762
7773 863665 120 1847
7901 860952 125 1699
8054 864713 150 1762
8202 861085 145 1703
8357 862473 152 1729
8463 861192 103 1704
8639 863441 172 1790
8787 862552 145 1726
8931 862289 141 1740
9098 865170 163 1786
9246 862934 145 1785
9416 865069 167 1879
9605 861792 186 1773
9726 866784 118 1807
9872 864233 142 1812
10004 862328 129 1660
10118 861000 111 1748
10297 864909 175 1891
10457 863598 158 1751
10597 864360 137 1840
10703 864994 103 1767
10848 863397 142 1821
10950 861912 99 1735
11059 862862 106 1815
11198 862070 136 1759
11334 861597 132 1758
11484 859474 148 1686
11630 862200 143 1723
11774 862037 141 1743
11897 862283 119 1773
12053 864884 153 1819
12200 862672 144 1833
12354 863045 152 1740
12497 862406 140 1777
12630 863315 129 1786
12774 863663 142 1733
12921 862912 144 1736
13062 861348 138 1722
13160 862835 95 1741
13307 864781 144 1752
13421 862425 111 1677
13546 862212 122 1830
13705 864154 155 1838
13828 862219 120 1789
13970 863980 139 1767
14117 861879 144 1694
14259 859921 139 1789
14405 867022 143 1818
14548 863547 139 1821
14713 864980 162 1815
14825 864000 109 1739
14961 863147 132 1798
15119 861895 155 1686
15317 861725 195 1791
15496 861758 176 1743
15631 862680 131 1754
15771 863711 137 1759
15915 863742 141 1793
16103 861398 184 1842
16206 863336 100 1826
16355 864297 147 1759
16501 861873 142 1790
16637 860704 133 1652
16804 864157 163 1700
16931 863459 124 1732
17081 863399 147 1713
17200 860278 116 1723
17354 863520 150 1820
17490 860419 133 1760
17609 862207 116 1714
17804 866055 186 1898
17929 863740 121 1796
18098 862691 166 1781
18224 861157 123 1689
18399 866186 172 1872
18520 864038 117 1741
18639 857982 116 1742
18812 862682 170 1818
18924 863053 109 1753
19059 861598 133 1720
19177 862559 115 1708
19290 862117 109 1776
19430 861667 136 1722
19601 863932 168 1825
19772 864880 168 1911
19893 861521 118 1815
20001 863301 105 1733
20161 860423 157 1753
20259 861186 94 1670
20399 863185 137 1695
20535 861406 133 1755
20677 863683 139 1790
20822 861112 142 1762
20935 862813 110 1697
21088 864215 150 1851
21230 861635 140 1770
21376 861223 142 1731
21504 862246 126 1736
21625 860758 118 1755
21725 863495 97 1715
21860 865170 132 1714
22020 863743 157 1748
22183 863134 160 1824
22289 863465 104 1804
22424 864660 132 1768
22586 863142 159 1823
22694 864038 105 1725
22815 862684 118 1650
22974 865114 156 1807
23095 864703 117 1789
23239 864307 141 1791
23380 861538 138 1777
23480 863354 97 1807
23641 863700 159 1758
23740 862651 96 1708
23896 864049 153 1758
24070 864671 171 1859
24285 863676 212 1842
24417 861183 129 1762
24523 861247 103 1674
24679 863416 154 1871
24848 861632 165 1763
24981 864069 130 1836
25097 861936 111 1715
25286 863698 186 1820
25441 862321 152 1722
25549 862357 105 1698
25726 865114 174 1844
25898 865312 169 1753
26043 867489 142 1736
26208 862675 162 1758
26354 861825 142 1847
26470 864308 113 1777
26622 863852 149 1822
26774 862146 149 1719
26931 862610 154 1792
27085 865134 151 1853
27270 861679 182 1744
27457 865998 183 1803
27583 862593 123 1756
27745 861802 160 1789
27896 863826 148 1791
28002 863328 102 1710
28139 866827 134 1868
28259 865491 117 1683
28360 860510 98 1722
28501 862813 138 1732
28612 863374 107 1836
28743 860580 129 1670
28887 862958 141 1772
29037 862805 146 1811
29168 862587 129 1753
29280 861577 109 1772
29398 860671 115 1737
29535 864603 133 1788
29698 863295 160 1741
29813 863614 112 1779
29970 865794 154 1775
30131 865781 158 1865
30232 863357 99 1796
30387 865383 152 1866
30549 862914 158 1826
30663 862895 112 1833
30798 865355 131 1710
30933 863419 132 1778
31097 863313 161 1809
31238 861273 138 1702
31437 865130 196 1836
31602 863127 162 1800
31719 861071 114 1744
31856 863523 134 1705
31998 863239 139 1773
32162 865296 161 1815
32368 863591 203 1834
32501 859904 130 1714
32676 863808 170 1859
32835 861933 156 1775
32987 863025 149 1737
33115 861897 125 1813
33249 861625 130 1769
33404 860832 151 1801
33558 861573 151 1791
33713 864992 152 1784
33843 863514 126 1778
34011 860310 165 1772
