fo time ls_time n_ls_moves
369 859456 369 1130
740 854910 369 1115
1151 855888 408 1171
1544 858958 389 1189
1934 858023 386 1176
2319 858569 382 1164
2717 858545 395 1185
3098 857649 379 1157
3499 860025 398 1212
3876 856216 373 1119
4269 859758 391 1198
4642 858219 369 1123
5016 856239 371 1117
5366 856335 347 1076
5751 858712 382 1166
6150 857598 396 1174
6546 856613 393 1180
6927 859145 378 1163
7315 857687 385 1178
7690 853755 372 1111
8097 856407 404 1236
8503 859542 401 1213
8884 856656 378 1155
9249 858702 362 1117
9651 857827 399 1218
10046 859342 391 1201
10440 860703 391 1190
10836 859659 393 1200
11223 858920 384 1176
11604 857007 377 1139
11995 858188 388 1180
12405 854412 408 1244
12808 859657 400 1214
13210 856421 399 1210
13616 858467 403 1195
13998 855678 379 1163
14388 856820 387 1162
14752 857664 360 1109
15132 857999 377 1168
15523 859317 387 1168
15910 856526 384 1166
16291 858180 378 1145
16652 855268 358 1083
17049 858861 394 1191
17429 857341 377 1161
17816 858917 384 1179
18170 856577 351 1067
18560 858215 387 1182
18955 860186 392 1205
19324 856028 366 1118
19725 858100 398 1198
20121 857809 393 1201
20521 859863 397 1206
20925 860553 401 1210
21316 858299 388 1160
21704 860187 385 1178
22099 858266 392 1187
22486 856479 384 1173
22869 857903 380 1175
23267 856744 395 1199
23650 857987 380 1149
24038 856921 385 1164
24407 857184 366 1125
24787 858540 377 1151
25137 854735 347 1051
25498 856797 358 1119
25887 857099 386 1190
26260 856398 370 1106
26630 857884 366 1123
27004 857465 371 1114
27387 859664 380 1139
27760 856051 370 1129
28132 856497 369 1145
28529 862031 393 1198
28901 856506 369 1066
29286 859117 382 1176
29657 858910 368 1123
30049 857052 388 1150
30418 857302 366 1107
30786 858293 365 1135
31179 859040 390 1215
31568 858742 387 1156
31960 857857 389 1186
32322 855520 359 1088
32699 857154 374 1117
33088 857079 386 1193
33455 857853 364 1125
33840 858858 381 1164
34213 858162 370 1116
34602 858121 386 1177
34989 854737 385 1167
35392 857250 400 1217
35792 858928 397 1218
36176 858561 381 1162
36555 859091 376 1117
36940 857643 382 1175
37311 858562 368 1137
37684 858850 370 1120
38065 857982 377 1150
38421 855420 353 1078
38798 857690 373 1143
39187 857712 386 1182
39592 857111 402 1213
39970 857882 375 1158
40349 856564 375 1146
40723 856755 371 1132
41089 857009 364 1114
41461 857763 369 1114
41838 857476 373 1140
42226 854684 385 1175
42587 855477 358 1116
42961 858203 371 1122
43356 858137 391 1186
43729 852687 370 1110
44112 855498 380 1130
44472 854626 356 1088
44868 860835 394 1201
45244 855220 373 1149
45632 857421 385 1165
46021 859308 386 1184
46405 856919 381 1167
46803 855746 395 1197
47190 859772 384 1182
47576 857226 382 1186
47968 859556 389 1165
48365 858781 394 1203
48754 856576 386 1173
49137 859219 381 1166
49527 857478 387 1185
49922 860282 391 1223
50300 856556 375 1151
50701 858317 398 1220
51093 858301 389 1197
51483 858279 387 1171
51875 856711 388 1161
52242 857508 364 1113
52604 856207 358 1093
52961 856989 354 1097
53334 857342 370 1116
53700 855200 363 1101
54076 858035 373 1139
54463 857840 384 1164
54833 859043 367 1114
55198 856636 362 1111
55592 858113 392 1214
55985 859496 388 1189
56354 857904 366 1124
56749 859802 392 1201
57148 857631 396 1179
57527 857835 376 1144
57900 857438 369 1118
58290 855956 387 1163
58674 860073 381 1168
59085 858728 407 1217
59462 855481 374 1141
59859 857956 393 1198
60237 858444 375 1144
60628 858760 388 1181
61026 856882 395 1189
61413 858338 384 1172
61796 859579 380 1174
62162 857094 362 1087
62565 859436 400 1230
62935 854416 367 1105
63323 859411 385 1200
63683 858103 357 1083
64064 857349 378 1139
64465 856707 397 1220
64845 856019 377 1139
65229 857690 382 1154
65604 855359 372 1139
65968 856681 361 1108
66377 858371 405 1231
66747 855940 366 1084
67131 856813 381 1173
67500 859619 366 1106
67872 857746 369 1130
68244 857184 369 1126
68622 857889 375 1145
68982 858348 355 1091
69340 855851 355 1080
69714 857187 372 1119
70109 856116 391 1181
70478 855552 366 1107
70851 857905 370 1129
71222 856500 367 1141
71608 855725 383 1143
72029 859289 418 1190
72430 859914 397 1220
72821 858789 389 1166
73188 856756 364 1102
73560 858829 369 1134
73949 856840 385 1159
74354 859698 402 1206
74727 857141 370 1122
75110 858989 380 1169
75466 858252 353 1075
75847 854688 378 1161
76222 858263 372 1139
76619 858948 394 1202
76999 853390 377 1152
77381 858063 380 1159
77748 858464 364 1132
78121 856828 369 1115
78517 860659 393 1210
78915 859556 395 1211
79287 855047 369 1114
79664 857773 373 1133
80035 859053 369 1123
80435 858956 397 1213
80826 859644 388 1186
81196 857524 367 1134
81577 857841 378 1162
81977 857871 396 1167
82364 857167 384 1179
82747 857858 380 1159
83140 855743 391 1161
83543 860136 400 1228
83914 858785 368 1124
84307 859643 389 1191
84682 855612 372 1132
85058 858307 373 1162
