fo time ls_time n_ls_moves
3439 25789120 3439 3231
7022 25794907 3495 3349
10641 25796136 3525 3269
14303 25802493 3561 3480
17848 25792703 3449 3210
21398 25791440 3460 3412
25117 25790528 3624 3379
28817 25794247 3611 3520
32476 25785949 3568 3309
36085 25796287 3518 3472
39804 25797306 3630 3431
43479 25799741 3587 3524
47301 25792557 3731 3679
50980 25796158 3589 3309
54390 25789842 3320 3194
58023 25801167 3544 3358
61568 25794480 3455 3335
65104 25795057 3446 3169
68770 25798088 3570 3503
72260 25788830 3396 3134
76114 25795604 3764 3608
79622 25791143 3418 3242
83323 25797966 3610 3500
86865 25795113 3448 3161
