fo time ls_time n_ls_moves
685 1619056 685 1302
1388 1625923 697 1305
2045 1618892 650 1252
2731 1622105 680 1316
3423 1622886 685 1338
4106 1622719 676 1322
4807 1621343 694 1339
5439 1620147 626 1221
6192 1622970 746 1406
6980 1624410 782 1526
7658 1624279 672 1313
8370 1625155 705 1393
9037 1619837 661 1277
9711 1621890 668 1307
10410 1621472 692 1352
11094 1622219 677 1322
11765 1620359 664 1288
12397 1618498 625 1226
13080 1621891 677 1301
13753 1620440 667 1274
14475 1624633 715 1395
15143 1620385 660 1272
15829 1620337 678 1325
16531 1622221 694 1323
17222 1623600 683 1346
17879 1618028 650 1257
18582 1619721 697 1341
19287 1623301 698 1354
20004 1623909 711 1353
20696 1624563 686 1292
21327 1617240 624 1229
21991 1621758 658 1279
22657 1620297 659 1279
23332 1620473 668 1298
24006 1621773 668 1315
24670 1618692 658 1258
25363 1624164 687 1346
26083 1622343 714 1375
26718 1618941 628 1228
27353 1618892 629 1205
27984 1619331 624 1187
28684 1621269 692 1346
29383 1622520 692 1343
30086 1624225 696 1361
30806 1621577 714 1392
31540 1624267 727 1413
32230 1623229 684 1329
32917 1621549 680 1321
33567 1624165 644 1260
34275 1622696 701 1357
34958 1619793 677 1329
35686 1619704 722 1358
36377 1619936 661 1283
37071 1618373 688 1335
37777 1621171 700 1363
38424 1622144 641 1265
39100 1620015 669 1292
39780 1621870 673 1312
40498 1626580 712 1347
41176 1624090 671 1307
41861 1622546 678 1317
42548 1621190 681 1314
43234 1623126 679 1277
43901 1620202 661 1293
44583 1616762 676 1288
45254 1619742 664 1301
45944 1622524 684 1337
46693 1626905 743 1456
47332 1618281 632 1227
48027 1619344 689 1334
48707 1621803 673 1313
49391 1621551 677 1322
50088 1623444 691 1323
50785 1619416 690 1335
51475 1619401 683 1330
52159 1619325 678 1317
52870 1624415 705 1389
53532 1622019 655 1269
54222 1623204 683 1355
54888 1619793 659 1263
55539 1620674 644 1245
56237 1620017 692 1346
56889 1619226 645 1270
57577 1624684 682 1314
58322 1623273 737 1425
59010 1623434 682 1311
59702 1623083 686 1347
60375 1623604 666 1288
61054 1623213 672 1309
61708 1619918 648 1250
62417 1622351 702 1368
63082 1617023 659 1266
63805 1622949 716 1412
64562 1623886 751 1470
65277 1621543 709 1383
65924 1619201 638 1213
66615 1620548 685 1343
67319 1622412 697 1348
68064 1623033 739 1443
68720 1622057 650 1267
69456 1624103 727 1427
70137 1621850 674 1324
70802 1620723 658 1272
71503 1621284 695 1357
72191 1619057 682 1309
72839 1617322 641 1249
73532 1623954 687 1322
74249 1623304 711 1400
74914 1617140 658 1280
75599 1624819 679 1330
76290 1620553 685 1320
77008 1621633 711 1410
77757 1620562 743 1432
78411 1622880 647 1263
79122 1622023 705 1363
79780 1618428 652 1267
80449 1619608 662 1254
81157 1622810 702 1339
81799 1618312 635 1232
82511 1621683 706 1380
83171 1618026 654 1240
83867 1621865 689 1346
84540 1621961 666 1307
85232 1620345 686 1324
