fo time ls_time n_ls_moves
95 208808 95 1024
230 209560 134 1067
312 209077 81 1024
443 210887 130 1075
569 209303 125 1084
663 209517 93 1040
754 209727 91 1055
863 211289 108 1083
957 210658 93 1128
1126 210484 169 1058
1234 209669 107 1095
1301 210353 66 1052
1398 211040 97 1069
1473 210000 73 1046
1566 209114 92 1062
1665 210548 98 1049
1738 209647 73 1057
1843 211037 104 1075
1930 210141 86 1057
2030 210105 99 1090
2128 210693 97 1039
2242 210985 113 1081
2308 209027 65 1096
2408 210093 99 1054
2488 210786 79 1070
2573 209353 84 1054
2700 210390 121 1088
2774 209648 73 995
2876 209170 101 1000
2972 209949 95 1096
3081 210902 108 1120
3145 209543 63 1041
3241 210432 95 1009
3332 209251 86 1080
3421 210244 88 1080
3517 211299 95 1113
3592 209881 74 1035
3679 210580 85 1028
3752 209811 72 1064
3842 209401 89 1080
3932 209477 89 1098
4034 209361 102 1114
4107 209255 72 1080
4241 211006 134 1090
4336 210073 93 1067
4432 209059 95 1090
4538 210096 105 1070
4638 210033 100 1050
4708 210515 69 1058
4790 210474 81 1072
4919 210617 129 1076
5002 209486 81 1083
5118 209043 115 1074
5204 210487 86 1080
5304 209533 98 1102
5391 210321 86 1097
5493 210715 101 1055
5573 209782 79 1033
5668 210451 93 1048
5746 209948 78 1046
5826 209727 79 1063
5914 209822 87 1048
6000 208748 85 1077
6118 210316 118 1083
6219 210085 100 1083
6314 209614 94 1026
6393 209734 78 1027
6497 211256 103 1084
6565 209939 68 1070
6647 209378 81 1072
6745 209833 97 1046
6829 210634 83 1095
6929 210308 99 1071
6997 209604 67 1019
7086 210057 88 1060
7157 209224 70 1074
7229 209905 71 1023
7325 210383 95 1022
7411 210634 85 1094
7509 209437 97 1074
7601 209454 91 1060
7694 210779 92 1073
7778 209902 83 1075
7865 209771 87 1006
7959 210605 93 1080
8046 209939 86 1074
8132 209830 86 1017
8218 210522 85 1081
8336 209385 117 1055
8410 209549 73 1055
8516 210521 105 1093
8602 210162 86 1073
8709 210400 106 1085
8793 211333 83 1111
8905 209954 111 1058
8993 211119 87 1036
9084 210268 90 1023
9172 209277 87 1075
9243 208788 70 1009
9342 208583 97 1092
9430 210246 87 1048
9537 208536 107 1057
9611 208846 73 1035
9712 211478 101 1096
9791 210929 78 1074
9866 209823 75 1066
9971 209934 103 1012
10041 208397 69 1055
10155 210544 113 1092
10244 209889 88 1067
10333 210572 88 1028
10411 210235 77 1076
10506 209952 94 1082
10599 210616 92 1063
10697 210372 97 1073
10803 209153 105 1038
10881 209785 77 1100
10978 209383 96 1012
11063 209793 84 1053
11164 210698 100 1102
11253 209837 88 1058
11363 208522 109 1058
11443 210954 80 1073
11523 210301 78 1109
11632 211266 108 1035
11711 210144 78 1061
11787 209858 75 1079
11889 210279 101 1059
11981 210327 92 1055
12055 209531 73 1060
12155 210150 99 1040
12234 209042 78 1069
12319 209722 84 1070
12408 209236 88 1043
12506 211231 97 1123
12623 211137 116 1073
12705 210352 81 1056
12828 208891 122 1023
12908 210596 79 1069
12990 210747 81 1066
13066 208956 75 1056
13144 209975 77 1120
13227 209892 83 1060
13312 210773 84 1066
13450 209816 138 1067
13528 210618 76 1093
13627 210363 99 1072
13716 209973 87 1036
13815 208833 99 1017
13887 209354 71 1064
13958 209525 70 1057
14055 209770 96 1050
14147 210304 91 1027
14230 210097 82 1012
14337 211070 106 1049
14426 210644 89 1029
14519 208984 92 1025
14607 209186 87 1065
14681 210317 73 1128
14756 209198 74 1089
14851 210738 94 1074
14920 209274 68 1040
15022 209391 101 1047
15107 209647 84 1105
15207 210263 99 1054
15282 209312 75 1042
15366 210830 83 1093
15464 209382 97 1006
15545 210268 80 1046
15652 209990 106 1101
15728 209504 75 1032
15814 208053 85 1027
15903 210600 88 1082
15993 210407 89 1016
16093 209050 99 1103
16168 210575 74 1094
16291 209539 122 1080
16398 210286 106 1044
16518 209640 119 1139
16590 209313 71 1020
16690 209438 99 1061
16759 209133 68 1060
16889 209406 129 1019
16975 210908 85 1064
17079 210173 104 1032
17156 209808 76 1083
17231 210665 74 1058
17316 210807 84 1072
17405 208847 89 1046
17493 209749 87 1063
17571 209560 77 1040
17679 210609 108 1068
17784 210260 104 1047
17879 209747 94 1049
17959 210301 79 1066
18071 210647 111 1057
18161 208657 90 1053
18264 210688 102 1063
18335 210127 70 969
18426 209799 90 1036
18514 210803 86 1144
18624 211037 110 1067
18712 209549 86 1036
18801 210246 89 1036
18906 209321 103 1051
18984 210694 77 1101
19100 210113 115 1057
19192 210614 92 1033
19328 211328 135 1099
19405 210355 76 1106
19496 210164 91 1076
19589 209785 92 1061
19671 209653 82 1056
19780 208821 107 1037
19853 210751 72 1133
19944 210238 91 1071
20022 210174 77 1046
20128 209400 105 1071
20210 210890 81 1072
20300 210264 89 1077
20387 209646 85 1075
20487 209405 100 1053
20577 210053 89 1056
20665 210078 87 1093
20776 209203 110 1042
20868 208623 91 1039
20967 209747 98 1081
21034 210149 67 1042
21132 209261 97 1034
21219 210336 86 1093
21303 209382 83 1046
21396 210522 93 1099
21476 209392 79 1068
21567 209837 90 1074
21648 209842 80 1078
21738 209544 89 1047
21829 209507 90 1060
21940 211300 110 1080
22025 210049 84 1066
22117 209291 92 1035
22208 210393 90 1094
22290 210016 81 1030
22379 210750 88 1089
22469 210115 90 1077
22568 209668 98 1024
22642 209337 72 1052
22733 210298 90 1096
22820 210492 87 1048
22895 209865 73 1073
22990 210322 95 1065
23083 211058 91 1109
23187 209322 103 1063
23264 209642 77 1082
23364 210083 99 1043
23450 210862 85 1076
23551 210173 101 1046
23632 208483 79 1098
23719 210170 87 1062
23815 210637 95 1081
23897 209990 81 1096
24007 209307 109 1027
24091 210851 83 1067
24223 209722 131 1065
24305 210136 81 1079
24395 210296 89 1071
24485 210070 89 1084
24581 211330 95 1100
24691 210306 109 1113
24782 209420 90 1060
24867 209748 83 1097
24980 209534 113 1044
25054 210985 73 1098
25171 209364 116 1005
25246 210185 75 1075
25349 209777 102 1091
25437 209708 87 1049
25510 209916 73 1022
25619 210631 107 1053
25694 208943 74 1075
25808 209592 113 1047
25886 210611 77 1116
26010 209340 123 1062
26084 210118 73 1064
26191 209772 107 984
26285 210020 93 1091
26375 209994 90 1091
26483 209938 107 1051
26579 209904 95 1029
26673 209842 92 1074
26779 211020 106 1094
26880 209587 100 1067
26960 209851 79 1018
27054 208999 94 1061
27145 209121 90 1069
27260 209951 114 1036
27367 209996 106 1088
27466 210808 98 1087
27553 209493 86 1063
27673 209964 119 1066
27756 210261 83 1079
27863 210033 106 1016
27966 210525 102 1136
28063 209297 97 1023
28156 210152 91 1058
28264 211004 108 1029
28344 209028 79 1093
28452 209337 107 1103
28544 210297 91 1067
28660 209935 115 1081
28741 209713 80 1051
28846 210862 104 1048
28927 209929 81 1050
29013 211136 85 1071
29082 209750 68 1073
29173 210004 90 1043
29260 210420 87 1049
29337 209866 76 1058
29437 210067 99 1032
29538 209331 101 1067
29632 209656 93 1030
29714 209764 81 1065
29828 211029 112 1089
29905 209028 76 1019
29987 209584 82 1000
30083 210109 95 1046
30164 210177 81 1084
30267 210238 102 1096
30354 210346 86 1096
30454 209368 99 1106
30531 209823 76 1081
30617 211019 85 1076
30697 209951 80 1045
30756 209436 58 1027
30857 209539 100 1063
30952 209801 94 1050
31052 211176 99 1042
31148 210568 95 1055
31260 210688 112 1073
31346 210067 85 1035
31427 210720 80 1094
31514 210635 86 1107
31592 209330 77 1119
31684 209996 91 1050
31745 210451 61 1047
31823 210456 77 1053
31921 210742 97 1080
31993 209090 71 1043
32089 209978 95 1033
32165 209178 75 1006
32272 209417 106 1011
32373 209971 100 1102
32446 210001 72 1048
32559 210623 112 1047
32657 209761 97 1094
32751 210027 92 1036
32825 211018 74 1101
32916 210209 90 1119
32991 209890 74 1026
33076 210698 84 1094
33162 209773 85 1032
33247 210606 85 1094
33365 210529 116 1062
33438 210250 72 1108
33541 210053 102 1050
33639 210706 96 1084
33732 208963 93 1015
33797 209744 64 1026
33902 210522 105 1081
33991 209393 88 1044
34080 210473 88 1078
34175 209491 94 1051
34254 211015 78 1102
34380 209251 125 1037
34460 209512 79 1048
34562 209277 101 1008
34642 211283 79 1083
34731 210116 88 1050
34816 209262 84 968
34929 209261 112 1117
34998 210131 68 1036
35068 210283 69 1057
35173 208451 105 1049
35252 210526 78 1066
35380 209417 127 1031
35451 211153 71 1049
35566 210155 114 1080
35644 209949 77 1032
35735 209692 90 1052
35833 210122 97 1055
35930 208229 96 1086
36031 210477 100 1103
36098 209422 67 1029
36194 210019 95 1082
36284 210538 90 1106
36360 209696 75 1066
36437 210311 76 1060
36536 211563 98 1070
36615 209169 78 1049
36691 210674 75 1056
36804 210152 111 1064
36879 209218 75 1057
36985 209843 105 1070
37056 209616 70 1050
37151 210271 95 1087
37231 209570 79 1066
37314 209912 82 1074
37419 210399 104 1061
37500 209332 80 1064
37610 210282 109 1103
37688 209781 77 1026
37772 208725 83 1020
37851 210063 77 1010
37935 209357 84 1085
38026 209960 90 1077
38103 209534 76 1150
38198 209941 94 1040
38296 208903 96 1069
38398 210311 102 1064
38473 207952 74 1038
38566 210232 91 1060
38642 209073 75 1060
38715 210368 72 1043
38803 210563 88 1061
38904 210846 100 1080
38986 210115 81 1060
39077 210196 90 1053
39186 210486 108 1085
39269 209359 82 1054
39350 209938 80 1073
39451 209512 100 1011
39537 208672 85 1066
39641 210230 103 1068
39715 208857 73 1033
39815 210789 99 1067
39908 210389 92 1071
40005 208918 97 1027
40088 210726 82 1112
40194 209234 105 1038
40270 210079 76 1090
40357 211594 86 1068
40458 211106 100 1048
40541 211257 82 1109
40657 210634 115 1039
40746 209491 88 1039
40846 210691 99 1074
40939 209852 92 1050
41049 209868 108 1109
41147 209293 97 1066
41254 209972 106 1048
41364 210458 109 1117
41457 209791 92 1079
41535 211047 77 1082
41634 210005 99 1067
41728 210212 92 1106
41827 209317 99 1000
41910 210279 82 1084
42014 210060 103 1061
42086 210010 71 1076
42165 210370 78 1027
42282 209586 117 1105
42357 210121 73 1087
42444 209550 87 1065
42531 210146 86 1068
42629 209760 97 1082
42715 210052 85 1039
42820 209673 104 1062
42913 209939 91 1019
43004 209665 90 1062
43100 209178 95 1063
43186 209358 85 1065
43290 210111 104 1017
43381 209867 90 1088
43480 210357 98 1079
43564 210490 83 1098
43646 209674 81 1029
43721 210930 74 1054
43800 210101 79 1064
43899 209341 98 1028
43993 209399 94 1063
44116 209359 122 1052
44201 209910 84 1073
44294 210034 92 1122
44367 209431 72 1037
44473 210615 104 1094
44571 210063 98 1103
44683 210275 111 1083
44750 210399 65 1049
44833 209826 83 1064
44931 209671 97 1001
45011 210591 79 1088
45116 209819 104 1050
45195 209798 79 1080
45295 209563 99 1042
45384 210878 88 1091
45497 208408 112 1014
45584 210861 86 1107
45686 210196 101 1115
45766 210618 79 1076
45853 209862 86 1043
45963 210573 109 1101
46049 209861 85 1085
46149 209268 100 1077
46215 210683 64 1018
46309 210480 94 1106
46400 210367 90 1070
46483 210839 81 1043
46564 210187 81 1089
46661 209931 96 1116
46760 210156 98 1060
46849 210089 88 1067
46934 209731 84 1063
47001 209561 66 1056
47132 209215 130 1081
47212 210131 79 1059
47329 210091 116 1073
47414 209527 84 1048
47505 210007 90 1083
47580 210396 74 1093
47642 210236 62 1072
47743 209131 100 1097
47826 209100 81 1025
47922 209899 95 1058
47991 210142 68 1049
48070 210733 78 1095
48160 210119 89 1067
48233 209038 72 1083
48329 211026 95 1047
48413 209416 83 1071
48539 210194 125 1080
48623 209634 83 1068
48693 209040 69 989
48780 210858 86 1074
48849 209392 68 1053
48948 210391 98 1041
49015 209840 66 1044
49090 210170 74 1054
49176 210626 85 1083
49273 210261 96 1100
49371 210229 98 1092
49457 209629 84 1070
49559 210300 101 1058
49637 208820 78 1077
49716 210165 78 1062
49816 209609 99 1085
49906 210011 89 1052
49992 209826 86 1026
50075 210412 81 1110
50162 209988 86 1005
50241 209837 78 1030
50347 209783 105 1067
50445 210024 97 1066
50572 209500 126 1087
50676 210109 102 1076
50766 209579 90 1031
50852 209342 85 1057
50925 209592 72 1051
51032 210275 106 1058
51119 209793 87 1123
51216 211002 96 1081
51317 210920 99 1076
51412 210417 95 1066
51487 209645 74 1000
51604 209805 115 1032
51684 210076 79 1044
51791 210248 106 1068
51860 209298 69 1048
51928 211275 67 1115
52034 208452 105 1016
52109 209259 74 1069
52217 210839 107 1071
52308 209917 90 1072
52409 209936 100 1073
52511 211006 102 1027
52600 209080 87 1071
52671 209602 71 1053
52756 210449 84 1085
52855 209517 98 1046
52931 209686 75 1053
53026 210684 95 1060
53102 210382 75 1094
53198 209837 95 1056
53282 209749 83 1056
53380 210018 97 1048
