fo time ls_time n_ls_moves
389 856553 389 1156
770 856666 378 1145
1172 856837 399 1135
1537 855876 362 1128
1903 856445 362 1103
2271 852342 365 1103
2670 859499 396 1213
3028 855854 356 1078
3401 854726 369 1110
3779 855110 376 1155
4168 857070 384 1193
4558 857639 388 1172
4927 854342 365 1117
5335 859857 406 1248
5720 857409 382 1136
6098 854785 375 1130
6469 858066 367 1130
6864 856739 392 1170
7269 856035 401 1191
7662 853684 390 1188
8023 856723 358 1124
8392 856495 365 1122
8771 855820 376 1131
9156 857505 383 1168
9531 857235 372 1148
9897 853964 361 1087
10273 855107 373 1157
10644 856460 366 1127
11008 856561 362 1106
11416 859505 405 1227
11818 859393 399 1219
12199 857693 379 1151
12592 857848 389 1175
12953 858439 359 1097
13334 858491 377 1161
13708 855637 371 1157
14087 855709 375 1126
14470 857448 380 1133
14851 855774 378 1165
15219 856324 365 1099
15604 857403 382 1171
16012 860144 405 1263
16384 855546 369 1119
16742 856359 355 1088
17117 857574 372 1142
17511 858266 391 1211
17911 855765 397 1210
18284 857370 370 1122
18650 857238 363 1121
19050 858249 397 1220
19414 854887 360 1101
19783 857300 366 1131
20172 857830 385 1187
20553 857041 378 1129
20919 854107 363 1110
21280 854137 357 1090
21668 856336 385 1173
22066 857078 394 1164
22443 858407 374 1163
22833 857011 387 1178
23197 857059 360 1099
23570 854215 371 1124
23961 858382 388 1193
24320 854710 355 1084
24703 857488 381 1163
25071 856101 364 1129
25464 858103 390 1193
25848 853237 382 1156
26231 856609 379 1165
26607 856829 373 1131
26999 856503 388 1180
27418 859518 417 1268
27787 856134 365 1115
28163 856393 373 1144
28533 855469 367 1126
28916 857936 380 1155
29262 853529 344 1037
29636 854499 371 1097
30031 856349 392 1168
30385 855164 352 1087
30743 854622 354 1086
31122 857041 376 1128
31538 859294 412 1274
31904 855552 364 1115
32281 858538 374 1139
32660 857948 376 1127
33064 857235 401 1231
33445 858277 378 1173
33816 858331 368 1128
34169 852288 350 1057
34532 857319 360 1092
34909 855760 374 1144
35312 857148 399 1211
35705 857697 391 1197
36050 854611 341 1060
36448 857443 394 1193
36829 857559 378 1146
37193 855574 361 1079
37593 857753 397 1225
37973 853254 377 1135
38351 857348 376 1162
38745 860558 390 1203
39130 856385 382 1159
39502 854288 368 1150
39893 858413 388 1193
40269 858494 373 1149
40646 856238 374 1123
41037 856990 387 1194
41429 858164 389 1176
41824 855885 392 1193
42220 857043 393 1209
42620 857917 398 1215
43004 856323 381 1172
43376 855566 368 1129
43759 855127 380 1136
44150 856519 388 1188
44557 858788 404 1197
44922 858172 362 1117
45291 855066 366 1110
45696 857060 402 1227
46075 857766 375 1142
46461 859551 383 1158
46812 854613 348 1090
47174 855832 359 1064
47549 855678 372 1141
47924 857564 372 1151
48306 856168 379 1167
48668 853872 359 1100
49057 857664 386 1186
49445 856148 385 1186
49846 857970 398 1211
50231 858020 382 1159
50609 854466 375 1161
50985 856376 373 1135
51380 857184 392 1182
51764 856573 381 1139
52148 857434 380 1174
52528 859188 378 1154
52888 853887 357 1097
53248 854387 357 1080
53628 855680 376 1156
54031 858323 401 1222
54401 857966 367 1109
54790 858126 386 1179
55154 856357 361 1108
55548 855605 390 1197
55924 857414 373 1131
56302 855548 375 1149
56684 856910 378 1142
57088 858642 401 1222
57504 857486 413 1264
57882 857886 376 1143
58293 855850 407 1133
58668 856651 372 1147
59058 857398 387 1172
59424 857066 364 1125
59818 859658 390 1191
60212 859501 391 1212
60579 855835 364 1099
60977 859789 394 1205
61381 858219 401 1237
61778 855537 394 1193
62154 856406 374 1162
62538 855334 381 1171
62927 856617 386 1172
63337 855763 407 1232
63712 857472 372 1153
64082 856867 365 1129
64469 858700 384 1172
64837 855260 365 1121
65211 855740 371 1138
65589 857595 374 1126
65958 856612 366 1093
66319 857131 358 1113
66687 854586 365 1114
67071 855043 381 1105
67452 859392 379 1177
67820 853644 365 1103
68186 856527 363 1109
68553 856770 363 1120
68930 856935 374 1149
69291 856046 358 1095
69664 857651 370 1132
70040 856508 373 1128
70404 855545 362 1132
70780 856823 373 1131
71158 854338 374 1131
71529 857024 369 1137
71926 857121 394 1216
72309 857856 380 1154
72681 856555 369 1141
73057 854206 373 1129
73429 855458 368 1151
73811 857646 378 1148
74196 859302 382 1180
74588 854694 389 1141
74971 856253 381 1151
75346 858305 371 1148
75716 854912 367 1126
76093 858878 373 1173
76462 854960 367 1114
76842 857421 376 1161
77219 856837 374 1134
77603 856677 381 1166
77994 856297 388 1180
78374 858579 377 1154
78773 857483 395 1209
79131 854796 353 1083
79498 855793 363 1103
79869 855095 368 1127
80249 857171 377 1130
80623 855485 371 1139
81008 856721 382 1179
81386 856303 374 1147
81780 857051 391 1177
82183 857560 400 1187
82571 857207 384 1178
82932 857116 358 1079
83304 855150 369 1134
83651 855334 344 1057
84041 856815 387 1204
84424 855298 379 1148
84814 856902 387 1185
85201 858014 384 1185
