fo time ls_time n_ls_moves
215 1614435 215 1248
515 1620888 267 1442
793 1613458 235 1307
1116 1618820 288 1330
1392 1616198 232 1261
1669 1616069 241 1334
1942 1617821 237 1303
2221 1617307 238 1319
2513 1619585 256 1370
2803 1620147 254 1334
3087 1617334 246 1381
3355 1615639 234 1320
3638 1614781 240 1316
3915 1618595 239 1340
4182 1613256 232 1257
4449 1616322 226 1236
4709 1615398 225 1242
4974 1617147 231 1248
5247 1614883 226 1261
5529 1615161 244 1321
5829 1622841 266 1436
6122 1616241 256 1412
6406 1620532 249 1364
6696 1617748 248 1373
6964 1612893 232 1228
7274 1620701 275 1414
7552 1615407 240 1294
7822 1616984 235 1288
8118 1619413 253 1421
8397 1617234 244 1366
8695 1619717 263 1396
8977 1620802 247 1333
9236 1616873 223 1212
9513 1616945 232 1282
9803 1618768 253 1387
10069 1614582 230 1256
10359 1617247 242 1311
10618 1615567 222 1229
10912 1619871 258 1347
11201 1619989 251 1399
11482 1614246 245 1337
11771 1615687 242 1326
12033 1616368 225 1224
12328 1616402 260 1373
12595 1617528 229 1279
12873 1618460 242 1298
13166 1620034 256 1336
13463 1620569 261 1456
13752 1617691 252 1337
14040 1619084 252 1414
14327 1615956 251 1328
14622 1616779 250 1270
14891 1619357 232 1274
15192 1620792 265 1374
15459 1617630 230 1236
15753 1622783 257 1405
16048 1620341 253 1411
16322 1619999 238 1291
16628 1619321 267 1428
16909 1616674 243 1304
17191 1614999 244 1321
17463 1615896 234 1294
17740 1617283 240 1336
18035 1615561 259 1304
18304 1617827 231 1228
18623 1620553 283 1438
18907 1616749 245 1335
19173 1615377 230 1262
19472 1620162 261 1364
19745 1617984 235 1290
20022 1616094 241 1329
20300 1615682 233 1281
20580 1619140 244 1348
20869 1615918 252 1260
21163 1616807 252 1341
21437 1618828 237 1282
21751 1618890 269 1386
22035 1616262 248 1379
22319 1616079 244 1280
22594 1618478 238 1311
22880 1619706 251 1361
23153 1616878 231 1258
23446 1618279 257 1399
23739 1615396 254 1344
24025 1618990 248 1327
24300 1615499 237 1316
24580 1615057 239 1302
24877 1617437 260 1388
25180 1616979 264 1403
25454 1615792 236 1320
25744 1612589 254 1339
26027 1616775 245 1324
26310 1620650 247 1345
26606 1618621 253 1374
26884 1617376 242 1327
27188 1619711 268 1405
27487 1620268 262 1396
27788 1618738 266 1411
28049 1614821 223 1209
28316 1616532 231 1286
28608 1615647 257 1306
28878 1617430 231 1258
29164 1620145 250 1318
29471 1618973 261 1369
29764 1621456 257 1442
30068 1618205 258 1346
30334 1618179 229 1268
30609 1613842 238 1284
30875 1613706 228 1236
31150 1617802 239 1312
31440 1614549 253 1267
31714 1614809 238 1315
31984 1618682 234 1307
32259 1615012 236 1253
32535 1616456 240 1330
32817 1618545 245 1318
33093 1615824 232 1280
33367 1616551 238 1286
33641 1613702 238 1299
33931 1617549 246 1284
34219 1619867 251 1363
34499 1616486 241 1247
34764 1615207 228 1275
35037 1618122 237 1293
35320 1613010 242 1267
35587 1616659 230 1263
35863 1616353 239 1295
36134 1618537 228 1262
36413 1618893 242 1345
36690 1616446 241 1273
37002 1617735 265 1362
37263 1612185 225 1237
37547 1613221 246 1326
37816 1617528 230 1279
38105 1617758 253 1352
38391 1617290 243 1337
38667 1619311 239 1321
38952 1616704 248 1315
39236 1619223 247 1322
39521 1618701 249 1364
39801 1615494 235 1318
40068 1611602 229 1244
40332 1613908 229 1273
40630 1617887 253 1318
40926 1617140 260 1336
41202 1613070 237 1264
41470 1614102 229 1273
41746 1615434 240 1322
42029 1613512 236 1295
42296 1616397 231 1264
42578 1618127 247 1299
42854 1615583 234 1307
43129 1614595 238 1303
43423 1617129 258 1332
43693 1619928 233 1257
43965 1614708 235 1324
44253 1619111 250 1276
44549 1618813 254 1321
44832 1615205 247 1313
45101 1615754 231 1280
45375 1618753 238 1306
45671 1619282 260 1372
45953 1616413 245 1323
46229 1618646 240 1309
46509 1613272 236 1312
46784 1617889 237 1312
47078 1617325 258 1359
47358 1613464 242 1307
47646 1619054 252 1379
47939 1615402 249 1377
48223 1617754 247 1358
48521 1618166 261 1335
48809 1620148 252 1395
49081 1615352 236 1299
49381 1618357 258 1396
49662 1619733 245 1346
49965 1621212 259 1383
50224 1616072 221 1212
50495 1617500 234 1286
50769 1612019 230 1240
51033 1617302 225 1231
51321 1616788 253 1313
51602 1618988 238 1289
51883 1616686 244 1294
52181 1619208 261 1335
52465 1618639 247 1350
52773 1620056 272 1394
53039 1617270 228 1272
53326 1623216 250 1397
53634 1621203 263 1464
53903 1616289 232 1230
54180 1617042 240 1252
54448 1615842 231 1276
54725 1615415 242 1325
54988 1614818 226 1221
55259 1619255 228 1242
55547 1619184 251 1386
55840 1617899 255 1356
56126 1619172 249 1385
56426 1617296 263 1343
56697 1615993 234 1279
56964 1615164 231 1277
57235 1613824 232 1211
57503 1615222 231 1291
57776 1615290 237 1266
58062 1616318 248 1294
58326 1615220 227 1239
58604 1619886 241 1337
58899 1619476 251 1367
59183 1618071 247 1339
59487 1618557 268 1313
59769 1617151 243 1321
60025 1615780 220 1233
60331 1618548 264 1416
60610 1615889 243 1307
60900 1623072 253 1341
61174 1615489 237 1270
61478 1618898 268 1469
61765 1615519 244 1314
62040 1618918 238 1337
62328 1619858 251 1334
62610 1619133 244 1329
62864 1612019 218 1203
63153 1614533 249 1289
63420 1617488 228 1257
63703 1619398 247 1338
63982 1618816 235 1310
64266 1618393 248 1368
64580 1616184 278 1322
64853 1617540 235 1288
65136 1617838 247 1336
65412 1618663 235 1289
65709 1619689 260 1422
65998 1620260 246 1329
66266 1616075 232 1288
66526 1613444 225 1216
66801 1618161 231 1276
67086 1615074 246 1246
67387 1616600 265 1365
67670 1614890 247 1338
67931 1616616 225 1257
68223 1616602 254 1326
68505 1615626 244 1329
68767 1612983 225 1215
69039 1615418 228 1261
69299 1615547 221 1214
69561 1614547 227 1264
69864 1617732 265 1390
70138 1615115 236 1329
70437 1620138 263 1389
70703 1615414 230 1260
70980 1617650 241 1300
71272 1616094 253 1333
71535 1617279 228 1253
71803 1613894 232 1298
72087 1614344 241 1304
72375 1615272 251 1333
72649 1614870 237 1299
72939 1621119 248 1368
73217 1619399 243 1359
73500 1615482 244 1260
73780 1619267 241 1328
74051 1617538 236 1291
74336 1615226 240 1338
74621 1616559 249 1303
74919 1616002 261 1284
75183 1615649 226 1260
75465 1619063 247 1350
75742 1616780 234 1283
76001 1613663 223 1207
76277 1614496 241 1300
76549 1615807 226 1226
76809 1615992 225 1223
77100 1619657 255 1401
77370 1617027 225 1224
77672 1621264 265 1411
77946 1616329 238 1258
78227 1618189 243 1344
78518 1616459 255 1408
78816 1617221 254 1376
79096 1613402 244 1342
79382 1616153 249 1318
79642 1616059 222 1218
79915 1618350 236 1322
80207 1618122 254 1295
80471 1614297 225 1251
80744 1618863 237 1292
81055 1617070 269 1421
81331 1616161 238 1263
81621 1615468 253 1250
81909 1615155 244 1299
82187 1616627 241 1327
82483 1619829 251 1401
82748 1617325 229 1283
83047 1618754 263 1354
83330 1617738 247 1358
83613 1621450 245 1351
83883 1614880 225 1208
84168 1618615 249 1355
84467 1616197 264 1358
84735 1617655 231 1264
85008 1618733 237 1297
