fo time ls_time n_ls_moves
3352 25759865 3352 3265
7066 25760257 3621 3368
10920 25759317 3759 3605
14695 25763601 3681 3576
18489 25760418 3705 3723
22114 25767268 3534 3541
25916 25764085 3706 3550
29377 25751468 3367 3193
32801 25763523 3331 3222
36377 25757181 3486 3432
39949 25763431 3482 3372
43699 25758928 3657 3489
47421 25761568 3631 3500
51063 25759781 3553 3333
54567 25752048 3415 3271
58266 25757808 3605 3373
61918 25766309 3556 3441
65683 25763102 3673 3439
69297 25765138 3525 3362
72799 25759164 3412 3235
76466 25754445 3579 3267
80268 25768638 3712 3555
83662 25765347 3305 3234
87010 25758004 3252 3162
