fo time ls_time n_ls_moves
11 209971 11 1112
28 210201 12 1066
45 210704 12 1051
59 209175 10 1066
70 210911 8 1075
86 210187 12 1078
97 209128 8 1017
112 210219 12 1073
125 210085 9 1097
139 209829 11 1081
156 208207 12 1047
170 209472 10 1064
182 211544 9 1064
194 209368 9 1081
206 210729 8 1036
217 210637 8 1077
228 209732 9 1118
239 208889 8 1025
250 210961 8 1032
261 208671 8 1022
272 211022 8 1098
282 208868 7 1020
293 209805 8 1069
305 209461 9 1128
316 210296 8 1025
327 210187 8 1065
339 209879 9 1037
358 210863 14 1139
376 209418 12 1042
387 209678 8 1054
397 208889 7 1034
409 209763 8 1100
420 210664 8 1106
431 210224 8 1111
442 209388 8 1047
453 209681 8 1078
463 210629 8 1049
474 210696 8 1040
486 210455 9 1055
497 209934 8 1048
508 209965 8 1057
519 209903 8 1070
530 210152 8 1074
542 210489 8 1026
554 209950 8 1090
570 210261 13 1081
582 209849 8 1100
593 209068 8 1031
604 209536 8 1055
615 211341 8 1095
627 210000 9 1055
637 209351 8 1020
648 210606 8 1113
659 210939 8 1046
669 209475 8 1024
680 210630 8 1051
690 209808 7 1021
701 209789 8 1052
711 209172 7 995
722 210111 8 1054
733 209687 8 1046
746 209951 10 1099
758 209980 8 1059
774 211026 12 1042
784 209803 7 1011
795 209097 8 1078
806 210959 7 982
816 209182 8 1025
827 209998 8 1086
838 210265 8 1084
850 209949 8 1072
870 210573 17 1085
887 209976 13 1060
901 209371 9 1047
913 210006 9 1075
927 209984 10 1070
939 209271 9 1074
952 210353 10 1060
964 210463 9 1107
980 209663 10 1022
991 210669 8 1053
1002 210617 8 1104
1013 210250 8 1053
1024 210347 8 1096
1035 209109 8 1123
1046 210058 8 1069
1057 209889 8 1018
1068 210967 8 1072
1079 209988 8 1083
1090 210794 9 1138
1101 209661 8 1081
1112 210582 8 1040
1122 210066 8 1025
1133 211067 8 1094
1144 210103 8 1087
1156 210463 10 1074
1168 210348 9 1065
1186 210751 13 1065
1197 210103 8 1050
1208 210170 8 1073
1219 211280 9 1099
1230 209544 7 1022
1241 210818 8 1102
1252 208980 8 1039
1263 210329 8 1076
1274 209322 8 1072
1284 209898 8 1058
1295 208722 7 1006
1305 209649 8 1066
1316 209186 8 1058
1327 210180 8 1041
1338 209748 9 1045
1350 209935 8 1074
1364 210703 11 1044
1379 210144 12 1081
