fo time ls_time n_ls_moves
108 862701 108 1686
233 863756 106 1812
359 863341 111 1752
475 862724 101 1707
605 863759 108 1763
733 863079 113 1783
853 864222 105 1786
982 862799 113 1743
1154 864774 145 1775
1268 865187 98 1755
1408 862918 125 1774
1536 864669 113 1791
1654 862002 102 1734
1793 866712 123 1928
1904 862052 96 1693
2033 865960 111 1798
2161 865018 113 1821
2284 865218 109 1852
2413 863508 114 1755
2530 863672 102 1752
2667 864199 116 1867
2808 862485 124 1744
2923 860571 99 1736
3050 862648 109 1743
3172 864169 107 1739
3288 864156 101 1797
3448 863905 111 1780
3569 863186 106 1667
3689 865759 105 1799
3824 867087 121 1908
3943 865775 103 1822
4073 864496 114 1776
4204 861534 117 1846
4331 867133 108 1829
4463 865448 117 1836
4578 862084 100 1705
4700 862985 101 1750
4824 862297 110 1753
4946 865658 107 1840
5078 864929 117 1831
5201 865413 108 1736
5337 862255 120 1812
5471 864142 118 1815
5595 865522 110 1850
5725 866459 108 1819
5855 863825 116 1864
5977 864345 105 1864
6105 866990 111 1840
6239 864965 118 1880
6356 864683 103 1776
6489 861265 118 1801
6606 864708 102 1747
6733 864636 103 1798
6863 865581 116 1810
6980 866174 102 1812
7107 863413 112 1735
7237 862075 115 1839
7351 863760 99 1737
7480 864171 114 1772
7603 864806 106 1872
7734 864998 114 1803
7865 863818 116 1841
7991 863973 111 1892
8124 862460 119 1789
8253 863844 113 1785
8368 861401 100 1712
8495 864470 112 1770
8610 865170 98 1736
8739 864165 114 1818
8864 863742 111 1772
8982 862816 102 1773
9101 864516 105 1667
9222 865795 105 1816
9354 863951 117 1784
9484 862759 115 1829
9604 863007 104 1773
9729 863569 111 1768
9850 864592 104 1789
9980 863107 113 1845
10109 864885 115 1757
10232 863642 103 1788
10369 863682 123 1782
10500 866563 116 1863
10616 862071 101 1728
10754 865384 123 1829
10875 861644 105 1797
10999 862301 104 1799
11129 863215 115 1857
11243 861872 99 1714
11364 862734 106 1714
11482 861535 103 1718
11602 862819 99 1751
11732 866251 115 1832
11852 862373 106 1831
11983 867424 116 1753
12112 863691 114 1806
12232 865472 104 1818
12364 864063 118 1820
12479 860717 99 1734
12607 865733 111 1829
12734 862579 112 1754
12854 862618 104 1833
12981 863034 112 1721
13097 863752 101 1786
13225 863375 110 1798
13357 864183 117 1801
13473 864410 101 1743
13606 864970 119 1828
13721 862964 100 1681
13847 864541 106 1841
13977 864543 115 1806
14092 862344 99 1750
14230 865017 122 1856
14357 864283 112 1733
14470 863109 98 1683
14603 865343 119 1816
14716 861892 99 1731
14853 864977 118 1826
14981 864743 113 1800
15098 862043 102 1811
15228 862150 115 1787
15339 861934 97 1652
15463 864291 103 1720
15594 864356 116 1869
15715 864591 106 1867
15839 863766 110 1727
15955 863853 101 1719
16084 863404 104 1775
16210 862163 112 1754
16323 862463 99 1715
16448 861710 110 1693
16575 865255 112 1842
16700 865809 107 1826
16828 864797 113 1801
16946 864323 103 1834
17073 861768 111 1763
17205 863457 117 1805
17322 862907 102 1760
17453 863592 116 1818
17565 860378 97 1721
17693 866034 111 1797
17833 866800 124 1876
17954 864386 102 1773
18091 862757 122 1790
18216 861723 110 1771
18334 862613 103 1789
18463 863243 113 1737
18575 864131 98 1741
18708 863486 115 1740
18839 864872 116 1835
18958 861746 105 1828
19090 865179 117 1824
19212 864280 107 1769
19333 864218 103 1814
19465 867027 117 1857
19583 863026 101 1767
19707 862491 110 1704
19841 864960 119 1825
19956 863961 100 1774
20090 865348 119 1771
20206 862859 100 1784
20339 864175 115 1809
20471 862305 117 1822
20589 865356 103 1795
20713 862242 109 1739
20832 864037 104 1738
20956 863228 103 1778
21080 863775 109 1756
21193 864221 98 1747
21327 862743 119 1781
21444 860946 102 1685
21569 862015 105 1806
21698 865509 114 1802
21817 861546 104 1822
21946 864920 115 1770
22070 865313 109 1729
22187 863997 102 1743
22317 863100 115 1831
22439 865814 107 1888
22573 864280 117 1784
22704 866388 116 1774
22825 867069 106 1839
22955 864282 115 1790
23084 864479 114 1848
23203 864021 103 1818
23335 865068 117 1828
23451 861641 102 1802
23580 864723 111 1774
23705 864103 111 1763
23819 863951 99 1736
23952 862276 118 1705
24063 864092 96 1711
24195 865219 114 1842
24322 862493 112 1791
24442 863609 105 1801
24571 862753 114 1772
24689 861896 103 1734
24815 862650 104 1776
24941 863117 111 1793
25060 863238 105 1805
25192 863520 117 1768
25322 865034 116 1749
25449 864351 110 1782
25589 865641 126 1837
25719 864630 115 1846
25846 865562 111 1917
25974 867176 113 1780
26091 865839 101 1794
26230 866944 122 1966
26363 863729 118 1785
26481 862487 102 1792
26611 860120 115 1740
26736 862343 110 1763
26851 864128 99 1749
26976 864366 111 1747
27099 864337 107 1806
27231 866490 117 1815
27352 862712 106 1687
27467 862283 99 1725
27594 864642 113 1793
27716 866128 105 1859
27851 862160 113 1750
27978 863436 112 1771
28093 860899 101 1787
28223 864440 115 1797
28342 864780 103 1764
28473 863160 110 1847
28606 865952 118 1882
28723 863997 102 1788
28848 863155 110 1710
28979 865063 116 1785
29098 862536 103 1784
29226 862521 114 1767
29337 863145 96 1707
29463 863798 109 1752
29585 860840 107 1706
29705 866055 105 1822
29828 861773 109 1699
29943 861210 100 1771
30073 861588 114 1758
30199 862542 111 1709
30319 863609 105 1799
30458 864357 124 1893
30578 863985 105 1785
30698 862060 97 1659
30822 864341 109 1743
30937 861691 100 1731
31063 864238 111 1761
31184 863482 106 1802
31308 865919 104 1758
31439 862424 115 1799
31555 863173 101 1747
31675 861562 106 1708
31797 862597 107 1787
31923 863188 102 1700
32046 864809 108 1712
32169 866491 107 1845
32298 864578 115 1819
32422 862607 109 1734
32540 862417 101 1719
32665 862820 111 1752
32787 864008 105 1810
32923 862885 121 1762
33074 866148 135 1905
33185 862521 96 1686
33314 865980 114 1786
33439 866612 110 1787
33558 864868 104 1836
33684 863585 111 1787
33805 864944 105 1834
33943 865137 120 1918
34073 865117 114 1763
34185 865758 98 1720
34314 862962 113 1794
34440 864049 111 1867
34568 866905 105 1805
34695 863395 112 1760
34814 864306 103 1810
34944 863243 115 1845
35071 862548 112 1827
35189 862221 104 1770
35319 862466 115 1814
35429 862317 95 1672
35555 860867 109 1765
35687 862512 117 1772
35805 865000 104 1818
35942 866138 122 1913
36062 862832 105 1787
36186 862805 104 1807
36315 863241 114 1822
36437 865436 107 1865
36558 860815 107 1652
36680 863890 107 1813
36801 864684 103 1766
36935 864222 118 1774
37046 863021 97 1689
37183 864627 122 1847
37300 862018 103 1665
37418 863738 103 1785
37548 865162 116 1795
37667 861457 102 1790
37800 866506 115 1837
37924 862501 110 1749
38035 862464 96 1655
38158 864389 108 1723
38290 866581 116 1954
38422 863569 110 1771
38547 861263 111 1741
38662 864582 99 1736
38789 864048 112 1758
38909 863689 106 1815
39034 863536 102 1767
39157 865086 108 1722
39273 862695 100 1763
39403 863728 115 1770
39525 863452 108 1767
39648 862497 102 1717
39775 863651 112 1777
39896 866423 107 1887
40028 864259 116 1802
40157 864517 114 1793
40276 863487 104 1814
40402 863753 112 1738
40527 867273 110 1848
40665 864792 119 1804
40796 864515 116 1732
40920 865447 107 1865
41053 861829 112 1723
41181 863311 114 1783
41295 864426 99 1753
41422 863661 112 1740
41537 860732 101 1755
41659 862127 104 1626
41788 865397 114 1825
41907 862821 104 1780
42037 863966 115 1752
42156 862878 104 1742
42293 866642 112 1898
42419 864044 112 1751
42535 864118 101 1810
42665 864317 115 1813
42788 860899 109 1729
42904 863450 102 1750
43038 865118 118 1843
43170 866400 117 1974
43292 863984 102 1768
43417 862641 111 1727
43537 864265 104 1838
43676 866430 125 1808
43800 864091 108 1740
43922 865593 106 1815
44051 864354 115 1812
44169 862062 101 1763
44305 866526 118 1932
44436 862366 116 1873
44563 864112 113 1824
44695 865165 117 1765
44825 865548 116 1768
44945 864557 103 1807
45077 867137 118 1838
45189 863136 97 1691
45329 865483 122 1949
45453 863505 110 1739
45577 866112 109 1898
45707 862410 115 1780
45838 865318 116 1830
45958 865115 106 1784
46088 861420 115 1789
46210 864368 107 1860
46340 865705 107 1787
46466 863935 112 1785
46582 863200 100 1734
46712 862439 115 1797
46834 863995 107 1812
46951 864014 98 1727
47075 864249 110 1759
47191 862670 101 1744
47319 865893 113 1745
47442 864956 108 1891
47576 866032 109 1844
47707 863752 116 1762
47823 862119 101 1771
47952 863331 112 1799
48079 864037 112 1731
48205 865720 111 1790
48345 864206 125 1820
48470 863410 110 1787
48582 861653 96 1643
48710 867445 114 1781
48834 864029 109 1836
48971 863850 123 1872
49085 861279 100 1645
49209 865298 105 1837
49343 866194 119 1882
49462 863368 103 1820
49588 861630 109 1766
49716 864974 114 1810
49835 866431 104 1812
49961 861988 111 1720
50086 866303 110 1871
50207 862693 100 1682
50336 863848 114 1794
50450 862859 99 1687
50582 865403 117 1844
50699 861442 103 1749
50820 864773 101 1777
50945 862633 110 1739
51059 864012 98 1700
51201 863798 127 1883
51333 862183 116 1837
