fo time ls_time n_ls_moves
3 210042 3 1026
6 209240 3 1039
10 210295 3 1020
14 210983 2 1057
17 210711 3 1104
21 210715 3 1028
24 209786 3 1089
28 209124 3 1048
31 209817 3 1035
35 209348 3 1048
38 210806 3 1076
42 210603 2 1025
45 210084 3 1058
49 210073 2 1055
52 209970 3 1081
56 209282 3 1067
60 209142 3 1098
64 210068 3 1096
67 210721 3 1061
71 210247 2 1052
74 208421 3 1054
79 209682 4 1098
83 209791 3 1070
87 211167 3 1122
92 210911 3 1077
98 209314 5 1061
103 210218 5 1060
108 209394 4 1091
112 209903 3 1040
115 209530 3 1024
125 210149 3 1092
129 209223 2 1053
133 210747 3 1039
137 210211 3 1091
140 209391 2 1057
144 209961 3 1061
147 208790 3 1080
151 209898 3 1051
156 209653 4 1103
160 209983 3 1099
163 210965 2 1026
166 210085 3 1054
170 209889 2 1030
173 209400 3 1088
177 210288 3 1076
181 209660 3 1061
184 210043 3 1056
188 210250 3 1085
192 211060 3 1075
195 210287 3 1078
199 210205 3 1055
202 209604 3 1077
206 209426 3 1043
210 210474 3 1134
213 209871 3 1072
217 209378 3 1054
221 209794 3 1057
224 208872 3 1071
228 210243 3 1127
232 209530 3 1076
235 209657 3 1048
239 210621 3 1148
243 210504 2 1056
246 209853 3 1026
250 210524 3 1098
253 209994 2 1058
256 210240 3 1043
260 210706 3 1007
264 210512 3 1068
267 210731 3 1046
271 210016 3 1073
274 209402 3 1076
278 210138 3 1064
283 210495 4 1073
289 209497 5 1110
295 210587 5 1116
301 209860 5 1056
306 209917 4 1105
311 209720 4 1111
315 209550 2 1025
318 209223 2 1006
321 210990 3 1072
325 209710 3 1030
328 209484 2 1018
332 209981 3 1030
335 209832 2 1050
338 209899 2 1041
342 209152 3 1028
345 210059 3 1059
349 210527 3 1057
352 210899 3 1062
356 209966 3 1090
360 209845 3 1056
363 209558 3 1039
366 210332 2 1052
370 209862 3 1088
373 209329 3 1039
377 209577 3 1100
381 210287 3 1080
385 211452 3 1011
388 210662 3 1074
392 210325 3 1117
396 210669 3 1079
399 209998 3 1055
403 211330 3 1100
406 209329 3 1057
410 210492 3 1053
414 210285 3 1066
417 210472 3 1058
421 210255 3 1113
424 209383 3 1049
428 209795 3 1151
432 211156 3 1028
435 209911 3 1075
439 209830 3 1062
442 209728 3 1078
446 210247 3 1110
450 211089 3 1010
454 208698 3 1089
458 209900 3 1037
461 210098 3 1079
465 210478 3 1113
468 209638 2 1013
472 210338 3 1046
475 209440 3 1055
479 211081 3 1103
485 210017 5 1039
489 209587 3 1047
492 209569 3 1046
496 209389 3 1026
502 209635 5 1072
509 210997 6 1073
517 210027 7 1052
523 209790 5 1121
527 209912 4 1069
534 209295 5 1043
539 210638 4 1115
545 209253 5 1085
550 208828 4 1031
556 210717 5 1096
560 209955 3 1068
564 210569 3 1048
568 210703 3 1006
571 209596 3 1064
575 209301 3 1064
579 210781 3 1108
582 211045 3 1015
587 210827 3 1157
590 210727 3 1057
594 210639 3 1104
598 209228 3 1079
601 209504 3 1092
605 210878 3 1088
609 210351 3 1090
612 209745 3 1074
616 210491 3 1067
619 210083 3 1078
623 210012 3 1069
626 209665 3 1041
630 211329 3 1086
634 210472 3 1036
637 209322 3 1024
641 210073 3 1105
644 210170 2 1027
648 210176 3 1046
651 210792 3 1049
655 210210 3 1086
658 209283 2 1080
662 210409 3 1049
666 210520 3 1085
670 209448 3 1004
673 209610 3 1021
677 209450 3 1068
680 209959 3 1016
684 210345 3 1067
689 210105 4 1040
693 209193 3 1070
696 210141 3 1073
701 210021 3 1083
707 210629 5 1072
712 210597 4 1045
717 211080 4 1047
720 210166 2 1053
724 209337 3 1087
727 210700 3 1067
731 209551 3 1048
734 210039 2 1004
738 210121 2 1036
741 209937 3 1043
744 209448 2 1036
748 210067 3 1059
752 210801 3 1060
756 209492 3 1051
759 209624 2 1043
764 210876 4 1027
767 210749 3 1087
771 209522 3 1067
775 210844 3 1042
779 210586 3 1075
783 209874 3 982
786 210553 3 1070
790 209393 2 975
794 212235 4 1115
798 210504 3 1101
802 209922 3 1063
806 210252 3 1066
810 209205 3 1090
814 211174 3 1089
817 209873 3 1058
821 209563 3 1038
824 210371 3 1019
828 210414 3 1107
832 209837 3 1051
836 210258 3 1134
840 210005 3 1063
843 210047 3 1034
846 208625 3 1021
850 209933 3 1034
853 210580 3 1036
857 210209 3 1070
861 210141 3 1060
864 211052 3 1090
868 210404 3 1094
872 209517 3 1081
875 210386 3 1086
879 209618 3 1046
883 210628 3 1092
886 209590 3 1038
891 210054 4 1030
894 210881 3 1050
898 209650 3 1063
902 210383 3 1117
909 209189 5 1090
913 209890 4 1039
917 209359 3 1051
921 210601 3 1053
925 209855 2 1069
928 210293 3 1113
932 209600 2 1037
936 209637 3 1079
939 210011 3 1032
943 209729 3 1104
946 211195 3 1054
950 210540 3 1075
954 208892 3 1071
957 209689 3 1006
961 209643 3 1092
965 210998 3 1100
981 210168 3 1043
985 211077 3 1061
989 209793 3 1080
993 210899 3 1115
997 209180 3 1062
1000 209219 3 1035
1004 210343 3 1092
1008 209609 3 1064
1012 210077 3 1068
1017 210969 4 1100
1021 209648 3 1063
1025 210273 3 1120
1030 210853 4 1041
1037 209926 6 1070
1042 210214 4 1077
1048 209982 5 1079
1052 209399 3 1084
1055 210145 3 1072
1059 208950 3 1033
1063 209985 3 1051
1067 210074 3 1081
1070 210825 3 1116
1075 211002 3 1126
1078 209573 2 1052
1082 208874 3 1017
1085 210255 3 1023
1089 209354 3 1061
1094 209801 4 1057
1098 209522 3 1061
1102 211300 3 1088
1106 209807 3 1101
1112 210291 4 1078
1118 210597 5 1001
1124 210709 5 1052
1128 209618 3 1077
1132 210722 3 1084
1136 208945 3 1042
1141 210556 4 1097
1145 210442 3 1033
1149 210441 3 1060
1153 209414 3 1061
1157 210325 4 1073
1161 209689 3 1078
1165 209413 3 1062
1169 208669 3 1024
1172 209628 3 1058
1176 209565 3 1092
1180 209769 3 1070
1184 210988 4 1120
1187 210682 3 1048
1191 210787 3 1082
1195 209805 3 1059
1198 208974 3 1056
1202 210377 3 1089
1205 209549 3 1055
1209 211302 3 1058
1212 208552 2 1032
1216 208908 3 1062
1220 210922 3 1055
1224 210023 3 1085
1227 209557 3 1066
1231 209650 3 1066
1235 209658 3 1051
1238 209843 3 1066
1242 210310 3 1133
1245 210668 3 1055
1250 210972 3 1071
1253 209876 3 1093
1257 209366 3 1033
1260 209654 3 1013
1264 210378 3 1041
1268 210567 3 1082
1272 210179 3 1071
1275 210015 3 1063
1279 210013 2 1023
1282 211350 3 1091
1286 209348 3 1024
1289 208563 3 1017
1293 209973 3 1057
1298 208775 4 1066
1302 209906 3 1075
1305 209649 3 1015
1309 210588 3 1076
1314 210078 4 1000
1318 210460 4 1067
1322 209507 3 1065
1326 210586 3 1041
1330 209111 3 1042
1333 210364 3 1028
1336 210116 2 1108
1340 210056 3 1062
1343 209604 2 1006
1347 210233 3 1033
1350 209369 3 1060
1354 209441 3 1062
1358 210624 3 1043
1361 209385 3 1033
1365 211173 3 1119
1369 209168 3 1075
1372 210363 3 1036
1376 209075 3 1049
1379 210652 3 1051
1383 210577 3 1063
1387 210666 3 1077
1390 210314 3 1067
1394 210917 3 1087
1397 209097 3 1030
1401 209903 3 1076
1405 210459 3 1096
1408 210600 3 1087
1412 209953 3 1076
1415 210334 3 1056
1419 209644 3 1027
1423 210219 3 1101
1426 209850 3 1072
1430 210345 3 1018
