fo time ls_time n_ls_moves
229 1620867 229 1251
527 1621853 263 1289
795 1617776 232 1261
1123 1625794 293 1346
1419 1619846 252 1353
1702 1619600 246 1300
1989 1621062 242 1297
2271 1619876 248 1352
2569 1621570 260 1375
2858 1620847 252 1393
3164 1627754 271 1355
3432 1621339 231 1250
3700 1621834 232 1261
3989 1623381 248 1349
4272 1620336 246 1329
4559 1623968 251 1294
4840 1620391 242 1306
5105 1617728 228 1228
5396 1624036 253 1350
5671 1622835 237 1270
5935 1619397 228 1209
6242 1621631 262 1373
6520 1623172 243 1354
6834 1622195 278 1438
7111 1623243 238 1301
7424 1620538 275 1360
7716 1623296 248 1304
8005 1623663 252 1352
8290 1620506 246 1337
8567 1622767 240 1288
8841 1619042 234 1222
9118 1619962 241 1295
9398 1622346 243 1314
9680 1619781 237 1290
9958 1616174 240 1251
10272 1625989 279 1464
10544 1620855 236 1268
10829 1622203 248 1353
11149 1624056 274 1460
11426 1623176 239 1255
11733 1626429 260 1419
12022 1624514 252 1354
12322 1621654 259 1363
12613 1622682 252 1302
12892 1619306 242 1247
13167 1621142 237 1291
13465 1622373 261 1405
13754 1622521 244 1297
14041 1624826 250 1319
14342 1625797 262 1358
14615 1622848 235 1253
14900 1622586 246 1322
15210 1620322 264 1285
15491 1619819 243 1313
15789 1623571 252 1332
16086 1623865 260 1393
16414 1629761 289 1448
16691 1621437 240 1272
16984 1624487 253 1293
17263 1622306 239 1285
17545 1623642 245 1276
17836 1623346 248 1282
18108 1619521 234 1275
18398 1623960 250 1288
18677 1622925 242 1286
18963 1622109 249 1306
19262 1624003 253 1341
19553 1620139 252 1333
19836 1621792 239 1289
20130 1624030 253 1355
20396 1615687 230 1191
20702 1621290 261 1384
20974 1620679 234 1287
21273 1625625 251 1324
21552 1622595 241 1304
21859 1624324 270 1365
22144 1621319 244 1309
22426 1621168 244 1277
22722 1623906 253 1311
23018 1624617 258 1373
23322 1623901 252 1362
23603 1623526 243 1285
23893 1620685 249 1259
24180 1625178 247 1341
24481 1623724 263 1309
24773 1626380 254 1350
25083 1621608 272 1413
25361 1619769 240 1289
25648 1623346 249 1337
25941 1619504 241 1292
26199 1616320 220 1149
26491 1622547 256 1329
26780 1621188 249 1318
27065 1621697 247 1288
27352 1620550 240 1290
27639 1621302 246 1318
27946 1622738 271 1390
28227 1620198 241 1290
28535 1624886 269 1365
28819 1625201 246 1311
29085 1620785 229 1232
29385 1623154 261 1335
29678 1622767 253 1356
29966 1616710 252 1269
30267 1624200 263 1359
30564 1617696 259 1278
30850 1622840 247 1314
31130 1620353 243 1283
31424 1618077 249 1322
31698 1620045 236 1298
31982 1618778 248 1311
32280 1620664 260 1377
32571 1623597 253 1328
32877 1620601 261 1389
33186 1621153 271 1466
33467 1622567 237 1280
33743 1620758 239 1267
34029 1622780 250 1289
34333 1625868 264 1436
34612 1623975 241 1263
34913 1624679 258 1332
35199 1622536 249 1337
35485 1619053 240 1292
35756 1620974 233 1254
36067 1622588 273 1402
36356 1623257 249 1333
36646 1618246 252 1318
36947 1620346 256 1289
37230 1618024 245 1310
37554 1622207 275 1341
37841 1621079 250 1341
38116 1622561 229 1235
38404 1622297 249 1339
38688 1625359 247 1301
38981 1621884 254 1313
39270 1625737 251 1334
39558 1625465 243 1303
39851 1626530 256 1405
40152 1624983 257 1336
40440 1623499 250 1337
40740 1622619 264 1349
41019 1619813 240 1313
41298 1621415 240 1277
41588 1623129 244 1262
41878 1622441 252 1358
42180 1620504 261 1354
42458 1621017 241 1281
42751 1621016 255 1305
43032 1621303 242 1287
43326 1625024 257 1369
43629 1624964 259 1411
43925 1622050 259 1391
44224 1623669 253 1352
44504 1617770 241 1278
44808 1620093 268 1381
45101 1620819 249 1291
45410 1622745 271 1378
45701 1622030 254 1350
45991 1622771 252 1329
46280 1623723 249 1310
46570 1623250 252 1358
46863 1621653 246 1248
47151 1622579 251 1360
47453 1621973 265 1358
47726 1618937 234 1280
48007 1622082 243 1297
48294 1622033 239 1267
48573 1620278 240 1291
48857 1625125 246 1260
49129 1620080 234 1256
49403 1622647 238 1257
49700 1620515 249 1324
49987 1622964 249 1336
50281 1621195 256 1322
50556 1621039 237 1259
50848 1621895 255 1346
51156 1625437 262 1401
51426 1620820 232 1241
51711 1620622 245 1262
51997 1623370 247 1340
52297 1621063 262 1309
52587 1618626 252 1305
52893 1624354 265 1364
53178 1622080 245 1290
53468 1624012 253 1325
53756 1618385 242 1265
54041 1623712 247 1335
54329 1622447 250 1307
