fo time ls_time n_ls_moves
4192 8063606 4192 1672
8218 8061649 3985 1586
12517 8070949 4259 1705
16561 8064755 4004 1595
20655 8060731 4053 1612
24727 8071608 4032 1615
28990 8065526 4222 1691
33148 8063336 4117 1648
37968 8075054 4779 1947
42260 8063180 4247 1703
46306 8061289 4002 1586
50472 8063175 4122 1651
54957 8075375 4444 1783
59268 8068874 4271 1699
63474 8062760 4166 1678
67586 8060027 4071 1621
71799 8069173 4172 1663
76253 8068711 4413 1740
80410 8054951 4117 1661
84731 8068559 4279 1716
88983 8058209 4207 1691
