fo time ls_time n_ls_moves
143 856163 143 1773
285 856194 127 1682
455 857129 153 1732
584 859113 114 1766
748 856344 140 1789
908 857903 141 1635
1107 859706 171 1849
1254 856431 128 1756
1379 856273 110 1781
1538 857911 142 1785
1676 856917 121 1693
1796 859354 103 1787
1935 858925 120 1782
2069 855272 117 1747
2203 861397 119 1875
2351 855987 130 1730
2488 860460 122 1821
2606 859590 104 1810
2738 858117 116 1778
2876 858053 121 1804
3000 853469 108 1703
3136 857147 121 1736
3273 854498 119 1656
3393 860574 105 1860
3522 857060 114 1789
3639 859973 102 1763
3770 855461 108 1773
3908 857569 124 1867
4027 856564 102 1768
4158 857364 114 1773
4287 857493 114 1820
4406 856417 105 1800
4533 857945 112 1803
4652 858745 104 1803
4782 855078 111 1785
4911 853639 109 1676
5041 861241 114 1785
5180 854233 120 1744
5310 857019 116 1756
5440 860226 110 1879
5580 858399 126 1826
5709 859715 114 1835
5822 858180 98 1697
5944 854970 108 1697
6058 858350 99 1760
6180 855739 106 1655
6315 858790 120 1820
6430 858193 99 1717
6558 857227 114 1710
6673 857098 99 1743
6801 857628 109 1699
6926 856474 111 1767
7051 860928 110 1886
7194 857225 127 1795
7329 857071 120 1736
7459 856818 113 1799
7603 855881 129 1784
7733 856249 115 1739
7853 855447 104 1726
7977 854859 110 1691
8123 857177 125 1784
8255 858503 111 1791
8386 858967 115 1798
8506 858261 106 1869
8643 858183 120 1907
8770 857696 112 1751
8891 861001 107 1886
9024 859175 118 1775
9153 857324 115 1780
9270 856075 100 1739
9401 859248 117 1833
9518 858770 101 1733
9649 857331 117 1846
9779 858088 115 1816
9894 855978 100 1738
10027 858309 119 1891
10145 859537 103 1806
10276 856984 112 1736
10409 857893 119 1781
10529 856904 105 1818
10656 856441 112 1730
10774 859718 103 1731
10899 856148 104 1760
11022 856971 108 1721
11139 859541 103 1842
11275 858674 122 1910
11405 857183 115 1748
11524 856544 101 1719
11669 855392 130 1766
11813 859754 129 1898
11936 856421 106 1780
12081 859175 127 1807
12206 856793 110 1732
12332 853468 108 1713
12488 855800 140 1766
12625 858512 120 1742
12760 860587 120 1811
12897 855127 121 1741
13047 857304 135 1809
13180 858459 115 1807
13323 857565 129 1753
13454 856582 116 1739
13571 854809 101 1688
13695 859416 109 1742
13816 856292 106 1798
13955 858427 107 1850
14085 858453 116 1856
14203 858050 103 1832
14327 855169 106 1700
14458 856664 116 1736
14577 855496 104 1764
