fo time ls_time n_ls_moves
93 204123 93 1060
187 204277 93 1064
260 205344 73 1067
355 205659 94 1034
441 205778 85 1025
556 204373 114 1068
641 205313 84 1087
763 204789 121 1064
841 204501 76 1039
947 205620 106 1059
1117 204488 169 1077
1220 205622 102 1037
1298 204224 77 1048
1406 205525 107 1135
1474 203413 66 1064
1591 203836 117 1055
1665 204086 72 977
1768 204115 102 1027
1847 205814 78 1094
1923 204117 75 1035
2024 203873 100 1002
2106 204498 81 1077
2207 204718 100 1072
2288 204283 80 1046
2401 205143 113 1101
2500 204983 98 1051
2584 204859 82 1077
2676 204667 91 1106
2762 205054 85 1060
2845 203480 82 1023
2910 203723 64 1022
3011 204622 100 1102
3089 205330 77 1091
3189 203636 99 1032
3273 204430 83 1059
3346 204675 73 1059
3448 204055 100 1012
3552 204022 103 1067
3655 204349 102 1034
3746 203737 90 1025
3836 204267 89 1068
3916 205380 79 1126
4021 205041 104 1069
4113 204291 92 1030
4207 204451 92 1027
4308 205541 100 1066
4410 204437 101 1040
4504 204574 93 1076
4620 205183 115 1115
4726 205224 105 1071
4828 204123 102 1050
4893 204897 65 1081
4977 205165 82 1092
5080 204464 102 1070
5151 205314 71 1042
5233 204253 81 994
5315 203287 81 1057
5402 204582 86 1111
5488 204589 85 1036
5560 203642 71 996
5653 204800 92 1068
5750 205495 96 1065
5845 204039 94 1042
5935 204770 89 1136
6056 204044 120 1070
6158 204531 102 1104
6266 205199 107 1062
6356 205447 89 1106
6460 205276 103 1050
6545 204667 84 1085
6651 204469 106 1068
6741 204935 89 1057
6833 203938 91 1053
6939 205332 105 1079
7010 204100 70 1037
7107 204078 97 1060
7187 205089 79 1085
7278 204391 91 1099
7369 204643 90 1077
7473 204474 103 1057
7547 205090 73 1095
7650 205669 102 1119
7740 203693 89 993
7860 205280 119 1094
7947 204538 86 1072
8029 204473 82 1008
8142 205235 112 1081
8228 204532 85 1015
8327 204665 98 1088
8418 203576 90 1035
8534 204030 115 1057
8609 205004 74 1063
8701 204613 92 1036
8796 203625 94 1091
8907 204790 110 1100
8992 205343 84 1111
9104 204396 111 1034
9201 204784 97 1064
9294 203184 91 1012
9385 204680 91 1080
9460 204351 74 1055
9560 205118 99 1097
9639 203691 78 1021
9739 203994 100 1067
9821 204165 81 1005
9925 206026 103 1065
10009 204094 83 1047
10099 203828 89 1020
10176 204481 77 1075
10247 204609 70 1081
10337 204155 89 1062
10416 203846 78 1103
10516 204496 99 1084
10598 205155 81 1065
10706 205823 107 1110
10775 204463 68 1047
10849 205929 73 1089
10935 203803 86 1027
11007 204004 71 1081
11093 204077 85 1068
11204 204353 110 1051
11292 203934 87 1055
11378 204876 86 1065
11461 205428 82 1073
11565 204727 103 1068
11638 204515 72 1060
11731 205247 92 1018
11828 203510 96 1055
11933 205038 104 1078
12049 204651 115 1044
12149 203738 99 1082
12236 205392 86 1114
12329 204225 92 1076
12425 204237 95 1027
12531 205088 105 1049
12613 204558 81 1080
12707 205108 93 1058
12801 205465 94 1055
12884 205298 82 1076
12985 204442 100 1000
13070 205534 84 1036
13162 203514 92 1040
13234 205721 71 1055
13345 206011 110 1115
13456 204925 110 1105
13554 205283 97 1071
13641 204040 86 1065
13731 205008 89 1012
13825 205386 93 1108
13891 203772 65 1037
13981 204402 89 1057
14053 204880 71 980
14172 204319 118 1064
14247 203797 74 1033
14310 204265 62 1030
14414 204881 103 1098
14492 204206 78 1053
14576 204615 83 1053
14653 204545 76 1082
14730 205026 76 1075
14821 203619 90 1020
14899 204295 77 1089
14985 204019 86 1097
15058 204826 71 1101
15162 204393 103 1048
15259 204917 96 1042
15336 204376 76 1019
15445 204445 108 1088
15538 204686 92 1096
15644 204101 106 1035
15709 203374 63 1064
15801 204696 91 1088
15870 204485 68 1053
15946 205115 75 1052
16034 204744 88 1080
16108 204934 73 1008
16218 204931 109 1073
16302 205605 83 1063
16383 205361 80 1056
16461 204568 77 1036
16546 205434 85 1101
16664 203832 116 1068
16746 204891 82 1041
16875 204728 128 1073
16965 205265 89 1091
17049 204806 84 1030
17121 204560 71 980
17232 205421 110 1017
17331 205378 99 1078
17404 204481 71 1066
17482 204363 78 1001
17558 205846 75 1095
17670 204353 111 1166
17751 204828 80 1032
17846 204125 94 1024
17925 204149 78 1043
17997 204383 71 1082
18109 203697 111 1064
18187 204034 77 1052
18310 205093 122 1100
18389 204130 78 1055
18484 205163 94 1077
18572 204821 87 1062
18671 204377 98 1097
18760 205316 88 1115
18862 204477 101 1055
18952 203323 90 1014
19022 204880 68 1026
19103 204408 81 1047
19183 204774 79 1057
19272 204984 88 1079
19347 203387 74 1018
19412 204691 64 1048
19516 205095 103 1077
19584 204747 67 1046
19675 204640 90 1101
19751 204411 75 1041
19834 205022 82 1070
19942 204809 107 1083
20015 204176 72 1071
20134 204329 119 1124
20226 204879 91 1095
20315 204055 88 1042
20388 205017 72 1012
20486 204518 97 1066
20551 204958 65 1068
20631 203796 79 1128
20738 205368 105 1079
20825 204490 87 1055
20923 203754 97 1019
20998 203638 74 1015
21087 204206 88 1036
21161 205576 73 1072
21254 204681 92 1091
21341 204475 87 1049
21430 204545 87 1049
21528 204749 98 1061
21605 205732 76 1039
21699 203643 93 1057
21765 205018 65 1016
21839 205627 74 1058
21916 204263 75 990
22004 204553 87 1020
22134 204731 129 1074
22226 205318 91 1053
22336 203678 110 1045
22420 206129 82 1104
22534 204523 113 1009
22612 204576 77 1041
22711 204481 98 1072
22791 204705 79 1065
22886 205355 95 1076
22982 204397 95 1036
23058 204215 75 1050
23163 204895 105 1067
23252 204004 88 1030
23362 204378 110 1061
23436 205316 73 1087
23540 204816 103 1057
23636 205010 95 1060
23739 204740 102 1074
23813 204859 73 1019
23909 204862 95 1075
24016 204434 107 1078
24094 203672 77 1062
24203 203935 109 1092
24284 205076 80 1123
24393 203931 108 1023
24466 204524 72 1071
24551 205210 84 1067
24641 205503 90 1104
24722 204148 79 1048
24815 204541 92 1017
24882 204107 66 1027
24970 204560 86 1065
25050 205431 80 1093
25157 205522 106 1067
25241 205224 83 1092
25326 205152 85 1114
25408 205418 81 1076
25509 205253 100 1064
25616 204375 106 1077
25698 205203 82 1060
25794 204153 95 1088
25885 205191 90 1045
25973 205000 87 1100
26058 204559 83 1024
26135 204740 76 1029
26246 204550 110 1082
26324 204287 78 1044
26430 204928 104 1033
26500 204338 69 1076
26592 204479 91 1076
26663 205522 71 1084
26744 203691 80 1065
26841 204928 96 1081
26913 204334 71 1040
27001 205773 88 1099
27095 205920 93 1106
27200 205388 104 1103
27284 204659 84 1072
27393 204842 107 1068
27487 204172 94 1060
27557 204131 69 1023
27648 204198 90 1040
27780 204223 131 1111
27890 204379 109 1027
27991 204066 100 1019
28072 204956 80 1064
28155 205355 83 1035
28293 204747 136 1096
28372 204137 79 1005
28483 203910 109 1055
28560 205402 77 1102
28664 204781 103 1066
28740 205192 75 1033
28901 204893 159 1080
28989 204278 87 1030
29069 203607 80 1022
29136 203802 66 1087
29216 204333 79 1048
29301 204471 83 1050
29425 204357 124 1045
29535 204295 108 1062
29670 205464 134 1059
29812 204790 142 1065
29922 203727 109 1069
30004 204514 81 1024
30098 204253 94 1070
30166 204078 66 1043
30273 204926 106 1040
30366 204985 92 1033
30453 205362 86 1031
30529 204774 75 1060
30601 205246 71 1055
30699 204258 97 1046
30786 203800 86 1084
30885 204006 98 1060
30963 205137 77 1039
31053 204591 89 1039
31129 205077 75 1016
31268 204964 138 1068
31413 204822 144 1101
31541 203870 127 1076
31666 205529 124 1098
31749 204582 82 1013
31826 204784 76 1094
31950 204937 124 1060
32059 205312 108 1081
32145 204450 85 1070
32234 204911 88 1113
32341 204519 106 1111
32411 204209 69 1053
32487 203689 75 1007
32571 205061 82 1010
32685 204104 114 1014
32757 205536 70 1058
32849 204770 91 1035
32944 205014 90 1113
33032 203243 86 1011
33142 205026 109 1090
33223 204627 80 1069
33325 204065 101 1023
33403 204246 77 1005
33495 204882 91 1038
33559 204335 63 1039
33654 205442 94 1098
33771 204502 116 1073
33852 204408 80 1054
33941 203269 89 1051
34024 205533 82 1050
34118 204739 93 1021
34195 204754 76 1016
34294 203840 98 1028
34371 204462 77 1064
34439 205311 67 1004
34555 206189 115 1110
34632 203846 77 1027
34729 204583 96 1067
34804 205143 74 1086
34913 204515 108 1093
34989 204778 75 1073
35102 205420 112 1031
35171 204854 68 1066
35248 205136 75 1097
35351 203925 103 1048
35436 204459 84 1053
35532 204673 95 1135
35635 204450 102 1016
35737 204198 101 1056
35815 205182 77 1108
35910 205056 93 1038
36016 205797 106 1091
36120 203985 103 1077
36199 205205 78 1057
36272 203544 72 1033
36363 204516 89 1087
36444 204001 80 1047
36535 204367 91 1060
36618 204904 82 1074
36708 205155 89 1094
36802 204880 93 1075
36896 204543 93 1047
36991 203700 94 1025
37070 203589 78 1004
37169 206177 98 1099
37247 204106 77 1015
37366 204312 118 1052
37451 204715 85 1059
37576 205231 124 1058
37656 205274 79 1063
37757 205560 100 1068
37830 204369 72 1091
37919 204700 89 1102
38005 204874 85 1023
38087 206188 81 1119
38186 205330 98 1083
38281 203681 95 1082
38393 204931 111 1071
38487 204575 94 1045
38573 204578 85 1062
38656 203854 82 1077
38726 204146 70 1080
38812 204602 85 1041
38904 204417 91 1030
38990 204064 86 1013
39071 205422 79 1051
39147 204810 76 1045
39274 205977 126 1062
39386 204607 111 1051
39473 204609 86 1067
39582 204974 108 1066
39673 204825 91 1051
39753 204320 79 1075
39885 204429 131 1071
39998 204579 112 1001
40093 203074 94 1026
40188 204819 95 1051
40257 204415 67 994
40328 204282 71 1063
40437 204953 108 1045
40514 204481 76 1072
40628 205567 113 1079
40707 204235 78 1076
40801 204241 93 1066
40901 204283 99 1076
41001 205181 99 1015
41091 205219 89 1094
41164 204277 72 1051
41271 204437 106 1046
41341 205437 69 1050
41458 204480 116 1036
41536 205523 77 1025
41632 204589 95 1071
41718 205660 86 1077
41807 205370 88 1033
41876 205224 68 1074
41944 204102 67 1093
42054 204314 109 1067
42135 204100 80 1071
42227 205421 92 1030
42323 203684 94 1112
42420 204860 96 1059
42502 203633 81 1020
42588 205574 86 1089
42692 205322 103 1114
42765 205053 72 1070
42862 205246 96 1035
42939 204918 76 1079
43032 205129 92 1080
43118 203122 85 1027
43211 205137 93 1076
43313 204047 100 1110
43427 203754 113 1038
43521 204543 93 1070
43598 203948 76 1039
43691 203674 92 1037
43780 205864 88 1064
43875 202979 94 1018
43952 204501 76 1065
44063 204822 110 1052
44186 205133 122 1093
44278 204214 91 1038
44367 205062 88 1103
44454 204432 87 1042
44536 204483 81 1065
44615 204220 77 1066
44723 204297 107 986
44785 204560 61 1035
44874 204869 88 1045
44957 204892 82 1037
45037 204175 79 1034
45118 204024 80 1034
45195 205471 77 1083
45284 204839 88 1069
45370 204901 86 1068
45470 204640 99 1054
45559 204912 88 1039
45672 204998 113 1055
45741 205359 68 1036
45877 205240 135 1113
45972 204423 94 1080
46071 204606 97 1100
46144 204518 73 1042
46217 205670 72 1085
46331 205087 113 1021
46419 205563 87 1087
46505 203742 86 1052
46579 204543 73 1024
46679 204962 100 1037
46752 204835 72 1085
46843 204531 89 1076
46952 203846 109 1005
47031 204277 77 1084
47156 204443 124 1072
47233 204923 76 1050
47361 204965 127 1072
47433 204891 71 1078
47528 204828 94 1071
47618 204732 89 1101
47716 203897 97 1042
47787 204089 70 1110
47903 204966 115 1079
47986 204150 83 1060
48061 205574 74 1114
48162 204718 100 1049
48260 204872 97 1130
48363 204820 102 1043
48460 205555 96 1090
48566 204148 105 1111
48645 204624 78 1080
48746 204690 100 1029
48825 205342 79 1048
48939 205959 113 1027
49027 204355 87 1076
49129 204894 101 1047
49225 204536 95 1023
49302 205044 76 1041
49403 204560 100 1044
49477 204538 72 1062
49573 205117 96 1051
49661 204771 87 1071
49757 204591 94 1046
49831 204822 73 1055
49935 205136 103 1081
50011 204864 75 977
50076 205452 64 1055
50174 204867 97 1029
50251 204240 76 1044
50349 204796 96 1053
50429 204591 80 1099
50504 204679 73 1025
50593 205407 88 1081
50674 203148 81 1082
50777 205268 101 1091
50845 204457 67 1076
50928 203676 82 1010
51015 205329 86 1064
51109 204817 93 1041
51207 204149 97 1027
51299 204291 92 1055
51394 203776 94 1029
51473 204270 79 1119
51573 205383 99 1091
51655 205652 82 1044
51726 205212 69 1054
51820 203980 94 1106
51894 205169 73 1064
