fo time ls_time n_ls_moves
4104 8063557 4104 1617
8391 8060692 4246 1698
12526 8061125 4094 1631
16858 8066005 4286 1729
21396 8072887 4497 1798
25266 8060782 3829 1524
29668 8064357 4361 1735
34018 8063078 4309 1749
38548 8067112 4490 1812
43298 8065663 4705 1911
48026 8068455 4687 1907
52236 8068143 4168 1664
56531 8072357 4253 1719
60619 8059132 4046 1596
64995 8066374 4330 1710
69343 8064514 4306 1735
73707 8068901 4324 1736
78089 8068426 4342 1756
82263 8059421 4133 1650
86420 8067085 4116 1639
