fo time ls_time n_ls_moves
328 1619599 328 2074
708 1623336 337 2121
1115 1622406 366 2030
1520 1623751 357 2208
1910 1621322 349 2068
2304 1623442 358 2183
2696 1623219 354 2137
3081 1621960 348 2179
3481 1624123 363 2094
3865 1620911 348 2085
4257 1625305 355 2118
4631 1623490 336 2065
4995 1623004 326 2088
5370 1621717 331 2097
5748 1625366 339 2071
6135 1624845 350 2168
6507 1621554 337 2097
6888 1624116 342 2084
7278 1621363 352 2144
7665 1624185 352 2171
8036 1626104 332 2134
8408 1623785 324 2046
8776 1622172 330 2058
9165 1623731 353 2184
9546 1621577 344 2067
9906 1623712 323 2030
10308 1624890 365 2240
10677 1624854 333 2120
11060 1624284 333 2125
11454 1623261 354 2121
11831 1624732 342 2042
12213 1627382 345 2106
12598 1624640 349 2125
12980 1624859 345 2174
13353 1620166 335 2043
13712 1622578 320 2055
14089 1622390 332 2121
14476 1626591 349 2181
14860 1619508 348 2089
15245 1624303 349 2163
15633 1625038 352 2157
16046 1626935 374 2301
16411 1622133 329 2048
16806 1622868 356 2186
17177 1621102 332 2112
17552 1622616 322 2042
17949 1623864 358 2244
18328 1626140 343 2123
18712 1618550 348 2057
19097 1621693 349 2075
19475 1621657 341 2026
19874 1626703 359 2251
20259 1623895 347 2136
20654 1625877 357 2202
21018 1627222 325 2109
21401 1620470 339 2126
21791 1620921 354 2171
22177 1625463 350 2190
22562 1622681 348 2121
22941 1623153 344 2144
23344 1625469 365 2288
23744 1624918 363 2121
24124 1621942 344 2073
24479 1624166 318 2050
24864 1622693 340 2179
25243 1622755 342 2114
25636 1621569 357 2138
26018 1619519 345 2107
26382 1619272 328 2044
26773 1618290 353 2026
27131 1623842 316 2019
27501 1623605 327 2114
27876 1624052 339 2070
28259 1624677 348 2106
28626 1623950 331 2060
29013 1626448 351 2176
29374 1621569 323 2009
29759 1624470 341 2173
30127 1621136 321 2064
30513 1624872 350 2170
30904 1622383 354 2115
31326 1629588 386 2417
31692 1622954 331 2065
32079 1623356 351 2116
32451 1622419 335 2064
32824 1622083 336 2108
33194 1623241 326 2107
33600 1622644 366 2235
33970 1620704 331 2040
34391 1627075 386 2277
34779 1624905 352 2131
35168 1622382 352 2132
35530 1623202 324 2025
35909 1622024 342 2087
36285 1619477 337 2160
36653 1620202 326 2081
37033 1624563 341 2114
37423 1625298 354 2131
37812 1621625 354 2132
38216 1627461 367 2263
38627 1624906 374 2264
38994 1622141 331 2010
39380 1623504 349 2158
39764 1625943 347 2117
40129 1621034 328 2081
40508 1622067 334 2093
40874 1621282 328 2026
41259 1628513 349 2104
41643 1622416 347 2125
42038 1620662 359 2106
42419 1619358 345 2088
42782 1624073 326 2090
43151 1624307 326 2102
43520 1619444 331 2031
43925 1623833 367 2240
44283 1622938 322 1988
44670 1621453 351 2196
45060 1622333 352 2151
45421 1622395 325 2046
45788 1622534 324 2069
46163 1620827 336 2096
46534 1623338 336 2012
46904 1620575 333 2041
47288 1621696 347 2137
47657 1622672 330 2134
48040 1624462 338 2155
48388 1616595 303 1925
48762 1624991 339 2081
49156 1622259 358 2194
49570 1626649 378 2222
49941 1624999 334 2071
50322 1620274 342 2123
50704 1622645 343 2126
51068 1624094 323 2083
51443 1624410 336 2063
51828 1622061 348 2097
52210 1624037 344 2113
52591 1622577 345 2136
52968 1621482 339 2073
53345 1619538 338 2140
53706 1622394 319 2038
54113 1624884 370 2274
54500 1626727 350 2120
54886 1623528 350 2144
55261 1620966 339 2067
55651 1625583 353 2162
56031 1619366 344 2098
56399 1623558 329 2117
56767 1623067 325 2063
57178 1622855 367 2123
57551 1622794 328 2077
57919 1617478 332 2020
58289 1620832 333 1978
58671 1621434 346 2120
59053 1621835 345 2149
59463 1624763 372 2307
59844 1623168 345 2100
60214 1620954 327 2074
60611 1623843 357 2209
60996 1625810 348 2135
61384 1622222 351 2088
61765 1622991 345 2131
62153 1625258 351 2141
62554 1625037 365 2229
62934 1624410 344 2145
63313 1621745 344 2151
63731 1621827 372 2177
64111 1626173 344 2113
64506 1622889 348 2184
64888 1624684 336 2131
65292 1625500 368 2211
65665 1623851 336 2068
66039 1623209 337 2083
66422 1624391 348 2105
66788 1624417 329 2075
67152 1622410 327 2084
67513 1625811 314 2010
67890 1621872 341 2060
68264 1621898 338 2087
68647 1624918 347 2189
69019 1619264 334 2028
69374 1621874 317 2027
69742 1621067 327 2061
70137 1624743 359 2202
70549 1624871 377 2321
70924 1624136 339 2128
71291 1623104 330 2058
71671 1618785 343 2017
72043 1626152 329 2074
72408 1622188 322 2061
72791 1625011 344 2169
73185 1622342 357 2156
73560 1620896 340 2110
73937 1622124 340 2118
74326 1622797 352 2151
74699 1617912 333 2093
75083 1624557 346 2205
75452 1622452 324 2047
75823 1622519 334 2057
76198 1625213 337 2073
76570 1617783 336 2075
76982 1622206 375 2244
77368 1622296 350 2184
77726 1621360 318 2020
78118 1621723 348 2210
78500 1625148 330 2099
78873 1622694 337 2090
79278 1625509 369 2202
79681 1623625 364 2121
80060 1625574 342 2132
80418 1621623 323 1974
80785 1622674 330 2085
81154 1621904 319 2045
81529 1620704 332 2056
81933 1627742 366 2281
82322 1623450 353 2109
82701 1624715 343 2144
83085 1626143 348 2170
83493 1623733 371 2269
83893 1622215 364 2089
84271 1625507 341 2134
84663 1623501 354 2179
85035 1621025 334 2107
