fo time ls_time n_ls_moves
87 208294 87 1063
157 208598 69 1040
270 208787 112 1117
353 208608 82 1060
459 208604 105 1067
545 208950 85 1104
656 209428 110 1118
750 208719 93 1134
850 208000 99 1073
919 209599 68 1051
1047 209671 127 1096
1180 208701 132 1042
1291 208851 111 1130
1371 208682 78 1082
1485 208588 113 1065
1557 208009 71 1052
1633 209291 75 1030
1718 209573 84 1112
1812 207929 93 1053
1916 207239 103 1071
1987 207581 70 1012
2078 209265 91 1054
2152 208065 72 1049
2243 208597 91 1087
2348 209343 104 1052
2435 207691 85 1060
2553 208671 116 1069
2663 209605 109 1110
2785 208954 121 1097
2885 208511 99 1077
2986 207955 99 1028
3069 208699 82 1066
3178 207537 108 1077
3284 208930 105 1053
3377 208109 93 1035
3454 208958 76 1067
3550 208549 95 1092
3627 208184 76 1056
3749 209782 122 1076
3826 208259 76 1096
3945 208905 117 1054
4025 208647 79 1068
4128 208073 102 1042
4217 208135 88 1069
4301 208800 83 1111
4395 209365 93 1088
4503 208174 106 1053
4620 208405 117 1075
4689 208227 68 1010
4787 209112 97 1038
4897 208287 109 1079
5002 208159 104 1030
5097 207868 94 1019
5193 208234 95 1112
5266 208964 72 1055
5364 208978 97 1053
5449 208241 84 1064
5547 207953 98 1047
5655 207540 106 1075
5768 208053 113 1046
5843 208593 74 1086
5908 208978 64 1037
6007 207097 98 1028
6080 208650 72 1058
6171 208743 91 1078
6248 208427 76 1050
6339 209290 90 1101
6442 208792 102 1040
6538 208327 96 1034
6640 208233 100 1067
6713 208858 72 1080
6815 208332 101 1074
6897 208529 81 1061
6994 209036 97 1104
7096 209042 101 1086
7191 207997 94 1046
7277 209763 85 1128
7366 209028 88 1076
7460 208909 93 1048
7535 207969 74 1068
7639 207935 103 1077
7729 208748 89 1105
7835 208168 106 1044
7904 207089 67 1034
7989 209178 85 1044
8076 210097 86 1139
8158 208711 81 1040
8270 209165 111 1057
8358 208691 88 1072
8439 208214 80 987
8518 207067 79 1032
8635 208277 116 1079
8714 209444 78 1097
8811 207051 96 1055
8892 208141 80 1039
8998 208997 105 1071
9074 208256 75 1064
9159 207959 84 1046
9282 208713 122 1091
9357 208557 74 1050
9466 208346 108 1096
9558 208926 91 1055
9666 208694 107 1044
9749 208684 82 1032
9856 209776 107 1156
9936 209595 79 1066
10033 207597 95 1024
10118 208215 85 1066
10203 208128 84 1104
10294 209126 89 1042
10385 208053 91 1018
10491 208155 104 1062
10562 209318 70 1072
10649 208010 86 1055
10724 208390 75 1031
10810 208466 85 1025
10889 207970 78 1028
10989 208526 99 1034
11093 208231 102 1118
11205 209285 111 1050
11287 207995 82 1067
11361 208669 73 1043
11479 209518 116 1055
11556 208157 76 1078
11657 209145 100 1084
11750 208415 92 1120
11848 208892 98 1019
11926 208740 76 1026
12002 208583 76 1061
12096 208757 93 1074
12168 207844 71 1049
12262 208491 94 1026
12359 210059 96 1062
12453 208234 93 1025
12537 208278 83 1061
12617 208161 79 1067
12705 208859 87 1053
12793 208385 87 1065
12888 207980 94 1038
12959 208467 70 1021
13056 208523 96 1067
13138 208507 82 1045
13254 206927 115 1050
13340 208026 84 1021
13436 208835 95 1043
13542 208624 104 1044
13615 208558 72 1047
13710 207687 95 1050
13789 208639 78 1055
13874 208125 84 1008
13961 208874 86 1045
14051 208949 89 1063
14137 208424 85 1094
14206 207905 68 1012
14329 208458 122 1087
14416 207863 86 1113
14506 208423 89 1006
14577 208204 71 1081
14692 207818 115 1019
14765 209083 71 1036
14855 208627 90 1047
14956 208540 100 1050
15041 207675 84 1016
15138 208271 96 1071
15215 208938 77 1023
15309 207798 92 1052
15387 207707 78 1063
15499 208387 111 1060
15590 208865 90 1045
15666 208203 76 1043
15759 209021 91 1084
15837 208546 77 1098
15939 209827 101 1073
16014 207912 74 1072
16119 208041 104 1072
16197 207989 77 1000
16289 208823 91 1063
16411 209232 121 1124
16519 209425 107 1077
16609 208962 89 1059
16753 208874 143 1061
16822 208956 69 1077
16923 208291 100 1090
17004 209182 80 1033
17126 208097 121 1057
17197 208629 70 1045
17263 208090 65 1037
17359 208615 96 1089
17439 209280 79 1058
17540 209632 100 1099
17623 209258 82 1035
17735 209765 111 1073
17817 208170 81 1078
17904 208077 86 1105
17992 208621 87 1066
18073 208848 79 1063
18156 207476 82 1032
18238 207965 81 1050
18336 208994 97 1064
18406 208666 69 1078
18495 208005 88 1071
18597 208380 100 1066
18681 209048 84 1066
18772 210077 90 1055
18842 208508 69 1055
18928 209073 85 1066
19027 208858 99 1109
19105 208090 77 1017
19224 208724 117 1007
19311 209896 86 1094
19398 207453 86 1022
19506 208761 108 1100
19619 208492 112 1091
19694 208331 74 1061
19790 208711 95 1134
19860 208153 70 1046
19972 209046 111 1047
20046 207791 73 1048
20117 208162 70 1046
20224 209251 106 1108
20290 208437 66 1036
20378 208554 86 1089
20452 208907 74 1041
20546 208243 92 1060
20637 208423 91 1009
20734 208778 96 1049
20842 208444 107 1037
20932 207085 89 1065
21034 208657 101 1078
21127 208518 92 1109
21224 208363 95 1059
21333 208133 108 1059
21433 208759 100 1108
21518 209975 84 1065
21603 209133 84 1082
21686 208462 82 1084
21768 209049 81 1064
21856 207861 87 1081
21930 209067 74 1031
22018 208588 87 1031
22099 207690 80 1024
22207 208685 108 1056
22277 207801 68 1014
22348 208049 70 1095
22452 208640 104 1104
22530 209650 77 1029
22618 208295 87 1021
22697 208204 79 1045
22768 208042 70 1066
22862 208505 93 1063
22943 208763 80 1024
23033 208332 89 1049
23113 208703 79 1061
23214 208493 100 1079
23298 208061 83 1113
23365 208631 66 1050
23471 208640 104 1071
23551 208585 79 1064
23664 208838 112 1054
23749 209046 84 1056
23863 207703 113 1067
23929 208773 65 1036
23992 208305 62 1050
24112 208422 119 1037
24203 208633 90 1057
24318 208861 114 1062
24399 207365 80 1011
24492 208938 92 1063
24586 207980 93 1053
24695 209056 108 1077
24769 207458 73 995
24869 208781 99 1072
24942 208424 72 1052
25021 207357 78 1008
25129 208691 107 1061
25229 208858 99 1079
25345 209166 116 1106
25453 207932 99 1021
25537 207494 83 1050
25607 208875 70 1052
25706 208329 98 1072
25793 209319 86 1092
25890 208526 96 1030
25963 209565 72 1067
26044 208525 80 1051
26135 207165 90 1040
26210 208584 74 1082
26309 208881 98 1133
26397 209255 86 1112
26493 209159 95 1087
26581 208936 87 1054
26684 208801 103 1041
26762 208427 77 1037
26876 209007 114 1077
26959 208423 82 1075
27041 208221 81 1040
27133 207548 91 974
27202 207928 68 1032
27334 208454 131 1068
27414 209465 80 1004
27522 208114 107 1091
27603 208392 80 1087
27700 209819 96 1052
27778 208737 77 1084
27845 208279 66 1024
27941 208526 95 1082
28019 209275 77 1042
28112 207764 92 1050
28199 209444 86 1036
28265 208078 65 996
