fo time ls_time n_ls_moves
483 1600199 483 2054
1043 1605692 519 2151
1550 1607164 468 2219
2063 1606254 472 2231
2562 1604681 449 2146
3044 1607852 436 2227
3543 1604757 444 2101
4041 1605685 454 2240
4523 1604070 426 2233
4990 1604025 428 2133
5455 1604579 424 2080
5915 1604065 408 2142
6352 1605058 397 2284
6753 1607067 362 2239
7123 1603052 331 2003
7500 1603740 338 2151
7877 1603089 332 2111
8276 1607367 359 2175
8668 1602185 355 2115
9059 1606545 353 2151
9461 1603801 367 2216
9844 1602013 346 2075
10250 1606503 368 2256
10652 1607947 366 2212
11030 1600948 342 2045
11435 1607621 368 2209
11800 1605160 328 2068
12185 1605421 344 2185
12591 1603648 358 2122
12961 1600922 324 2022
13327 1605871 329 2023
13718 1603741 355 2094
14111 1601857 356 2150
14480 1599285 333 2004
14854 1605226 337 2084
15250 1604076 358 2212
15644 1604720 350 2184
16027 1608297 341 2204
16428 1603613 362 2204
16797 1605316 328 2002
17179 1609352 347 2135
17566 1604439 349 2105
17951 1599703 349 2086
18326 1604065 336 2047
18703 1605219 339 2132
19116 1602669 370 2085
19504 1604320 347 2112
19911 1602645 360 2200
20288 1605506 332 2056
20681 1606357 351 2094
21069 1600632 351 2113
21458 1602770 352 2109
21857 1605241 364 2165
22224 1606023 330 1964
22614 1602964 354 2152
22983 1601086 332 2054
23361 1602949 334 2139
23729 1602288 322 1998
24114 1605210 349 2158
24533 1606172 382 2275
24913 1602851 344 2094
25298 1602598 349 2128
25692 1601943 359 2094
26080 1605109 353 2191
26484 1609109 366 2230
26877 1606381 355 2153
27277 1601111 363 2140
27668 1604822 348 2123
28050 1604383 345 2163
28428 1603954 334 2034
28811 1601819 343 2122
29177 1601699 331 1995
29563 1599582 348 2060
29950 1602196 351 2145
30319 1604554 334 2058
30695 1603348 339 2103
31056 1600316 319 1987
31457 1605638 363 2158
31842 1600905 348 2092
32228 1606267 351 2079
32595 1601760 332 1994
32989 1606825 358 2210
33382 1603989 357 2175
33789 1601825 370 2212
34187 1603233 360 2190
34584 1606385 359 2207
34993 1604396 372 2148
35371 1607049 335 2088
35744 1603936 329 2058
36137 1606350 353 2134
36495 1600683 319 1937
36875 1604102 343 2064
37260 1602356 349 2141
37622 1603401 324 1940
37977 1603322 317 2010
38361 1606122 345 2136
38765 1605164 369 2216
39155 1607693 354 2186
39550 1605675 357 2157
39916 1599654 331 1994
40294 1600526 342 2046
40682 1602809 345 2087
41071 1607243 352 2191
41448 1603185 339 2133
41846 1604721 352 2191
42245 1605705 353 2226
42644 1607062 359 2082
43007 1596828 324 1943
43401 1606250 358 2190
43795 1604283 356 2152
44188 1603479 355 2107
44562 1601238 339 2091
44950 1606438 349 2143
45308 1603715 320 2051
45681 1602438 320 1960
46071 1607279 353 2198
46468 1605353 358 2147
46843 1605078 338 2031
47213 1604750 335 2063
47605 1602632 353 2118
47993 1603736 350 2158
48357 1605189 328 2047
48719 1604075 317 1979
49094 1604474 339 2043
49486 1602955 355 2111
49886 1605190 364 2153
50273 1606149 351 2057
50719 1606650 383 2277
51104 1605763 349 2140
51506 1607442 365 2190
51882 1604823 339 2066
52268 1601451 348 2114
52642 1602773 337 2113
53005 1601599 321 2079
53399 1600102 323 1959
53786 1600683 352 2143
54154 1599565 331 2017
54550 1605860 359 2117
54918 1605016 331 2023
55318 1605489 361 2203
55674 1602719 320 2004
56054 1606923 335 2102
56442 1603477 348 2137
56818 1605299 340 2068
57212 1604133 359 2142
57631 1605759 384 2248
58019 1605834 351 2167
58400 1604910 345 2111
58797 1600412 359 2166
59172 1603219 339 2110
59559 1601742 349 2136
59926 1603096 330 2085
60316 1600882 341 2150
60704 1603176 349 2137
61094 1604277 353 2134
61468 1601284 338 2017
61859 1603103 355 2158
62244 1603538 346 2164
62633 1606462 350 2138
63020 1601192 349 2120
63369 1603680 312 2025
63753 1605541 342 2150
64156 1604975 367 2172
64542 1607671 350 2112
64920 1602451 342 2057
65306 1603035 350 2028
65696 1604843 346 2085
66062 1606777 329 2076
66436 1601717 329 2026
66820 1599243 346 2085
67214 1604622 358 2202
67596 1601921 344 2079
67987 1601221 356 2161
68377 1600778 353 2142
68773 1602759 358 2173
69154 1602129 342 2055
69506 1600081 314 1977
69900 1606946 348 2220
70294 1606932 355 2195
70685 1599179 352 2120
71051 1597498 331 2018
71432 1603366 344 2074
71834 1604550 365 2176
72216 1602812 345 2099
72608 1603279 355 2108
72999 1602379 350 2048
73377 1601880 338 2104
73762 1604753 339 2140
74152 1604390 345 2194
74542 1604332 354 2128
74921 1604031 343 2114
75312 1603750 355 2195
75723 1607063 375 2280
76095 1603759 336 2020
76472 1605930 342 2082
76852 1606639 343 2104
77249 1606787 357 2210
77629 1604508 340 2137
78016 1603205 340 2136
78423 1607153 369 2219
78807 1603265 344 2097
79204 1606079 360 2129
79604 1603163 361 2207
80005 1601716 365 2068
80396 1604797 354 2176
80779 1602858 347 2108
81164 1602889 349 2121
81544 1601041 343 2098
81901 1606146 321 2038
82282 1602129 337 2067
82688 1607659 368 2226
83089 1606828 366 2242
83477 1605856 352 2132
83871 1603646 358 2139
84227 1604850 319 1931
84612 1605482 350 2137
85001 1603362 352 2095
