fo time ls_time n_ls_moves
351 1619717 351 2128
755 1620583 366 2158
1192 1619919 400 2087
1566 1617398 336 2053
1947 1617787 344 2133
2325 1617228 334 2080
2699 1617506 326 2005
3099 1616329 361 2196
3509 1621875 373 2184
3894 1619013 349 2062
4281 1618733 348 2108
4667 1616189 349 2116
5052 1619625 349 2053
5423 1616305 334 2038
5791 1614963 331 2094
6162 1615440 325 2016
6581 1616949 383 2155
6954 1617956 333 2041
7350 1616907 360 2193
7739 1616461 353 2119
8111 1615604 336 1991
8506 1618062 356 2172
8895 1617584 352 2140
9291 1618083 357 2113
9667 1615770 337 2092
10036 1618725 327 2026
10425 1618088 347 2062
10834 1619566 373 2161
11236 1620475 365 2130
11629 1617160 356 2167
12029 1616745 363 2148
12408 1617435 344 2017
12789 1618190 344 2057
13172 1614204 346 2064
13554 1616023 346 2086
13944 1619538 353 2170
14309 1617647 324 2048
14692 1617319 336 2105
15093 1618602 363 2169
15471 1616088 343 2045
15860 1614637 351 2080
16259 1620025 363 2159
16671 1619364 374 2245
17056 1617964 349 2108
17443 1622066 351 2126
17841 1619535 362 2191
18254 1620217 375 2228
18648 1616595 350 2060
19016 1614036 331 2064
19391 1616430 335 2094
19788 1618010 350 2163
20171 1616845 339 2118
20563 1618848 355 2150
20950 1616104 350 2074
21342 1613831 355 2120
21722 1619171 343 2106
22114 1619194 355 2115
22519 1619602 367 2190
22903 1615246 347 2098
23303 1619137 361 2164
23702 1617393 363 2176
24083 1618453 343 2107
24466 1617634 340 2146
24859 1621231 346 2207
25263 1620876 364 2154
25659 1615319 356 2172
26070 1619012 375 2167
26463 1617444 354 2061
26860 1618401 361 2192
27249 1616778 351 2145
27619 1617644 334 1960
28019 1618523 363 2248
28395 1618082 339 2025
28760 1617044 327 2071
29144 1617677 336 2112
29533 1619426 342 2177
29913 1619033 340 2087
30318 1620874 368 2188
30707 1618237 352 2156
31113 1621238 368 2196
31494 1620627 344 2066
31878 1615639 346 2104
32256 1619457 340 2087
32621 1614436 326 2045
32998 1615396 328 2042
33399 1619677 363 2260
33809 1618328 374 2147
34199 1614346 354 2117
34599 1620024 364 2210
34998 1616307 362 2210
35391 1617713 356 2124
35777 1615633 348 2037
36150 1614215 335 2029
36532 1615097 343 2085
36947 1621891 379 2241
37339 1619128 352 2173
37746 1620188 370 2224
38126 1617162 341 2106
38499 1618068 329 2082
38895 1619987 357 2170
39291 1617367 360 2183
39688 1615296 360 2141
40067 1617115 342 2055
40449 1619646 345 2111
40837 1617605 351 2074
41261 1622992 386 2253
41667 1618898 369 2212
42068 1618365 362 2164
42475 1622658 370 2244
42854 1613975 342 2077
43213 1617898 321 2005
43574 1615763 314 1964
43959 1619967 347 2085
44366 1618898 370 2164
44758 1618307 356 2113
45158 1616269 363 2134
45543 1616767 348 2130
45926 1618572 346 2088
46315 1615943 353 2124
46701 1617189 348 2118
47100 1618365 361 2201
47494 1617181 355 2115
47899 1619366 359 2093
48287 1620700 346 2094
48694 1617900 362 2214
49101 1621025 361 2288
49481 1616499 334 2066
49858 1613590 336 2025
50260 1615079 366 2162
50652 1614229 354 2115
51038 1616547 350 2171
51424 1614199 349 2054
51798 1614577 337 2042
52156 1615941 319 1970
52528 1616334 326 2051
52921 1618679 352 2135
53323 1617616 365 2222
53717 1614501 357 2141
54092 1615428 340 2038
54477 1618922 349 2119
54855 1615035 341 2089
55253 1617095 359 2149
55642 1619257 352 2106
56052 1618610 367 2170
56436 1618600 345 2122
56815 1614455 335 2101
57227 1618036 368 2258
57605 1619174 334 2095
58015 1619724 371 2216
58403 1617990 347 2191
58781 1618903 342 2086
59174 1617761 355 2156
59593 1618625 356 2189
59975 1619556 346 2115
60350 1615974 338 2053
60735 1615850 348 2065
61131 1619182 359 2154
61502 1614372 331 2043
61906 1618550 361 2239
62276 1617634 324 2049
62666 1616610 349 2138
63053 1617801 351 2138
63446 1618562 356 2070
63850 1618381 368 2180
64225 1617391 338 2065
64606 1614097 344 2035
64990 1619397 345 2125
65390 1614048 362 2206
65765 1618285 337 2094
66158 1615026 343 2150
66528 1614939 325 2024
66961 1617928 396 2275
67379 1617513 369 2274
67752 1616388 326 2054
68136 1616434 348 2105
68529 1614898 357 2100
68930 1619932 365 2203
69310 1617286 343 2071
69686 1613564 340 2023
70079 1619779 354 2123
70471 1616682 353 2123
70851 1615193 343 2141
71271 1618331 377 2184
71672 1619661 362 2205
72051 1615713 340 2144
72435 1618976 339 2086
72824 1618587 349 2175
73211 1618997 351 2119
73601 1620733 353 2180
73992 1616455 354 2083
74380 1616627 350 2126
74760 1616537 342 2076
75125 1617095 328 1982
75512 1617564 345 2165
75891 1619066 334 2086
76283 1617895 353 2180
76677 1617470 357 2150
77062 1615452 348 2106
77463 1617168 362 2217
77873 1617000 374 2225
78282 1617994 372 2229
78680 1616283 362 2078
79067 1616255 350 2054
79458 1617525 353 2144
79836 1614673 342 2089
80193 1614272 320 1989
80560 1615490 325 2025
80953 1618806 353 2152
81329 1618455 340 2084
81717 1620356 350 2142
82104 1620327 351 2099
82483 1615761 343 2070
82846 1613157 325 1997
83222 1616752 339 2101
83608 1617538 339 2156
83977 1611904 329 2004
84353 1617309 340 2044
84767 1619311 377 2245
85162 1621407 359 2163
