fo time ls_time n_ls_moves
8 203829 8 1064
19 204884 8 1068
29 204412 7 1019
39 204956 7 1028
49 205388 8 1067
59 203557 7 1018
70 204295 8 1079
80 204598 8 1052
90 203771 8 1058
101 204680 8 1036
112 204065 7 1015
126 204277 11 1085
136 204586 8 995
147 203800 8 1065
157 204518 8 1099
169 203682 9 1085
180 203758 8 1083
190 205320 8 1054
200 204960 7 1046
211 204228 8 1036
222 204892 8 1115
232 204755 8 1051
242 204339 7 999
252 204833 8 1082
262 204109 7 1023
273 204787 8 1074
282 204726 7 1057
292 205428 7 1044
303 204732 8 1031
315 205612 8 1093
334 205345 13 1105
346 204417 8 1062
356 204158 7 1059
366 205181 7 1034
376 204368 8 1077
386 204453 8 1081
398 204622 9 1082
408 203628 7 1017
419 204474 8 1060
429 204968 8 1060
439 204391 7 1025
449 204764 8 1061
460 205383 8 1102
470 203734 7 1057
480 205582 8 1039
490 204090 7 991
503 204110 11 992
517 204270 9 1064
533 204676 13 1073
544 204977 8 1066
554 205956 8 1059
564 204497 7 1029
575 204794 8 1063
586 204519 8 1079
596 205263 8 1069
606 204674 8 1066
617 204552 8 1110
627 204824 8 1062
637 204177 7 1053
648 203596 8 1098
658 204905 8 1100
669 206535 8 1072
680 204813 8 1110
690 205643 7 1039
700 204338 8 1060
712 204989 9 1072
722 204499 7 1014
738 205355 11 1055
749 205306 7 1037
761 203774 9 1041
771 204809 8 1048
781 204527 7 1050
792 204190 8 1075
801 205278 7 1051
812 205139 8 1071
822 204546 8 1060
833 204849 8 1089
843 205094 8 1104
853 205830 8 1083
864 205133 8 1054
874 205496 8 1069
884 203914 7 1037
894 204521 8 1072
904 205244 7 1023
915 203535 9 1062
926 204343 8 1060
940 204805 10 1071
951 204834 8 1118
962 204659 8 1065
972 205493 8 1081
982 204682 8 1068
993 203908 8 1003
1004 204551 9 1058
1025 204891 15 1093
1038 205000 10 1039
1051 204412 9 1056
1066 204671 10 1072
1078 203922 8 1043
1088 203996 7 1010
1099 204616 8 1083
1109 204070 7 1045
1121 204749 10 1099
1133 204591 9 1096
1147 205197 10 1062
1158 203893 8 1097
1168 204886 8 1081
1178 204526 7 982
1188 204121 7 1053
1200 205541 9 1076
1210 203879 8 1050
1220 203106 8 1049
1231 205094 7 1036
1241 204260 8 1048
1251 203776 7 995
1260 203910 7 1020
1271 204772 8 1075
1281 204513 8 1063
1292 204217 8 1043
1302 204572 7 1051
1312 204380 7 1052
1323 204098 9 1041
1334 205555 8 1040
1349 204975 10 1073
1359 205395 8 1061
1369 204623 7 1028
1380 204112 8 1095
1390 205014 8 1049
1401 204734 8 1086
1411 203520 8 1077
1423 204530 8 1112
1433 205362 8 1066
1443 203764 8 1063
1453 205013 7 1040
1463 203988 8 1044
1474 204678 8 1076
1484 204702 8 1077
1495 203589 9 1027
1506 205589 8 1055
1517 205751 8 1077
1531 204590 11 1052
1545 205570 11 1075
1556 204693 8 1065
1567 204822 8 1073
1577 204221 8 1074
1587 203150 7 1029
1598 204527 8 1081
1608 204002 7 1043
1618 203459 7 1031
1628 204246 8 1082
1638 204590 7 1040
1648 203647 8 1067
1658 204998 7 1013
1669 204787 8 1093
1679 205338 7 1028
1689 204835 8 1101
1700 204886 8 1092
1710 205115 8 1094
1720 204585 7 1028
1733 204783 10 1080
1748 204478 12 1087
1761 203946 10 1042
1772 204306 8 1055
1783 203147 8 1091
1794 205270 8 1053
1804 203787 8 1039
1814 203958 8 1054
1824 204944 8 1076
1834 203332 7 1015
1844 204573 8 1056
1855 205507 8 1075
1865 203975 8 1053
1876 205358 8 1154
1886 204780 8 1055
1896 203287 7 1028
1906 204438 7 1044
1916 205549 8 1057
1927 205377 8 1075
1938 204363 8 1082
1952 204167 12 1081
1963 204957 8 1104
1974 204000 8 1055
1984 205451 8 1071
1994 204729 8 1047
2004 204315 7 988
2014 204332 7 1019
2024 203816 7 1042
2034 205318 8 1080
2044 204798 8 1054
2055 204978 7 1025
2064 204918 7 1012
2075 204371 8 1091
2085 204625 8 1053
2096 204961 8 1088
2107 204609 8 1067
2117 203985 8 1084
2128 204395 8 1075
2139 204268 9 1032
2152 204399 11 1023
2164 203395 8 1014
2175 204461 8 1056
2185 205191 8 1082
2195 204989 8 1082
2206 203803 8 1095
2217 204556 8 1026
2227 204394 7 1041
2237 205018 7 1045
2247 204143 8 1071
2258 203571 8 1051
2268 203882 8 1051
2278 204198 7 1031
2288 205037 7 1039
2298 204899 8 1067
2308 205488 8 1060
2319 204540 7 1032
2328 204661 7 1037
2340 204622 9 1075
2352 204790 9 1100
2366 205042 9 1057
2376 205082 8 1084
2386 204796 8 1057
2396 204469 8 1060
2406 204763 7 1028
2417 205083 9 1052
2428 204829 8 1099
2439 204549 8 1080
2449 204778 7 1044
2460 205461 8 1069
2470 204418 7 1044
2479 204166 7 1024
2490 203606 8 1044
2500 205281 8 1092
2511 204773 8 1044
2521 204677 7 1035
2531 204054 7 1030
2542 204328 9 1016
2553 204409 8 1059
2570 205577 13 1125
2580 204819 7 1030
2591 204747 8 1052
2601 204333 8 1030
2611 205685 8 1079
2622 203940 8 1082
2632 205503 8 1062
2642 203941 7 1047
2652 203306 8 1049
2662 205248 7 1031
2672 204233 8 1067
2683 204606 8 1063
2693 204267 7 1031
2702 204518 7 1014
2713 205573 8 1099
2723 204734 8 1079
2733 205325 8 1081
2745 205938 9 1118
2756 203772 8 1020
2771 203368 10 1021
2782 204915 8 1077
2792 203881 7 1009
2803 204380 8 1054
2813 204676 8 1091
2825 204536 9 1053
2835 204468 7 1036
2845 205183 8 1061
2855 204403 8 1071
2865 204047 7 1032
2875 204734 8 1074
2886 205556 8 1070
2896 204112 7 1023
2907 205581 8 1081
2917 204297 8 1049
2928 205830 8 1103
2938 204811 8 1035
2949 204056 9 1046
2962 205850 10 1108
2978 204339 12 1074
2988 205176 8 1032
2999 204528 8 1065
3009 204295 7 1021
3019 205415 8 1092
3030 204118 8 1064
3041 204293 8 1088
3051 204899 8 1075
3061 203459 7 1025
3071 204395 8 1103
3082 205233 8 1113
3092 204136 7 1043
3102 204862 8 1091
3112 203902 7 1023
3123 204353 8 1062
3133 204647 8 1099
3144 204680 8 1119
3157 204758 10 1069
3173 204359 13 1064
3185 204816 8 1077
3195 204072 7 1022
3205 204260 7 1031
3216 204883 8 1089
3227 203823 8 1078
3237 204199 8 1040
3247 205763 7 1058
3257 205215 8 1073
3267 203920 7 1060
3278 204383 8 1081
3288 204704 8 1055
3299 204236 8 1080
3309 204839 8 1075
3319 205747 8 1073
3330 205736 8 1114
3341 204348 8 1121
3352 203957 9 1061
3363 204608 8 1091
3378 204235 12 1091
3389 204825 8 1054
3400 203616 8 1062
3410 204979 8 1050
3420 203940 7 1006
3431 204903 8 1079
3441 204162 8 1059
3452 204564 8 1072
3462 205155 8 1091
3473 205079 8 1048
3482 204325 7 995
3493 204847 8 1041
3503 204091 8 1093
3513 204852 8 1073
3524 205813 8 1117
3535 205258 8 1077
3545 205602 8 1069
3556 204396 9 1064
3567 204813 8 1105
3583 205169 12 1042
3596 204566 9 1087
3606 204644 8 1047
3618 205012 10 1057
3631 204569 8 1021
3642 204801 8 1089
3652 204423 7 1057
3662 204089 7 1000
3673 205565 8 1060
3683 205552 8 1103
3694 204290 8 1054
3704 204742 8 1070
3714 203710 7 1029
3724 205232 8 1051
3735 204104 8 1064
3745 204838 8 1082
3757 205366 9 1120
3768 204926 8 1048
3779 203900 8 1054
3793 204293 11 1075
3805 205360 9 1046
3816 204071 8 1086
3829 205530 9 1070
3841 204511 10 1130
3851 205686 8 1070
3875 203709 7 1040
3886 205533 8 1100
3896 203871 8 1035
3906 204588 7 1004
3916 205576 8 1063
3927 204875 8 1109
3936 203998 7 1021
3947 204683 8 1077
3957 203871 8 1078
3969 204680 8 1031
3983 204360 11 1036
3995 204414 8 1042
4006 203664 8 1072
4017 204932 8 1057
4028 205411 9 1074
4038 205356 7 1037
4048 204763 7 1056
4058 204040 7 1038
4069 203933 8 1056
4079 204939 7 1040
4089 204932 8 1069
4099 205120 8 1047
4110 204456 8 1125
4120 204842 8 1080
4130 204426 8 1070
4141 204986 8 1063
4151 205152 8 1080
4162 205144 8 1071
4174 204053 8 1055
4188 204602 12 1032
4199 204256 8 1060
4209 203553 7 1032
4219 204584 8 1092
4230 205138 8 1088
4241 203639 9 1052
4251 204016 7 1026
4261 204687 7 1007
4271 205318 7 1055
4281 205625 7 1052
4291 204443 7 1007
4301 204482 7 1025
4311 205590 8 1109
4321 204745 8 1065
4332 203941 7 1020
4342 205110 8 1086
4352 204838 7 1056
4362 202868 8 1062
4375 205037 9 1061
4389 203994 11 1107
4402 204651 9 1048
4413 205010 8 1105
4423 204767 8 1103
4434 203982 8 1041
4444 203458 8 1029
4454 205947 8 1058
4465 204984 8 1053
4475 204433 8 1095
4486 204351 8 1056
4496 205516 8 1081
4507 205528 8 1119
4517 203560 7 1043
4528 205328 8 1097
4538 204679 8 1059
4549 205198 8 1087
4559 204456 7 995
4570 204938 9 1047
4582 204793 8 1077
4596 204491 11 1049
4607 204642 8 1062
4617 204692 8 1078
4627 204536 8 1049
4638 204962 8 1058
4649 205179 9 1068
4660 203678 8 1047
4670 205493 8 1083
4681 204541 8 1034
4690 203400 7 974
4701 204858 8 1086
4711 205866 8 1044
4721 204891 7 1025
4731 205074 8 1060
4741 204743 7 1008
4751 205246 8 1075
4762 204645 8 1098
4773 205104 9 1106
4785 205281 8 1132
4799 204866 11 1107
4810 205250 8 1087
4821 205278 8 1098
4831 204208 7 1054
4842 204573 8 1049
4853 204281 9 1088
4864 205511 8 1088
4874 204132 8 1015
4885 204169 8 1083
4895 205311 8 1081
4906 204961 8 1076
4916 203938 8 1092
4927 204845 8 1098
4936 204535 7 992
4946 204243 8 1019
4957 204681 8 1060
4967 204878 8 1095
4979 205184 10 1081
4991 205761 9 1088
5006 205280 11 1091
5017 204523 8 1123
5028 204653 8 1089
5039 204466 8 1059
5048 203245 7 1010
5059 203751 8 1087
5069 204281 8 1068
5079 203941 7 1025
5089 205131 8 1058
5099 204084 7 1042
5109 204425 8 1099
5120 205806 8 1086
5130 205077 7 1036
5140 204515 8 1074
5150 205503 8 1072
5161 204670 8 1075
5171 204137 8 1090
5183 204798 9 1089
5195 204950 10 1055
5209 204891 9 1036
5220 204851 8 1086
5230 204460 8 1072
5241 204960 8 1093
5251 203706 7 1000
5261 204299 8 1075
5271 205035 7 1036
5281 204647 7 1033
5291 204707 7 1037
5301 205222 8 1057
5311 205201 8 1060
5321 205567 7 1041
5331 204008 7 1037
5341 205785 8 1070
5352 205321 8 1116
5363 204379 8 1126
5373 204263 7 1030
5386 204426 10 1075
5396 204857 8 1043
5411 204311 11 1039
5421 203538 8 1070
5431 204438 7 1037
5441 204502 7 1032
5452 204138 8 1059
5463 204968 9 1091
5474 205275 8 1077
5484 204634 8 1054
5494 204809 8 1018
5505 204487 8 1057
5515 204433 8 1047
5526 204409 8 1063
5536 205325 8 1055
5546 204735 8 1052
5557 205077 8 1051
5567 204254 8 1028
5577 204515 8 1057
5589 204644 9 1077
5600 204841 8 1072
5617 203805 10 1059
5627 204906 7 1041
5638 204006 8 1081
5649 205133 8 1092
5660 205797 8 1102
5670 205782 8 1098
5681 204775 8 1095
5692 204989 8 1068
5702 204729 8 1093
5713 204490 8 1085
5724 204557 8 1099
5734 204125 7 1010
5744 204342 8 1048
5754 205183 8 1072
5765 204825 8 1087
5775 204167 8 1096
5787 203520 8 1091
5798 204280 9 1022
5812 205214 11 1009
5824 204471 8 1083
5834 204480 8 1074
5844 204709 8 1090
5854 204917 7 1039
5866 203891 9 1078
5876 203910 8 1098
5887 204990 8 1079
5897 203821 7 1021
5907 204525 8 1043
5916 203912 7 993
5926 204155 8 1067
5937 204378 8 1060
5947 204764 8 1066
5957 205233 8 1087
5968 203833 8 1066
5978 204341 8 1052
5989 205157 9 1113
6001 205553 9 1098
6015 205719 11 1076
6026 204287 8 1041
6036 204800 8 1062
6047 204549 8 1062
6057 205642 8 1053
6068 205003 8 1039
6079 205110 8 1091
6090 204521 8 1057
6100 203260 8 1060
6110 204670 8 1091
6121 205657 8 1067
6131 204525 7 1033
6141 204962 7 1040
6151 204602 7 1051
6161 205087 8 1076
6171 203537 8 1058
6181 204995 8 1051
6192 205398 8 1090
6204 204988 8 1091
6219 205003 12 1117
6230 204264 8 1108
6240 204419 8 1042
6251 204357 8 1062
6261 205133 8 1072
6271 204598 7 1018
6281 204208 7 1023
6292 204150 8 1082
6302 204208 7 1016
6312 203856 8 1030
6323 204267 8 1065
6333 204927 8 1043
6343 204925 7 1000
6353 203868 8 1055
6363 205605 7 1023
6373 204778 8 1040
6384 204062 8 1105
6395 205651 8 1103
6407 204218 9 1065
6420 204543 11 1037
6432 204477 8 1024
6443 205818 9 1060
6454 204964 7 1039
6464 203500 8 1060
6474 204410 7 1044
6484 204948 7 1046
6494 204729 8 1067
6505 205145 8 1115
6515 205958 8 1079
6526 205707 8 1096
6536 205104 8 1022
6547 204405 8 1054
6557 204666 8 1061
6568 204238 8 1084
6597 204523 7 995
6609 205856 9 1058
6623 204508 11 1051
6635 205326 8 1054
6645 204869 8 1090
6655 204197 7 979
6666 203858 8 1086
6676 204112 8 1077
6687 205716 7 1031
6698 204660 8 1095
6708 204787 8 1079
6719 204667 8 1069
6729 204637 8 1106
6740 204086 8 1072
6750 204951 8 1073
6761 204177 8 1061
6771 203922 8 1038
6782 205473 8 1097
6792 203244 8 1030
6803 204813 8 1018
6814 204290 8 1058
6829 205750 12 1100
6839 205073 8 1047
6850 205532 8 1066
6860 203633 8 1070
6870 204780 8 1062
6881 205483 8 1117
6891 204348 7 1005
6901 204330 8 1075
6911 204742 7 1047
6921 204191 8 1056
6931 204843 7 1026
6941 205370 8 1083
6952 203944 8 1072
6961 204461 7 1046
6972 204979 8 1089
6982 204245 7 1042
6992 204266 7 1052
7002 204980 8 1091
7014 204641 9 1037
7026 203306 10 1011
7041 203952 11 1016
7051 204140 7 979
7061 204511 7 1038
7071 203906 8 1036
7082 206076 8 1016
7093 205613 8 1073
7103 204893 8 1067
7114 204325 8 1087
7125 205771 8 1103
7135 205641 8 1085
7146 204479 8 1032
7156 204296 8 1048
7167 204229 8 1083
7177 204499 8 1040
7188 205156 8 1082
7198 204111 8 1034
7209 204325 8 1030
7220 205543 8 1059
7234 205481 11 1058
7245 204086 8 1099
7256 204308 7 1059
7266 204638 8 1091
7276 205275 8 1053
7287 205258 8 1043
7298 204124 8 1065
7308 204410 7 1053
7318 203905 7 1021
7328 205469 8 1103
7338 203919 7 1048
7348 203158 7 1017
7358 204635 7 1048
7368 205035 8 1067
7379 206137 8 1097
7389 204570 7 1047
7399 205624 8 1082
7409 204497 8 1058
7421 205468 9 1078
7434 204584 10 980
7447 204802 10 1151
7458 203842 8 1075
7468 204734 8 1110
7478 204339 8 1050
7489 204583 8 1081
7499 204202 8 1106
7509 204440 8 1059
7520 205014 8 1053
7530 204129 7 1061
7540 205297 8 1061
7550 203524 8 1104
7560 204982 7 1028
7571 205002 8 1066
7582 205549 8 1130
7591 204303 7 984
7601 205330 8 1062
7611 204771 7 1069
7624 203390 9 1040
7636 205381 10 1048
7649 203924 9 1069
7659 204295 7 1024
7669 205784 7 1066
7680 206683 8 1105
