fo time ls_time n_ls_moves
4473 8070935 4473 1777
8544 8063291 4030 1601
12914 8072885 4328 1728
16917 8059290 3958 1575
21414 8068694 4457 1788
25595 8064492 4139 1650
29802 8071813 4166 1662
34475 8063760 4629 1866
38519 8057955 4001 1597
42692 8060033 4129 1630
46983 8065751 4251 1691
51227 8066302 4204 1665
55356 8067669 4087 1621
59634 8065752 4233 1684
64256 8068132 4576 1843
68471 8066730 4175 1651
72442 8054397 3930 1565
76879 8061495 4391 1754
81356 8066449 4434 1779
85612 8070483 4209 1695
