fo time ls_time n_ls_moves
53 1603259 53 2120
113 1601628 53 2100
174 1601512 55 2096
238 1606386 56 2246
297 1607908 52 2132
358 1603250 55 2156
424 1607808 59 2178
487 1605369 56 2168
552 1606023 57 2151
618 1604995 59 2173
677 1603379 52 2082
736 1604050 53 2090
807 1603857 64 2162
864 1606547 51 2120
922 1604036 51 2044
998 1602554 70 2232
1086 1603819 79 2191
1147 1604978 54 2131
1211 1605463 58 2053
1269 1603887 51 2041
1332 1602033 57 2150
1400 1604946 62 2044
1466 1603156 59 2160
1529 1605090 56 2158
1589 1604713 54 2149
1654 1605368 56 2181
1711 1600032 50 2033
1770 1607375 52 2109
1833 1604223 57 2145
1893 1605322 53 2073
1953 1601868 54 2184
2014 1600816 54 2063
2078 1602778 56 2165
2140 1602569 55 2133
2201 1604381 55 2137
2267 1601064 56 2088
2326 1601943 53 2112
2385 1604864 52 2126
2458 1603684 65 2200
2518 1606784 54 2136
2582 1606459 57 2273
2650 1605294 62 2250
2712 1604734 55 2236
2769 1604897 51 2093
2838 1606430 62 2181
2897 1602312 53 2078
2962 1604014 58 2188
3033 1607864 65 2284
3095 1607366 56 2199
3156 1603564 54 2079
3216 1602752 54 2082
3286 1602538 63 2051
3344 1602175 52 2080
3400 1603203 50 2004
3473 1604019 65 2088
3531 1601425 52 2066
3597 1610254 59 2278
3665 1601699 61 2036
3733 1606971 62 2267
3790 1602960 51 2091
3861 1606717 64 2196
3920 1603832 53 1989
3979 1601917 53 2144
4041 1603802 56 2035
4106 1604587 58 2171
4166 1602277 53 2057
4234 1610644 62 2296
4297 1604090 53 2163
4355 1601331 52 2133
4413 1605038 51 2104
4476 1601283 57 1932
4534 1602747 52 2066
4594 1602651 54 2090
4658 1599823 57 2086
4723 1605098 58 2164
4784 1605014 54 2160
4848 1603186 58 2165
4914 1607374 58 2152
4972 1604594 51 2088
5035 1601776 56 2144
5110 1606056 67 2154
5167 1605402 51 2167
5225 1602648 51 2103
5293 1605435 62 2199
5355 1606662 55 2223
5415 1602391 53 2106
5479 1604079 58 2083
5542 1606012 57 2210
5600 1602238 52 2104
5664 1605640 58 2119
5726 1603318 55 2068
5789 1605449 56 2194
5851 1603827 55 2138
5916 1601800 59 2182
5983 1605699 60 2203
6042 1602202 53 2042
6109 1603919 58 2074
6171 1602416 56 2097
6229 1604230 52 2146
6297 1603724 61 2065
6359 1607499 56 2183
6419 1604640 54 2127
6489 1601349 63 2023
6548 1602718 53 2179
6607 1604028 52 2094
6665 1604323 52 2074
6731 1605046 59 2165
6794 1606641 55 2206
6850 1603227 50 1996
6915 1604327 59 2068
6979 1605674 57 2138
7041 1599931 55 2148
7100 1598793 53 1950
7163 1604339 56 2125
7227 1603851 57 2196
7289 1604106 56 2046
7351 1604473 54 2148
7410 1606303 53 2118
7471 1608042 54 2166
7530 1604960 52 2016
7596 1604701 59 2175
7652 1605672 50 2014
7719 1600438 61 2116
7778 1602758 52 2074
7838 1602462 54 2139
7907 1601100 62 2132
7965 1600330 52 2083
8025 1600564 53 2157
8088 1604322 57 2128
8157 1606461 62 2288
8223 1606646 60 2180
8282 1600304 53 2079
8343 1601640 54 2036
8398 1601825 49 2011
8459 1605851 55 2212
8526 1604657 61 2185
8587 1604704 54 2033
8644 1604986 50 2100
8703 1601114 53 2119
8767 1603111 55 2146
8832 1602449 58 2124
8892 1603733 54 2065
8956 1602795 57 2104
9017 1605733 55 2249
9081 1604931 57 2155
9151 1603555 64 2079
9214 1604657 57 2145
9278 1605770 57 2104
9344 1602905 59 2099
9410 1602807 60 2169
9468 1604540 52 2141
9535 1603926 60 2193
9598 1605255 57 2165
9659 1605643 55 2180
9722 1604551 57 2168
9794 1602310 64 2128
9850 1602428 50 2029
9915 1604434 58 2151
9985 1605972 63 2077
10045 1605877 54 2199
10106 1605466 54 2086
10175 1605387 61 2192
10238 1606989 57 2184
10300 1603059 55 2117
10367 1606793 61 2021
10431 1602919 57 2079
10488 1603628 50 1996
10552 1601540 58 1982
10615 1603687 57 2057
10674 1605595 52 2202
10738 1604433 57 2092
10802 1608760 56 2192
10859 1603590 50 2032
10920 1606681 54 2091
10987 1603131 60 2082
11047 1606369 53 2152
11105 1606221 51 2066
11169 1603431 57 2108
11228 1603683 53 2120
11287 1602487 53 2086
11360 1605374 66 2199
11422 1606557 55 2184
11479 1605023 51 2081
11543 1604075 57 2161
11608 1602985 57 2146
11673 1605388 59 2203
11742 1607974 63 2303
11808 1603497 56 2043
11868 1604775 54 2088
11931 1604161 57 2142
11993 1603698 55 2061
12053 1605202 53 2153
12113 1606593 53 2216
12177 1602962 58 2112
12235 1602717 52 2024
12294 1603793 52 2117
12357 1604560 57 2145
12429 1610194 62 2295
12494 1605015 59 2244
12552 1602534 52 2107
12617 1604509 58 2058
12678 1606459 54 2092
12739 1607693 55 2232
12803 1603504 58 2140
12864 1605466 55 2225
12922 1604250 51 2104
12982 1597943 54 1972
13041 1604005 52 2040
13099 1604505 52 2089
13159 1602729 53 2118
13230 1605029 63 2201
13290 1603589 53 2129
13352 1603201 55 2083
13420 1608230 62 2214
13481 1604927 55 2185
13541 1605581 54 2203
13605 1599800 57 2073
13662 1603177 51 2012
13721 1602989 53 2085
13786 1607690 58 2219
13849 1605121 57 2144
13911 1603207 54 2119
13969 1606705 52 2132
14036 1604978 61 2140
14095 1599862 51 2037
14151 1602651 50 2085
14214 1603265 56 2039
14276 1606338 56 2217
14338 1604705 56 2142
14399 1605111 54 2133
14468 1606672 60 2198
14526 1605055 52 2099
14584 1603629 52 2160
14654 1603140 62 2123
14715 1601840 54 2075
14773 1604907 52 2190
14842 1607670 62 2188
14903 1604263 55 2262
14963 1601017 53 2129
15035 1608560 66 2256
15095 1601689 53 2054
15156 1603552 54 2188
15220 1604937 58 2117
15284 1606889 56 2131
15346 1604901 56 2284
15416 1607446 64 2276
15482 1609056 57 2160
15546 1605033 58 2160
15613 1603977 60 2217
15678 1603756 59 2134
15737 1602332 52 2044
15799 1604641 56 2170
15870 1604377 65 2191
15931 1608926 54 2148
15995 1605570 58 2144
16063 1603194 61 2173
16124 1605618 55 2195
16184 1600349 53 2108
16248 1601075 58 2056
16309 1602162 54 2120
16367 1601097 51 2035
16426 1605111 53 2130
16486 1602078 52 2009
16545 1604121 53 2042
16608 1603315 56 2115
16671 1603215 57 2131
16734 1605754 56 2258
16792 1604177 51 2083
16855 1601737 57 2072
16916 1604893 55 2079
16973 1605622 50 2132
17033 1604120 54 2184
17101 1603797 61 2188
17164 1605429 55 2094
17225 1605607 54 2152
17298 1601368 66 2092
17363 1604754 58 2157
17421 1605849 51 2085
17488 1606769 61 2133
17547 1600924 52 2070
17606 1608732 53 2145
17671 1598462 58 2085
17734 1603298 56 2137
17791 1606633 51 2115
17853 1599754 55 2012
17923 1606164 63 2135
17987 1604943 58 2250
18060 1607889 66 2409
18130 1607833 61 2194
18190 1603628 54 2170
18250 1607370 53 2028
18316 1602083 59 2120
18382 1605576 59 2254
18442 1602372 53 2110
18507 1607787 58 2132
18565 1601639 52 2036
18624 1606203 52 2136
18692 1598361 62 1991
18753 1606868 55 2121
18815 1606563 55 2221
18886 1603335 64 2137
18949 1603871 57 2164
19009 1606032 54 2064
19069 1602785 53 2121
19133 1603602 56 2118
19191 1606925 52 2103
19249 1604140 52 2175
19313 1602548 57 2071
19370 1603642 51 2101
19426 1602586 50 2049
19492 1604227 59 2152
19557 1605971 58 2265
19613 1604462 50 2089
19676 1605621 57 2173
19739 1604013 55 2092
19797 1605956 52 2133
19882 1600538 52 1979
19949 1605619 59 2124
