fo time ls_time n_ls_moves
207 1619011 207 1204
484 1617600 235 1237
761 1623355 243 1358
1079 1616420 284 1249
1343 1618682 227 1262
1627 1624156 249 1390
1904 1624100 233 1300
2182 1619765 242 1347
2451 1622431 235 1305
2749 1625696 249 1365
3009 1621217 225 1258
3298 1622678 255 1339
3566 1621769 231 1261
3828 1616588 227 1251
4108 1620663 245 1304
4415 1626051 271 1508
4675 1619320 224 1216
4951 1619402 230 1248
5243 1623482 256 1376
5543 1623374 264 1377
5816 1624871 237 1283
6091 1625119 239 1323
6374 1618903 238 1258
6646 1621770 235 1278
6947 1623785 265 1425
7247 1620802 259 1351
7520 1619479 237 1221
7810 1624350 245 1309
8083 1621965 237 1302
8391 1623634 271 1448
8678 1619360 250 1363
8949 1621996 236 1312
9249 1625128 252 1353
9519 1621510 233 1297
9788 1614619 231 1203
10051 1619035 222 1226
10320 1620029 233 1274
10622 1625084 266 1360
10890 1622128 232 1262
11163 1623447 237 1313
11454 1624261 251 1341
11754 1623766 261 1419
12050 1622279 261 1373
12344 1626630 255 1379
12640 1621026 259 1380
12914 1625064 235 1291
13198 1620330 248 1337
13500 1623435 262 1391
13786 1622637 248 1365
14083 1623128 261 1350
14376 1619394 254 1368
14653 1619238 241 1271
14963 1624593 265 1385
15227 1618159 229 1242
15505 1620089 239 1268
15781 1621936 240 1249
16069 1623055 253 1390
16356 1623535 244 1346
16613 1619086 220 1205
16888 1623075 240 1318
17183 1621917 252 1330
17464 1621200 245 1303
17732 1615564 227 1214
18018 1625148 249 1375
18296 1624060 242 1336
18595 1623515 253 1351
18872 1622200 240 1336
19168 1620967 261 1373
19454 1622522 249 1377
19738 1620390 247 1327
20025 1623163 245 1330
20309 1621004 248 1360
20591 1618904 241 1303
20862 1621962 236 1302
21143 1622172 245 1327
21431 1618474 240 1314
21711 1620843 243 1356
22004 1623677 257 1364
22309 1625061 269 1419
22597 1620120 252 1230
22886 1620349 252 1346
23156 1623742 234 1292
23447 1618745 246 1315
23729 1617824 244 1304
24006 1619703 240 1288
24280 1621489 234 1235
24559 1621857 243 1353
24836 1619119 241 1243
25109 1622394 235 1263
25387 1621641 243 1330
25691 1625333 262 1400
25959 1622935 231 1260
26258 1620291 262 1354
26553 1625002 258 1422
26829 1620440 241 1371
27111 1616691 238 1316
27398 1618386 250 1312
27693 1623720 258 1310
27969 1621444 238 1305
28245 1619365 239 1289
28540 1620983 250 1357
28828 1619523 253 1317
29127 1621334 261 1284
29413 1618134 248 1306
29710 1620091 260 1307
29979 1620953 233 1272
30253 1623105 238 1294
30549 1623321 257 1303
30829 1621185 242 1327
31097 1617411 233 1284
31380 1617535 237 1289
31668 1620426 251 1349
31970 1622281 266 1409
32245 1622140 238 1282
32521 1623406 240 1324
32810 1621003 243 1289
33097 1625862 249 1371
33383 1622234 251 1312
33659 1623751 237 1300
33937 1624732 241 1327
34229 1620553 247 1303
34498 1621932 232 1283
34795 1624534 261 1397
35072 1621831 238 1328
35361 1628102 253 1401
35658 1618633 249 1303
35945 1623087 251 1402
36252 1622095 270 1394
36527 1619890 239 1332
36819 1624510 256 1368
37119 1622927 251 1318
37399 1625290 243 1349
37671 1623187 227 1270
37951 1621005 242 1336
38246 1617821 259 1319
38556 1621226 273 1307
38835 1622792 243 1347
39106 1622382 228 1254
39373 1620247 229 1245
39643 1618784 233 1229
39912 1620550 225 1231
40194 1621321 246 1331
40497 1622669 266 1418
40786 1625895 252 1364
41076 1621622 253 1350
41370 1621697 253 1410
41643 1621577 236 1300
41931 1620810 250 1345
42229 1623859 259 1359
42514 1622426 248 1307
42784 1621493 233 1282
43061 1623314 240 1318
43351 1623916 251 1319
43627 1622764 237 1305
43898 1622353 236 1300
44176 1620448 233 1291
44460 1625799 246 1364
44761 1621742 264 1279
45037 1620502 232 1260
45314 1623791 242 1344
45617 1622962 255 1381
45883 1619133 230 1277
46180 1623509 261 1336
46456 1621116 240 1328
46751 1621460 258 1411
47026 1618366 229 1245
47311 1622552 247 1384
47599 1621403 251 1259
47867 1621007 232 1276
48139 1620853 236 1301
48430 1622691 251 1305
48709 1622729 243 1316
48983 1625000 238 1291
49290 1623429 262 1329
49559 1618580 233 1289
49845 1624471 248 1300
50131 1623922 249 1330
50435 1622089 268 1428
50707 1621941 235 1311
50981 1624745 238 1299
51263 1621305 243 1239
51551 1626647 251 1371
51853 1624272 266 1419
52141 1620766 250 1320
52436 1622756 258 1352
52729 1619969 248 1306
53016 1622387 251 1395
