fo time ls_time n_ls_moves
2927 8069690 2927 1873
5780 8053831 2647 1544
8853 8066573 2837 1625
12097 8070195 2996 1750
15342 8065101 2985 1725
18444 8055028 2852 1650
21940 8066783 3251 1886
24929 8063231 2742 1584
27827 8057975 2647 1511
31223 8069422 3151 1820
34669 8071055 3195 1827
37997 8067721 3070 1798
41324 8072124 3079 1795
44419 8067713 2849 1627
47602 8058344 2930 1681
50959 8073404 3112 1772
54410 8070847 3197 1866
57558 8068779 2901 1675
60827 8062086 3024 1744
64125 8063098 3051 1773
67470 8076225 3092 1793
70609 8065901 2894 1672
73794 8067465 2910 1668
76910 8058705 2869 1658
80287 8070314 3128 1805
83431 8066620 2901 1668
86442 8063456 2763 1564
