fo time ls_time n_ls_moves
4105 8060235 4105 1622
8170 8063316 4023 1601
12441 8066303 4231 1687
16579 8056547 4097 1653
20718 8067003 4095 1646
25373 8073134 4612 1856
29574 8064586 4160 1677
33980 8066065 4363 1741
37821 8056900 3801 1505
42202 8059424 4340 1749
46260 8061160 4014 1613
50704 8063448 4397 1764
54637 8063557 3891 1538
59108 8075873 4426 1766
63476 8060100 4326 1730
68074 8063598 4557 1835
72214 8063936 4100 1632
76667 8065348 4411 1770
80980 8064664 4272 1714
85180 8062936 4156 1654
