fo time ls_time n_ls_moves
1103 8079418 1102 3252
2134 8073286 990 2986
3169 8072219 994 3034
4209 8069238 999 3053
5282 8069154 1032 3064
6326 8069711 1003 2987
7399 8071170 1027 3165
8404 8063303 964 2997
9371 8065229 926 2959
10389 8067370 973 3017
11462 8076018 1028 3151
12505 8071358 1001 3024
13520 8064320 972 2853
14480 8071406 918 2788
15491 8064422 967 2853
16548 8069794 1013 3058
17503 8072080 913 2876
18534 8072044 986 3007
19672 8071260 1094 3447
20750 8067313 1037 3106
21800 8077817 1004 3121
22859 8073627 1014 3270
23826 8071663 925 2967
24869 8072219 999 3017
25892 8069901 983 2925
26841 8063362 908 2765
27931 8064593 1048 3059
28952 8071384 979 2997
29998 8068636 1004 3030
31008 8068758 969 2885
32019 8074787 970 3005
33094 8074878 1033 2977
34111 8070687 976 2989
35268 8075065 1115 3100
36546 8075082 1231 3335
37559 8066653 973 2816
38654 8074286 1053 3229
39650 8068354 952 2817
40690 8071717 994 3066
41756 8070717 1023 3178
42754 8069676 956 2869
43755 8068813 956 2936
44810 8074364 1013 3139
45831 8073206 980 2993
46846 8058231 972 2853
47862 8068802 975 2997
48898 8072915 993 2978
49900 8071098 960 2928
50961 8066345 1020 3075
51987 8067943 984 3005
53032 8065838 1005 2986
54079 8073602 1004 3084
55140 8069780 1016 3132
56121 8065698 940 2880
57110 8077491 944 2984
58185 8066559 1030 3036
59163 8065040 937 2922
60167 8069400 960 2930
61191 8067447 978 3008
62238 8065981 999 3003
63290 8071644 1011 2939
64350 8073150 1018 3143
65416 8077821 1025 3052
66426 8073174 970 2984
67497 8069755 1029 3152
68554 8075583 1014 3097
69530 8068472 934 2914
70521 8065967 946 2966
71488 8065687 921 2783
72577 8081427 1049 3299
73698 8075335 1075 3334
74719 8070586 980 2948
75729 8068141 969 2987
76775 8073211 1005 3073
77805 8069955 989 3065
78827 8065879 981 2923
79926 8069522 1058 3102
80985 8071489 1018 3064
82018 8069174 993 3088
83043 8074563 984 3215
84095 8067469 1012 3117
85140 8068216 1003 3031
