fo time ls_time n_ls_moves
94 855273 94 1138
205 859376 96 1225
317 859139 92 1184
432 856362 101 1209
535 855318 89 1098
637 855147 87 1054
752 855691 93 1141
885 857237 118 1250
991 857163 90 1197
1139 857270 132 1101
1255 856080 101 1198
1361 858170 91 1191
1474 858756 99 1171
1572 856209 83 1094
1682 854709 96 1128
1784 856507 86 1134
1906 854243 107 1125
2012 860222 91 1187
2138 857339 107 1220
2246 854519 94 1109
2350 853778 88 1129
2458 854865 93 1140
2556 857450 84 1082
2665 858143 94 1119
2762 858903 83 1066
2878 859160 102 1207
2980 855722 88 1126
3101 857277 98 1178
3208 857758 91 1192
3320 855456 98 1146
3423 856404 89 1170
3534 855833 97 1090
3639 856008 90 1212
3758 855727 100 1179
3862 856841 90 1165
3975 856854 94 1216
4091 859304 101 1217
4194 855603 88 1143
4311 860055 103 1219
4409 855239 84 1098
4523 858858 100 1185
4624 856362 86 1143
4744 854400 107 1166
4842 856553 84 1108
4949 853472 92 1072
5047 856493 82 1091
5162 856232 101 1144
5262 856273 86 1146
5377 857106 97 1192
5478 856442 86 1115
5590 856859 91 1138
5705 857986 100 1186
5809 856497 89 1150
5923 855873 100 1126
6030 857743 92 1214
6146 857142 102 1163
6252 859776 91 1223
6361 855347 95 1121
6459 856931 82 1093
6574 860196 101 1172
6673 856374 84 1115
6787 856777 100 1124
6885 853600 84 1123
7000 854677 98 1174
7107 856538 92 1178
7217 856499 89 1138
7332 856622 101 1139
7435 855548 88 1142
7548 854897 99 1152
7654 857792 90 1199
7773 857371 104 1233
7878 858310 89 1178
7981 851575 89 1039
8085 856690 90 1180
8201 857553 102 1159
8304 856592 89 1162
8429 855912 108 1179
8547 858879 103 1245
8660 857624 96 1142
8773 855153 98 1148
8881 858932 93 1199
8992 856388 96 1122
9095 856647 88 1130
9215 856834 105 1182
9317 856378 87 1138
9430 857271 98 1135
9536 857820 91 1176
9650 856236 93 1135
9768 858040 103 1227
9872 857310 89 1135
9988 858078 102 1123
10095 857670 92 1182
10207 856211 97 1139
10311 858827 90 1192
10422 857714 97 1148
10527 857758 88 1153
10643 857131 101 1148
10743 856212 85 1131
10855 856643 95 1156
10953 853848 83 1103
11070 855093 98 1156
11181 858801 97 1185
11291 856596 89 1141
11403 854646 97 1115
11507 857046 90 1190
11624 858489 102 1200
11727 856724 88 1124
11836 855259 94 1109
11940 860051 88 1169
12049 855120 94 1076
12151 858362 88 1155
12265 856918 99 1114
12364 855892 85 1120
12480 855876 101 1136
12585 858148 90 1160
12704 858492 94 1179
12820 856948 101 1188
12920 853465 86 1103
13032 855626 98 1131
13137 857945 90 1176
13247 854515 95 1118
13352 855188 91 1187
13467 858633 100 1155
13569 856319 86 1150
13680 854730 96 1092
13785 860457 91 1206
13905 858720 105 1191
14010 857222 91 1155
14125 856238 93 1161
