fo time ls_time n_ls_moves
4152 8066311 4152 1658
8788 8080185 4591 1869
13140 8071034 4308 1720
17312 8064359 4130 1666
21373 8058787 4019 1596
25297 8065185 3882 1545
29540 8062016 4203 1695
33480 8063750 3895 1561
37470 8060846 3950 1580
42001 8068351 4487 1801
46146 8061673 4103 1654
50723 8073104 4535 1845
54945 8071518 4180 1676
59219 8068901 4228 1686
63364 8075203 4100 1647
67335 8070465 3931 1556
71474 8058319 4095 1645
75837 8069949 4321 1738
80112 8076387 4229 1702
84415 8065644 4258 1709
88646 8075645 4188 1667
