fo time ls_time n_ls_moves
3 204876 3 1083
8 204714 4 1056
11 205266 3 1067
15 205186 3 1044
20 205523 4 1107
25 205495 4 1041
31 204214 5 1018
36 205867 3 1082
39 204055 3 1070
43 204252 3 1027
46 204440 3 1062
50 205303 3 1053
53 204784 3 1094
57 205282 3 1064
61 204178 3 1025
64 204785 3 1062
68 204004 3 1027
71 205353 3 1058
75 204756 3 1073
79 206427 3 1131
82 204443 2 1044
86 205481 3 1058
90 204079 3 1069
93 205364 3 1077
97 204580 3 1099
100 204110 3 1086
104 204153 3 1074
108 204488 2 1051
111 204640 2 1052
114 204008 3 1045
118 204155 3 1059
122 205189 3 1078
125 204142 3 1037
129 204454 3 1063
132 204426 3 1022
136 205655 3 1071
140 204375 3 1089
144 205378 3 1113
147 206133 3 1165
151 204658 3 1053
155 205904 3 1053
158 204284 2 1060
161 204416 2 1085
165 204317 3 1058
168 204759 3 999
172 205133 3 1075
175 205478 3 1099
179 204273 3 1036
182 204786 3 1045
185 204038 2 1054
189 206003 3 1110
192 204702 3 1089
196 204535 3 1080
199 203939 2 1058
202 204813 3 1090
206 205068 3 1092
211 205015 4 1074
215 204620 3 1050
219 203606 3 1037
222 203773 3 1002
226 204995 3 1032
230 204207 3 1056
237 204728 5 1049
242 205414 4 1040
246 204436 3 1070
250 204581 3 1086
253 204355 3 1075
257 204210 3 1055
261 204481 3 1037
265 203845 3 1070
268 205166 3 1084
274 204656 4 1067
278 203947 3 1050
281 204948 3 1103
285 204816 3 1038
288 204386 3 1040
292 204693 3 1053
296 205503 3 1053
299 204371 3 1061
303 205171 3 1044
307 204160 2 1015
310 204466 3 1107
314 205956 3 1075
318 205212 3 1084
322 203837 3 1071
325 204078 3 1070
329 205076 3 1071
332 204233 3 996
336 205149 3 1092
339 205135 3 1130
343 205230 2 1053
346 203832 3 1083
350 204457 3 1044
353 204230 3 1016
357 205037 3 1037
360 204116 3 1041
364 204522 3 1006
367 205716 3 1105
371 204662 3 1068
375 204522 3 1083
378 204739 3 1018
382 204112 3 1012
386 204914 3 1085
389 204102 3 1066
393 204384 3 1061
396 205473 3 1069
400 204254 3 1031
403 204993 2 1002
407 204480 3 1047
411 204035 3 1083
416 204809 4 1077
419 204452 3 1073
423 204955 3 1053
426 204798 3 1115
430 203849 3 1068
434 204869 3 1064
437 204409 3 1036
441 205625 3 1007
446 205055 4 1029
452 204614 5 1058
456 205057 3 1061
460 203967 3 1042
464 204069 3 1023
467 204800 3 1102
471 204598 3 1096
476 204504 4 1006
480 204663 3 1047
484 205144 3 1032
488 205075 4 1027
493 204919 4 1089
497 204357 3 1037
502 204954 5 1043
507 205824 4 1114
513 204807 4 1048
517 205021 3 1103
520 203629 3 1055
524 204532 2 1019
527 204158 3 1044
531 204751 3 1030
534 205309 3 1060
538 205906 3 1102
542 205063 3 1067
546 205261 3 1063
549 204779 3 1050
553 204430 3 1087
556 204670 3 1075
560 204564 3 1031
564 205258 3 1113
567 204865 2 1050
570 204112 3 1008
574 204729 3 1042
578 205156 3 1062
581 204706 3 1053
585 204034 3 1024
589 204658 3 1079
592 205271 3 1061
596 204425 3 1064
599 204343 2 1026
603 205009 3 1022
607 206642 3 1110
610 204005 3 1050
615 204703 4 1045
619 204543 4 1065
623 204450 3 1060
627 203878 3 1070
632 204926 4 1069
637 205170 4 1023
641 205852 3 1089
645 204088 3 1080
648 203154 2 1015
652 204324 3 1002
655 203823 3 1025
659 202872 3 1065
662 205390 3 1062
666 204492 3 1053
669 204403 2 1023
673 204576 3 1109
677 205679 3 1101
681 204202 3 1061
685 205019 3 1060
688 204087 3 1078
693 205641 3 1045
696 204840 3 989
700 205489 3 1108
704 203606 3 1078
707 204252 3 1060
711 204814 3 1047
714 205181 3 1058
718 204047 3 1034
721 204830 3 1109
725 204246 3 1028
728 204643 3 1055
732 203878 3 1068
736 205208 3 1077
739 204629 2 1052
742 204753 3 1010
746 205441 3 1082
750 203846 3 1069
753 205294 2 1002
756 204681 2 1019
760 203886 3 1072
763 204620 3 1055
767 204652 3 1041
770 204197 2 1002
774 204206 3 1063
777 204799 3 1058
781 205291 3 1079
785 204951 3 1051
788 205435 3 1048
792 205077 3 1102
795 204701 3 1057
799 204679 3 1077
802 204064 3 1081
806 204200 3 1071
810 204937 3 1071
814 205655 3 1041
818 204935 4 1041
823 204176 3 1071
826 205261 3 1049
830 204779 3 1030
835 204692 4 1069
841 204900 5 1097
844 205144 3 1079
848 205090 3 1050
852 204952 3 1101
856 204501 3 1068
859 205259 3 1055
863 204322 3 1050
866 203431 3 1031
870 204539 3 1104
873 205994 3 1076
877 204293 3 1080
881 205380 3 1091
884 205029 3 1043
887 205280 3 1039
891 205059 2 1060
894 205571 3 1078
898 205245 3 1076
901 204493 2 1041
905 204620 3 1092
908 204873 3 1031
912 204913 3 1106
916 204949 3 1142
919 204553 3 1099
923 205018 3 1082
927 204512 3 1119
930 203993 3 1020
934 204283 3 1107
938 204940 3 1092
942 204842 3 1078
946 204231 3 1045
949 205154 3 1033
953 204172 3 1119
956 204683 3 1071
960 205045 3 1072
964 204949 3 1069
967 205470 3 1040
970 204805 2 1072
974 204754 3 1053
977 204762 3 1073
981 204564 3 1045
984 204245 3 1050
988 205133 3 1044
992 204616 4 1030
996 203540 3 1065
999 204623 3 1055
1005 204812 4 1052
1012 204814 6 1069
1017 204076 4 1024
1025 204168 7 1086
1031 205913 5 1062
1037 205252 4 1084
1044 204592 7 1078
1050 204530 5 1084
1055 203542 4 1055
1059 204929 3 1044
1063 204499 3 1077
1067 204379 3 1004
1071 203193 4 1048
1075 205120 3 1109
1079 204625 4 1093
1084 204884 3 1016
1088 205048 3 1065
1091 204313 3 1054
1095 204209 3 1049
1099 205418 3 1056
1102 204363 3 1033
1106 204459 3 1108
1109 205028 3 1071
1113 203825 3 1056
1116 205040 2 1053
1120 205374 3 1035
1124 204484 3 1058
1128 204031 3 1063
1132 205389 3 1095
1135 204509 3 1060
1139 204893 3 1063
1143 204366 3 1120
1146 205266 3 1069
1150 204404 3 1079
1153 204182 2 1009
1157 204455 3 1076
1160 204680 3 1065
1164 205692 3 1111
1168 204828 3 1001
1171 204333 3 1063
1175 205182 3 1062
1179 204924 3 1109
1182 205161 3 1094
1186 203700 3 1019
1190 205299 3 1056
1193 204128 3 1046
1197 205221 3 1097
1200 204065 2 986
1203 204063 3 1020
1207 203627 3 1027
1210 205303 3 1021
1214 205213 3 1073
1218 204952 3 1095
1221 203972 3 1085
1226 204093 4 1015
1230 204670 4 1030
1235 205337 4 1050
1241 203785 5 1030
1246 204630 4 1032
1252 204166 4 1070
1257 202990 4 1064
1261 205199 3 1061
1265 205370 3 1081
1268 205009 3 1103
1272 204759 3 1049
1276 205593 3 1118
1280 205272 3 1044
1284 204255 3 1064
1288 203989 3 1067
1291 204356 2 1027
1294 204287 3 1025
1298 204227 3 1019
1302 205337 4 1025
1306 204477 3 1066
1310 204193 3 1059
1313 204052 3 1074
1317 203867 3 1062
1320 205075 3 1060
1324 204733 3 1055
1328 204101 3 1051
1331 204356 3 1032
1335 204615 3 1046
1338 204869 3 1089
1342 204688 3 1083
1346 203452 3 1052
1350 204548 3 1064
1354 204423 3 1025
1357 204166 2 1030
1361 206292 3 1109
1364 206029 3 1067
1368 204756 3 1097
1371 204192 3 1047
1375 204464 2 1022
1378 203720 3 1069
1382 205715 3 1100
1386 204984 3 1053
1389 204226 3 1010
1393 204120 3 1059
1396 204799 3 1039
1400 203926 3 1029
1403 204783 3 1037
1407 204309 3 1052
1411 204779 3 1127
1414 203258 3 1065
1418 204047 3 1006
1421 204150 2 1007
1426 203523 3 1053
1430 205299 3 1056
1433 205056 2 1055
1436 204145 2 1053
1440 204861 3 1093
1446 204172 5 1015
1451 204479 4 1086
1454 205204 2 1060
1458 204570 3 1050
1462 205369 3 1063
1466 204088 3 1073
1469 204544 3 1041
1473 204523 3 1033
1476 204040 3 1065
1480 203137 3 1080
1483 205031 2 1049
1487 204971 3 1065
1492 204519 4 1064
1495 204734 2 1082
1499 204446 3 1043
1503 205327 4 1092
1507 205004 3 1035
1511 204582 3 1031
1514 205606 3 1071
1518 204953 3 1052
1522 205681 3 1072
1525 204618 3 1077
1528 204384 2 1025
1532 204673 3 1093
1536 204646 3 1085
1539 204096 3 1064
1544 204900 3 1104
1547 205141 3 1024
1551 203885 3 1057
1554 205731 3 1057
1558 205229 3 1081
1562 205116 3 1069
1565 204494 3 1052
1569 204095 3 1030
1572 204140 3 1051
1576 204567 3 1063
1580 205163 3 1062
1584 204999 3 1082
1588 205182 3 1099
1591 204611 3 1079
1595 204897 3 1054
1598 204294 3 1028
1602 204795 3 1052
1605 204227 3 1097
1609 204252 2 1064
1612 204768 3 1108
1616 203639 3 1018
1619 205710 3 1088
1623 204788 3 1077
1626 205418 3 1079
1630 204163 3 1023
1635 205147 3 1053
1639 205181 3 1094
1642 204655 3 1068
1648 204812 4 1080
1653 204353 4 1048
1657 205402 3 1103
1661 204932 3 1095
1665 204490 3 1068
1668 204295 3 1069
1672 204296 3 1016
1676 203755 3 1081
1679 204731 3 1015
1682 205272 3 1110
1686 203170 3 1056
1689 205259 3 1100
1693 205537 3 1094
1697 204850 3 1057
1701 206061 3 1068
1704 205216 3 1132
1709 205170 4 1062
1712 204508 3 1056
1716 204607 3 1076
1720 204216 3 1061
1723 204641 3 1100
1727 204638 3 1063
1730 204803 2 1032
1733 204287 2 1058
1737 205009 3 1027
1740 205437 3 1074
1744 204390 3 1077
1747 205222 3 1059
1751 204148 3 1071
1754 204151 3 1084
1758 203280 3 1076
1761 203638 3 1067
1765 204659 3 1058
1769 205508 3 1104
1772 204229 3 1042
1776 204372 3 1060
1779 204393 2 1047
1782 204322 3 1006
1786 203850 3 1035
1789 204850 2 1028
1793 205473 3 1090
1797 203628 3 1037
1800 204542 3 1042
1803 204452 3 1006
1807 204391 3 1086
1811 204789 3 1065
1815 204703 3 1085
1818 204544 3 1071
1822 205669 3 1098
1826 203449 3 1027
1829 205268 3 1059
1834 204554 4 1083
1838 204689 3 1027
1841 204022 3 1057
1845 205161 3 1066
1849 204093 3 1069
1855 204611 5 1050
1860 205539 4 1115
1864 205345 3 1023
1867 205568 3 1105
1871 204557 3 1062
1874 205380 3 1046
