fo time ls_time n_ls_moves
539 25766347 539 3523
1157 25764035 522 3744
1527 25768820 280 3422
1872 25760846 250 3394
2235 25760696 268 3387
2593 25756645 269 3438
2979 25766378 296 3627
3301 25761436 230 3216
3684 25757195 287 3327
4083 25770952 309 3690
4447 25759918 273 3575
4994 25773495 458 3874
5421 25761453 334 3565
5738 25762717 226 3462
6070 25764572 238 3285
6441 25765364 282 3380
6765 25761630 235 3387
7130 25757342 272 3397
7511 25761081 290 3273
7943 25756908 340 3520
8448 25768458 414 3497
8754 25764961 215 3292
9188 25768990 345 3486
9560 25767648 278 3508
9937 25769972 288 3566
10410 25765769 382 3685
10762 25765299 257 3379
11126 25759276 276 3237
11464 25757897 248 3265
11872 25769052 311 3582
12206 25763415 240 3220
12508 25751436 213 3209
12849 25760427 245 3200
13357 25772252 412 3619
13738 25765770 291 3562
14114 25759328 280 3350
14472 25762017 262 3335
14737 25759806 171 3108
15081 25764214 250 3306
15544 25764297 368 3511
15921 25761323 280 3476
16257 25761441 243 3339
16910 25773624 563 3744
17299 25769918 294 3712
17814 25766994 424 3500
18425 25771155 521 3627
18828 25765632 315 3493
19149 25765304 230 3470
19446 25763961 201 3368
19775 25764755 238 3539
20085 25757577 214 3300
20586 25775193 410 3593
21024 25763342 342 3549
21361 25757438 243 3199
21743 25756487 292 3440
22049 25764361 217 3454
22375 25765040 233 3245
22714 25764927 249 3271
22975 25758287 171 3239
23310 25762780 247 3255
23695 25759861 288 3304
24020 25758871 230 3249
24360 25764807 246 3454
24655 25769056 204 3350
25029 25755998 278 3380
25390 25773171 267 3484
25834 25760493 356 3738
26157 25764905 232 3188
26610 25755668 363 3566
26867 25765147 169 3165
27155 25754012 194 3152
27531 25765146 287 3428
27920 25763322 292 3267
28263 25767470 249 3554
28669 25762575 317 3699
29031 25761217 270 3405
29372 25768732 251 3294
29753 25758384 288 3385
30121 25769943 272 3614
30539 25759797 323 3559
30865 25761308 229 3309
31244 25760240 289 3296
31625 25762975 290 3356
31948 25762083 231 3289
32374 25761617 331 3533
32748 25764515 280 3432
33108 25765901 265 3328
33462 25760326 264 3240
33866 25776481 314 3776
34203 25762618 246 3377
34536 25758343 239 3288
34916 25760627 290 3342
35251 25760572 245 3410
35613 25767162 266 3508
35945 25759363 237 3327
36355 25762667 319 3543
36846 25770070 403 3532
37191 25763081 251 3454
37518 25764347 238 3358
37974 25763976 364 3426
38336 25766135 273 3348
38673 25763572 238 3346
39018 25764202 251 3280
39349 25764302 243 3472
39625 25760045 179 3185
40147 25768458 432 3533
40450 25761284 210 3322
40905 25768320 366 3561
41301 25765729 302 3501
41671 25763892 275 3339
42102 25760776 342 3346
42421 25753992 225 3198
42873 25765347 362 3754
43194 25762549 233 3438
43544 25764406 255 3367
43880 25759446 242 3367
44298 25768040 329 3314
44611 25757830 224 3503
44925 25755446 211 3183
45213 25766922 197 3302
45577 25754317 268 3180
45965 25759549 295 3359
46273 25759424 216 3051
46766 25759914 401 3580
47179 25765277 323 3474
47522 25770145 253 3502
47942 25759072 329 3435
48387 25765993 356 3497
48701 25771016 225 3642
49056 25769191 264 3451
49480 25768347 330 3753
49872 25767347 299 3533
50225 25751787 257 3174
50558 25760893 244 3441
50893 25763640 244 3486
51166 25753148 179 3119
51520 25765125 262 3486
51910 25762201 292 3548
52224 25766649 221 3318
52630 25766399 318 3422
53042 25759808 320 3468
53394 25763902 261 3239
53700 25762893 215 3348
54008 25753448 214 3173
54333 25762090 232 3292
54751 25763105 324 3704
55083 25763853 238 3364
55378 25756224 204 3187
55890 25773156 413 3611
56237 25763545 256 3497
56549 25751937 224 3249
56949 25766342 304 3433
57306 25769824 263 3519
57665 25766265 269 3581
58220 25771047 463 3658
58575 25754783 259 3325
59064 25767779 394 3494
59428 25768422 271 3460
59711 25758454 188 3132
60127 25766070 324 3535
60541 25764859 325 3577
60866 25762834 234 3317
61336 25762007 375 3443
61686 25758928 260 3331
62231 25765309 452 3623
62668 25770938 343 3669
62976 25771531 213 3538
63408 25767717 341 3417
63777 25759472 280 3433
64111 25759997 242 3376
64452 25763745 247 3404
64838 25769048 295 3607
65149 25768673 222 3411
65426 25757927 182 3143
65716 25764200 202 3325
66087 25765396 276 3634
66452 25770028 273 3513
66759 25751557 217 3254
67110 25763770 255 3468
67457 25767221 251 3311
67848 25756684 302 3391
68377 25769862 439 3806
68768 25760519 295 3451
69157 25759153 294 3459
69540 25760471 288 3623
69905 25764572 272 3340
70276 25759532 282 3306
70617 25761866 249 3240
70946 25759938 235 3251
71341 25761416 304 3347
71753 25767589 323 3451
72096 25759915 254 3339
72431 25760925 244 3363
72849 25767251 324 3531
73273 25762678 329 3508
73766 25766801 399 3546
74199 25770358 344 3552
74492 25756918 203 3162
74832 25762330 246 3450
75151 25770080 225 3435
75584 25763559 343 3483
76002 25752586 329 3303
76377 25762421 286 3327
76692 25766806 227 3400
77096 25765754 308 3445
77364 25762781 174 3137
77706 25760626 252 3199
78042 25764750 242 3601
78494 25768690 363 3331
78822 25754060 234 3240
79295 25755605 383 3243
79667 25765690 279 3274
80027 25763445 271 3346
80470 25766321 354 3531
80859 25764292 300 3357
81153 25762646 204 3365
81461 25758152 213 3170
81794 25765171 243 3619
82167 25760485 275 3331
82733 25773127 471 3827
83247 25765513 424 3593
83596 25770453 252 3394
84020 25763834 330 3471
84325 25762692 212 3342
84785 25761465 371 3557
85401 25769081 523 3686
