fo time ls_time n_ls_moves
337 1621813 337 2056
759 1626365 385 2278
1197 1624735 400 2057
1597 1621019 362 2166
1994 1621208 360 2145
2400 1624317 369 2175
2816 1625505 379 2247
3215 1624886 361 2213
3611 1623092 359 2072
3990 1622687 341 2088
4356 1622522 329 1974
4752 1624035 356 2117
5186 1627067 387 2302
5572 1625403 350 2117
5992 1627644 381 2290
6384 1623697 355 2122
6783 1625486 358 2193
7157 1618888 337 2082
7557 1624036 358 2169
7959 1625955 358 2207
8329 1622369 326 2043
8725 1623553 356 2127
9136 1625474 374 2203
9531 1620133 357 2181
9933 1623185 347 2140
10346 1623068 376 2221
10747 1625525 363 2206
11142 1624369 356 2119
11579 1626261 400 2241
11975 1623535 356 2083
12379 1624452 368 2128
12773 1622711 357 2089
13152 1623264 341 2039
13558 1626976 369 2239
13979 1626509 377 2137
14372 1624187 356 2152
14770 1621939 361 2146
15134 1622243 326 1936
15533 1622055 359 2121
15913 1621814 340 2039
16305 1623125 354 2161
16688 1625949 344 2120
17068 1627259 334 2083
17477 1620915 366 2241
17860 1621384 340 2080
18260 1626939 363 2124
18651 1621776 353 2121
19034 1624282 346 2073
19432 1625040 360 2034
19852 1623544 382 2250
20242 1621334 350 2126
20650 1623727 371 2114
21049 1623741 362 2150
21428 1624620 340 2057
21808 1620644 341 2055
22195 1623113 350 2085
22574 1624234 339 2122
22962 1624302 343 2108
23363 1625709 359 2176
23751 1626003 345 2098
24135 1619568 347 2044
24512 1620615 339 1991
24898 1623847 348 2082
25291 1621847 357 2178
25671 1622370 341 2062
26067 1621872 357 2099
26444 1627812 339 2111
26818 1621610 330 2066
27228 1624122 369 2174
27638 1625842 367 2241
28015 1621644 331 2069
28401 1623412 349 2113
28813 1628217 373 2198
29192 1621608 342 2035
29579 1623468 350 2130
29975 1624629 358 2126
30366 1623566 353 2140
30751 1622007 345 2079
31123 1623527 334 2082
31514 1623247 346 2163
31889 1624928 328 2022
32286 1618847 356 2067
32664 1623088 340 2014
33055 1624036 353 2156
33462 1625450 369 2229
33848 1623502 347 2029
34241 1621307 356 2103
34680 1626812 397 2169
35191 1619293 457 2096
35574 1622771 343 2108
35954 1624169 334 2087
36336 1623520 341 2083
36741 1625160 368 2145
37135 1624316 357 2159
37542 1623912 371 2237
37936 1623988 356 2075
38321 1626812 347 2120
38699 1620591 341 2057
39085 1622059 348 2086
39467 1621006 344 2067
39846 1624727 340 2122
40258 1626229 366 2236
40635 1623912 329 2058
41025 1623194 346 2138
41429 1626345 364 2195
41824 1622523 358 2117
42227 1619823 365 2096
42619 1624704 354 2066
43022 1624322 366 2158
43410 1623595 351 2085
43791 1625738 344 2094
44194 1623557 365 2212
44568 1621475 337 2003
44964 1626257 356 2153
45377 1624131 375 2194
45775 1623215 359 2121
46156 1623755 342 2096
46555 1623534 357 2187
46930 1621436 331 2070
47330 1620234 354 2137
47718 1623792 348 2123
48116 1622938 361 2143
48507 1627225 354 2083
48896 1621409 352 2131
49284 1622922 350 2102
49688 1623987 365 2172
50116 1629323 391 2221
50517 1626388 363 2158
50926 1623499 372 2196
51306 1622200 342 2036
51711 1625993 367 2210
52116 1627379 367 2230
52533 1620566 380 2217
52924 1620461 354 2087
53316 1625996 355 2127
53715 1623801 361 2103
54102 1623525 349 2122
54502 1626686 362 2213
54924 1626915 384 2278
55318 1621206 356 2132
55693 1624937 338 2087
56082 1624288 345 2158
56458 1622514 327 2021
56856 1625956 359 2177
57231 1618914 337 2005
57653 1626455 385 2130
58044 1619448 352 2084
58430 1623921 349 2105
58818 1621348 351 1992
59216 1624017 360 2158
59599 1622274 346 2050
60006 1625205 369 2223
60430 1626611 385 2273
60840 1629267 372 2269
61244 1625289 366 2175
61673 1626709 390 2280
62044 1620463 333 2024
62428 1621889 344 2086
62821 1623008 356 2093
63200 1624248 336 2104
63583 1622596 338 2090
63964 1623240 339 2077
64356 1625418 354 2076
64769 1626879 376 2230
65195 1625075 389 2247
65584 1620945 351 2051
65973 1622217 352 2113
66364 1625291 354 2138
66761 1622043 360 2142
67160 1626066 361 2153
67543 1624338 345 2096
67937 1621828 355 2136
68320 1623945 346 2041
68726 1626875 368 2260
69103 1623781 340 2055
69476 1623616 330 2060
69868 1623035 343 2136
70248 1622668 341 2063
70629 1620431 345 2073
71031 1625277 366 2184
71428 1624600 360 2057
71815 1622042 349 2069
72257 1629731 405 2276
72643 1624250 349 2066
73037 1622159 356 2149
73443 1627118 367 2177
73848 1622982 364 2183
74225 1622085 340 2041
74592 1618283 329 2005
74958 1622943 322 2026
75340 1621044 339 2052
75734 1625494 357 2156
76138 1627385 368 2136
76523 1621628 347 2101
76933 1627448 374 2268
77330 1625232 360 2178
77743 1625701 375 2267
78126 1622179 347 2065
78515 1623489 350 2151
78908 1621090 356 2084
79297 1625946 352 2141
79717 1621387 382 2125
80132 1627416 377 2239
80522 1628648 351 2102
80902 1620976 342 2078
81264 1624046 324 2017
81659 1622495 345 2141
82034 1624738 334 2012
82431 1623087 359 2154
82828 1622878 360 2112
83213 1623579 348 2061
83594 1623996 343 2112
83984 1625852 353 2064
84366 1621736 344 2065
84750 1623132 345 2114
85143 1624520 350 2160
