fo time ls_time n_ls_moves
120 209426 120 765
233 208380 112 744
353 210248 118 751
468 210057 115 754
594 209261 125 771
707 208694 112 752
822 209482 114 726
960 210362 137 752
1075 209833 114 754
1204 210187 129 814
1316 209639 111 734
1428 210212 111 726
1551 209657 122 775
1665 209727 113 748
1796 209616 130 768
1909 208991 112 760
2028 209930 118 744
2141 210266 112 747
2261 209945 119 785
2383 210379 121 768
2498 209689 114 755
2619 209586 120 761
2741 211427 121 793
2860 210693 118 775
2987 210142 126 779
3100 210109 112 747
3219 210123 118 736
3334 210282 112 758
3451 209935 116 742
3572 209657 120 769
3687 209952 114 772
3812 211060 124 790
3924 209008 111 736
4041 209120 117 733
4155 210177 113 761
4277 210326 121 784
4402 210043 124 755
4516 209894 114 760
4638 209196 120 758
4756 210813 117 785
4881 209782 125 796
5007 210640 125 789
5128 209056 120 787
5245 209416 117 738
5356 209508 110 738
5476 209968 120 776
5591 209279 114 747
5718 210148 125 772
5839 210120 120 766
5952 209378 112 748
6072 208930 119 765
6189 209397 116 775
6312 209379 122 763
6427 209047 113 726
6548 210309 120 738
6673 208896 124 780
6789 210116 115 763
6904 209239 114 728
7031 210455 126 784
7148 210177 116 771
7261 208955 113 716
7375 210777 113 754
7497 209275 121 764
7609 209587 111 734
7731 211226 121 771
7849 209639 118 760
7964 211305 114 774
8079 209739 115 726
8196 210482 116 778
8326 211065 129 793
8445 210116 117 761
8563 210320 118 778
8684 209666 120 760
8795 210111 110 745
8915 210085 120 748
9031 211109 115 769
9150 209042 119 752
9269 208904 117 754
9382 209820 112 756
9500 209712 117 747
9612 209287 111 742
9734 210212 121 750
9851 210846 116 782
9968 209992 116 745
10087 210719 118 753
10199 210169 111 748
10341 209349 114 725
10451 209735 109 733
10572 208459 120 747
10689 208654 116 731
10801 210032 111 736
10929 210221 128 781
11040 210855 110 751
11150 209631 109 684
11264 209241 112 748
11385 209854 120 766
11500 210149 115 737
11613 209905 111 751
11726 209363 112 728
11842 209814 115 768
11963 210482 121 759
12071 209524 107 716
12194 210024 122 758
12317 210071 122 745
12433 210288 115 780
12555 209907 121 765
12665 209120 109 736
12787 210038 121 759
12906 210977 118 781
13021 209577 114 745
13144 209815 122 784
13264 211019 119 793
13382 209872 118 748
13500 210496 117 790
13616 208954 116 723
13737 208877 120 746
13857 210388 119 763
13979 208628 121 750
14098 209124 118 766
14218 209263 119 751
14337 209312 119 767
14450 209111 111 730
14563 208375 113 722
14673 209231 109 733
14789 210042 115 746
14901 210234 111 744
15035 210061 133 793
15154 210054 118 747
15272 210025 117 774
15390 209584 117 748
15507 209658 116 773
15625 209921 117 733
15742 209354 116 775
15854 210126 111 722
15978 210435 123 775
16088 209420 110 726
16207 209947 118 746
16322 210012 115 774
16444 209030 121 759
16566 210140 121 792
16686 209742 119 786
