fo time ls_time n_ls_moves
15 202050 15 713
35 202731 17 757
55 202494 17 750
87 202713 29 725
109 203359 19 729
128 203305 17 734
147 201786 17 750
166 202647 16 730
184 202509 16 733
203 203356 16 740
222 203408 16 748
240 202983 16 750
260 202924 17 769
283 203566 21 747
305 201816 17 717
324 203008 17 754
344 203538 18 771
363 202662 16 731
382 203261 16 739
401 202008 16 734
421 202848 17 781
440 202301 16 742
469 202884 27 791
493 202618 21 720
513 202877 17 729
532 202605 17 767
551 202874 16 739
570 202300 17 739
590 202311 17 755
608 203759 16 742
628 202917 17 760
647 203006 17 764
668 203480 18 776
694 203576 23 750
715 202413 18 743
735 203255 17 781
755 203327 18 764
774 202864 16 733
793 202760 17 730
812 202772 17 739
832 203490 17 772
850 202818 16 735
871 203745 18 755
897 203629 22 754
917 203302 17 746
936 203158 16 739
958 203227 20 774
991 203947 30 757
1015 204018 21 747
1039 202900 20 759
1058 202458 17 731
1080 202188 19 756
1105 203095 22 764
1124 203120 17 747
1143 202485 17 758
1163 202078 17 739
1182 202310 17 721
1201 203931 17 739
1220 202157 17 738
1239 203558 17 754
1258 203085 17 742
1278 203088 17 746
1306 203376 24 730
1328 202322 17 756
1347 201885 17 735
1368 203002 18 750
1388 202998 17 744
1407 202954 17 746
1426 203168 16 749
1445 202987 17 758
1466 202892 19 780
1487 202306 19 735
1513 202993 23 734
1532 202815 16 731
1552 203002 17 750
1572 204042 18 774
1591 202401 17 752
1611 203732 17 747
1629 202933 16 721
1648 202410 16 734
1667 202866 17 760
1689 203757 19 741
1717 203422 24 764
1736 202382 17 746
1755 202501 17 746
1776 203191 18 762
1796 203327 17 763
1815 202818 17 752
1835 203566 17 769
1854 203286 17 770
1874 201622 17 754
1894 202971 18 685
1917 202500 21 730
1939 203551 18 769
1963 203006 21 745
1983 203652 18 765
2002 203048 17 745
2021 203048 16 738
2040 202272 17 758
2059 203113 16 754
2079 203450 17 780
2101 203468 20 751
2126 202882 23 732
2150 202026 21 759
2171 202300 18 741
2190 203894 17 732
2209 202101 17 749
2228 203008 17 748
2247 202564 16 745
2266 202913 16 751
2285 203635 17 774
2307 203510 19 763
2332 202716 23 788
2353 202044 18 760
2372 202785 17 729
2391 202694 17 744
2411 203189 17 759
2430 203169 17 749
2449 203292 17 767
2467 202151 16 722
2486 202757 16 732
2506 202733 18 752
2529 202278 20 706
2548 202988 17 754
2567 202800 16 729
2586 203860 17 769
2606 203109 17 760
2625 202691 17 735
2645 203365 17 781
2663 202747 16 725
2682 203706 16 754
2704 201602 19 777
2734 203384 27 769
2754 202857 17 756
2773 202991 17 755
2794 203863 18 767
2813 202649 17 769
2832 203039 16 755
2851 203507 16 746
2870 203241 17 751
2890 202131 17 772
2914 202925 22 788
2939 202899 22 769
2958 203085 17 730
2977 203420 16 721
2997 202630 18 730
3016 203360 17 736
3035 202192 17 747
3054 203335 17 767
3073 203572 16 750
3092 203289 16 722
3113 202719 19 742
3138 203158 23 785
3158 203185 17 775
3176 203224 16 722
3196 203554 17 749
3215 203902 16 745
3233 202206 16 732
3253 203392 17 765
3272 203754 17 766
3290 202755 16 717
3309 202658 17 724
3337 203582 25 744
3356 203022 17 755
3377 203036 18 751
3394 203271 15 697
3415 203706 18 775
3434 203535 17 754
3453 203353 17 764
3472 204051 17 759
3492 203686 18 764
3511 202221 16 734
3537 202634 23 740
3557 202744 17 735
3577 203577 16 723
3596 202820 17 734
3616 203631 18 736
3635 202184 17 751
3655 203247 17 767
3674 203146 17 764
3693 203240 16 738
3712 203136 17 751
3737 203502 22 759
3758 202906 17 750
3777 202590 17 746
3797 203210 17 763
3815 203047 16 718
3835 202727 17 743
3853 203172 16 745
3872 202813 16 742
3890 202464 16 734
3909 203045 16 727
3930 203098 19 745
3959 202320 26 711
3979 203301 18 757
3999 202775 17 772
4019 202084 17 754
4039 204322 18 780
4058 203111 17 760
4077 202487 17 755
4097 204003 17 780
4116 203408 17 730
4139 202119 20 733
4162 203516 20 725
4181 202729 16 732
4200 203425 17 757
4221 202400 18 767
