fo time ls_time n_ls_moves
3479 25759185 3479 3514
7041 25760477 3467 3270
10940 25773089 3809 3781
14601 25770672 3566 3560
18337 25761292 3641 3628
22193 25766081 3765 3508
25803 25764315 3520 3435
29452 25765063 3555 3303
32993 25761051 3445 3243
36900 25771881 3817 3633
40522 25761123 3532 3380
44333 25763607 3719 3501
48011 25766299 3588 3361
51656 25761664 3557 3439
55348 25760877 3603 3488
58999 25772074 3562 3461
62683 25764674 3595 3357
66303 25767458 3531 3523
70021 25764341 3629 3564
73937 25774796 3823 3819
77635 25772086 3603 3421
81380 25765360 3654 3439
85305 25764147 3834 3763
