fo time ls_time n_ls_moves n_ls_moves2
138 210063 138 1050 0
258 210489 120 1066 0
341 209183 82 1032 0
466 209829 124 1056 0
576 210183 109 1075 0
711 210266 134 1056 0
819 209850 107 1039 0
929 210127 110 1057 0
1038 209435 107 1050 0
1153 210367 115 1030 0
1315 210100 161 1088 0
1491 209846 175 1084 0
1593 209121 102 1064 0
1760 210597 166 1082 0
1914 210483 153 1061 0
2028 209195 112 1056 0
2150 209472 122 1087 0
2264 208100 113 1023 0
2389 209917 124 1070 0
2537 210322 148 1038 0
2639 210461 101 1050 0
2763 209427 123 1014 0
2905 209585 141 1073 0
3060 209412 154 1065 0
3202 209901 141 1027 0
3372 209965 169 1062 0
3511 209061 139 1000 0
3650 210339 138 1038 0
3877 209786 226 1007 0
3989 209920 111 1042 0
4123 210217 133 1101 0
4246 210616 122 1092 0
4378 209816 131 1067 0
4488 209637 108 1098 0
4573 210123 84 1045 0
4699 210243 125 1074 0
4816 210062 116 1097 0
4970 209632 154 1045 0
5105 211421 134 1148 0
5262 209604 156 1077 0
5447 210287 184 1057 0
5544 209497 96 1082 0
5657 210508 112 1041 0
5808 209669 150 1034 0
5970 210116 161 1066 0
6105 210246 134 1087 0
6236 209747 131 1052 0
6350 209607 113 1076 0
6528 209327 177 1038 0
6659 210109 130 1076 0
6751 208676 91 1008 0
6889 209030 137 1109 0
6979 208851 89 1050 0
7128 209578 148 1081 0
7262 209814 134 1122 0
7365 209618 102 1059 0
7486 210190 120 1053 0
7593 209802 106 1006 0
7699 210575 105 1052 0
7783 210706 83 1069 0
7944 210530 160 1088 0
8055 208513 110 1096 0
8154 209578 98 1024 0
8315 210910 160 1075 0
8421 209887 104 1070 0
8538 209768 116 1093 0
8631 209652 92 1090 0
8744 209570 113 1050 0
8866 210086 121 1067 0
8969 210500 102 1089 0
9077 210430 107 1077 0
9198 210300 120 1075 0
9285 210540 86 1024 0
9409 209823 123 1051 0
9577 209912 167 1021 0
9670 209165 92 1023 0
9801 209584 130 1060 0
9918 209573 116 1068 0
10068 210654 149 1052 0
10176 210580 107 1035 0
10286 210044 109 1063 0
10426 209859 139 1043 0
10517 210713 90 1083 0
10635 210827 117 1082 0
10732 209593 96 1013 0
10855 208837 122 1052 0
10957 209355 101 1053 0
11077 209149 119 1038 0
11197 211014 118 1101 0
11295 209337 97 1036 0
11424 209388 128 1064 0
11531 209327 106 1058 0
11671 210104 139 1063 0
11788 209448 116 1074 0
11951 209242 162 1028 0
12076 210306 124 1071 0
12194 209542 117 1077 0
12318 210546 123 1073 0
12422 209539 103 1087 0
12549 209634 126 1047 0
12651 209468 102 1025 0
12793 208821 141 1063 0
12952 210486 158 1070 0
13069 208606 116 1045 0
13228 210264 158 1038 0
13371 210331 142 1024 0
13496 209039 124 1089 0
13616 210976 119 1090 0
13704 208361 87 1005 0
13846 209928 141 1083 0
13948 209006 101 1074 0
14064 209958 115 1113 0
14184 210421 119 1084 0
14301 210036 116 1048 0
14450 209881 148 1068 0
14537 210996 86 1044 0
14665 210091 127 1019 0
14858 210128 192 999 0
14963 210035 104 1064 0
15116 209388 152 1065 0
15240 209096 124 1082 0
15387 210712 146 1029 0
15509 210321 121 1093 0
15631 209320 121 1078 0
15806 209958 174 1048 0
15971 210112 164 1133 0
16088 210119 116 1095 0
16288 209948 200 1073 0
16389 209918 99 1021 0
16512 210480 122 1095 0
16616 209458 103 1084 0
16753 210004 136 1082 0
16936 209439 182 1079 0
17073 210308 136 1083 0
17220 210727 146 1076 0
17322 209281 101 1057 0
17435 209499 112 1019 0
17564 210206 128 1107 0
17672 210411 107 1075 0
17795 210366 122 1045 0
17952 209924 156 1054 0
18105 210299 152 1079 0
18273 208802 167 1054 0
18379 209150 106 1073 0
18501 211063 121 1034 0
18639 209972 137 1038 0
18729 210336 89 1058 0
18860 209798 130 1031 0
18963 209590 103 1033 0
19127 209779 163 1074 0
19449 209618 321 1038 0
19666 211201 216 1057 0
19765 209873 98 1040 0
19861 209656 96 1054 0
19977 211012 115 1086 0
20120 210153 142 1024 0
20234 211087 113 1090 0
20388 211179 154 1091 0
20544 209480 155 1041 0
20637 209967 92 1032 0
20777 210487 139 1054 0
20876 209959 98 1065 0
21029 210372 153 1092 0
21181 211565 150 1057 0
21317 209656 136 1077 0
21441 210949 123 1045 0
21590 210558 148 1115 0
21720 208514 129 1064 0
21895 209143 174 1019 0
21984 210520 88 1081 0
22117 210252 133 1062 0
22287 210491 169 1096 0
22410 209702 122 1123 0
22559 210599 148 1085 0
22697 210870 137 1085 0
22808 209942 110 1082 0
22940 210162 132 1096 0
23049 210889 107 1071 0
23202 210116 153 1027 0
23320 209806 117 1077 0
23441 210835 120 1097 0
23594 210580 152 1111 0
23706 210620 111 1050 0
23820 210138 113 1062 0
23936 210785 115 1063 0
24031 208889 94 1008 0
24167 209836 135 1088 0
24274 208579 106 1040 0
24411 209796 136 1040 0
24530 210150 118 1038 0
24681 209728 150 1090 0
24810 209686 128 1060 0
24911 209697 100 1066 0
25024 209301 112 1036 0
25160 210109 135 1078 0
25312 210175 151 1080 0
25427 210631 115 1048 0
25529 210126 101 1096 0
25662 210492 125 1081 0
25884 210723 221 1062 0
26122 210167 238 1072 0
26241 210408 117 1063 0
26389 211125 147 1095 0
26545 210782 155 1052 0
26652 210574 106 1069 0
26758 209869 105 1031 0
26906 210595 147 1072 0
27032 210293 125 1076 0
27162 209381 129 1108 0
27289 210125 127 1069 0
27405 210997 115 1100 0
27515 210372 109 1093 0
27635 209299 119 1059 0
27784 210653 148 1027 0
27933 209774 148 1104 0
28083 210724 149 1031 0
28237 210287 153 1123 0
28407 208539 169 1039 0
28605 209794 198 1104 0
28793 210091 187 1043 0
28943 209798 149 1105 0
29057 208482 113 1015 0
29174 210092 116 1082 0
29289 210461 114 1078 0
29402 209340 112 1102 0
29552 210334 150 1094 0
29695 209877 142 1013 0
29848 210974 152 1107 0
29998 209733 150 1045 0
30000 132606 0 52 0
