!Experiment Random Multi Restart #Runs Limit 1[s]
n d i ls_name move_strg rmr_duration number_of_runs fo_max fo_mean fo_sd n_moves_mean n_moves_sd n_moves2_mean mean2_round_time
2000 100 3 tree first_move 71.812000 1 102238090 102238090.000000 0.000000 7185.000000 0.000000 9.000000 0.000000 0.000000
2000 100 3 basic first_move 6.888000 1 102259765 102259765.000000 0.000000 8221.000000 0.000000 0.000000 0.000000 0.000000
2000 100 4 bs_array first_move 34.000000 1 102254515 102254515.000000 0.000000 8975.000000 0.000000 3.000000 0.000000 0.000000
2000 100 4 tree first_move 74.314000 1 102246477 102246477.000000 0.000000 8272.000000 0.000000 8.000000 0.000000 0.000000
2000 100 4 basic first_move 4.179000 1 102231911 102231911.000000 0.000000 7354.000000 0.000000 0.000000 0.000000 0.000000
2000 100 5 bs_array first_move 31.997000 1 102211685 102211685.000000 0.000000 8900.000000 0.000000 3.000000 0.000000 0.000000
2000 100 5 tree first_move 68.561000 1 102202155 102202155.000000 0.000000 7566.000000 0.000000 8.000000 0.000000 0.000000
2000 100 5 basic first_move 4.850000 1 102193508 102193508.000000 0.000000 7776.000000 0.000000 0.000000 0.000000 0.000000
3000 1 1 bs_array first_move 0.048000 1 1639630 1639630.000000 0.000000 4660.000000 0.000000 0.000000 0.000000 0.000000
3000 1 1 tree first_move 0.248000 1 1636495 1636495.000000 0.000000 4572.000000 0.000000 0.000000 0.000000 0.000000
3000 1 1 basic first_move 5.294000 1 1637203 1637203.000000 0.000000 4559.000000 0.000000 0.000000 0.000000 0.000000
3000 1 2 bs_array first_move 0.043000 1 1652317 1652317.000000 0.000000 4609.000000 0.000000 0.000000 0.000000 0.000000
3000 1 2 tree first_move 0.316000 1 1645185 1645185.000000 0.000000 4505.000000 0.000000 0.000000 0.000000 0.000000
3000 1 2 basic first_move 5.842000 1 1652319 1652319.000000 0.000000 4624.000000 0.000000 0.000000 0.000000 0.000000
3000 1 3 bs_array first_move 0.060000 1 1617993 1617993.000000 0.000000 4647.000000 0.000000 0.000000 0.000000 0.000000
3000 1 3 tree first_move 0.272000 1 1617105 1617105.000000 0.000000 4513.000000 0.000000 0.000000 0.000000 0.000000
3000 1 3 basic first_move 5.206000 1 1615546 1615546.000000 0.000000 4608.000000 0.000000 0.000000 0.000000 0.000000
3000 1 4 bs_array first_move 0.039000 1 1648047 1648047.000000 0.000000 4646.000000 0.000000 0.000000 0.000000 0.000000
3000 1 4 tree first_move 0.244000 1 1646703 1646703.000000 0.000000 4658.000000 0.000000 0.000000 0.000000 0.000000
3000 1 4 basic first_move 6.381000 1 1644703 1644703.000000 0.000000 4619.000000 0.000000 1.000000 0.000000 0.000000
3000 1 5 bs_array first_move 0.040000 1 1656866 1656866.000000 0.000000 4751.000000 0.000000 0.000000 0.000000 0.000000
3000 1 5 tree first_move 0.254000 1 1655246 1655246.000000 0.000000 4652.000000 0.000000 0.000000 0.000000 0.000000
3000 1 5 basic first_move 4.942000 1 1653749 1653749.000000 0.000000 4563.000000 0.000000 0.000000 0.000000 0.000000
3000 5 1 bs_array first_move 0.441000 1 6985586 6985586.000000 0.000000 7240.000000 0.000000 0.000000 0.000000 0.000000
3000 5 1 tree first_move 2.910000 1 6975553 6975553.000000 0.000000 7033.000000 0.000000 0.000000 0.000000 0.000000
3000 5 1 basic first_move 7.108000 1 6976211 6976211.000000 0.000000 7002.000000 0.000000 0.000000 0.000000 0.000000
3000 5 2 bs_array first_move 0.427000 1 6994172 6994172.000000 0.000000 6989.000000 0.000000 0.000000 0.000000 0.000000
3000 5 2 tree first_move 3.039000 1 6991561 6991561.000000 0.000000 6928.000000 0.000000 0.000000 0.000000 0.000000
3000 5 2 basic first_move 6.034000 1 7003713 7003713.000000 0.000000 7138.000000 0.000000 0.000000 0.000000 0.000000
3000 5 3 bs_array first_move 0.441000 1 6930392 6930392.000000 0.000000 7220.000000 0.000000 0.000000 0.000000 0.000000
3000 5 3 tree first_move 2.806000 1 6922873 6922873.000000 0.000000 6929.000000 0.000000 0.000000 0.000000 0.000000
3000 5 3 basic first_move 7.317000 1 6922824 6922824.000000 0.000000 7351.000000 0.000000 0.000000 0.000000 0.000000
3000 5 4 bs_array first_move 0.409000 1 7000820 7000820.000000 0.000000 7139.000000 0.000000 0.000000 0.000000 0.000000
3000 5 4 tree first_move 3.404000 1 6992558 6992558.000000 0.000000 7269.000000 0.000000 0.000000 0.000000 0.000000
3000 5 4 basic first_move 8.038000 1 6988538 6988538.000000 0.000000 6918.000000 0.000000 0.000000 0.000000 0.000000
3000 5 5 bs_array first_move 0.421000 1 6980762 6980762.000000 0.000000 7040.000000 0.000000 0.000000 0.000000 0.000000
3000 5 5 tree first_move 2.998000 1 6987171 6987171.000000 0.000000 7132.000000 0.000000 0.000000 0.000000 0.000000
3000 5 5 basic first_move 6.530000 1 6984875 6984875.000000 0.000000 7156.000000 0.000000 0.000000 0.000000 0.000000
3000 10 1 bs_array first_move 1.774000 1 13376500 13376500.000000 0.000000 8344.000000 0.000000 0.000000 0.000000 0.000000
3000 10 1 tree first_move 8.871000 1 13371370 13371370.000000 0.000000 8472.000000 0.000000 0.000000 0.000000 0.000000
3000 10 1 basic first_move 8.797000 1 13376950 13376950.000000 0.000000 8517.000000 0.000000 0.000000 0.000000 0.000000
3000 10 2 bs_array first_move 1.432000 1 13405498 13405498.000000 0.000000 8086.000000 0.000000 0.000000 0.000000 0.000000
3000 10 2 tree first_move 8.742000 1 13409509 13409509.000000 0.000000 8451.000000 0.000000 0.000000 0.000000 0.000000
3000 10 2 basic first_move 12.372000 1 13423712 13423712.000000 0.000000 9062.000000 0.000000 1.000000 0.000000 0.000000
3000 10 3 bs_array first_move 1.402000 1 13345644 13345644.000000 0.000000 8264.000000 0.000000 0.000000 0.000000 0.000000
3000 10 3 tree first_move 8.568000 1 13344098 13344098.000000 0.000000 8350.000000 0.000000 0.000000 0.000000 0.000000
3000 10 3 basic first_move 8.173000 1 13336839 13336839.000000 0.000000 7972.000000 0.000000 0.000000 0.000000 0.000000
3000 10 4 bs_array first_move 1.480000 1 13405334 13405334.000000 0.000000 8329.000000 0.000000 0.000000 0.000000 0.000000
3000 10 4 tree first_move 8.892000 1 13405290 13405290.000000 0.000000 8450.000000 0.000000 0.000000 0.000000 0.000000
3000 10 4 basic first_move 10.447000 1 13416519 13416519.000000 0.000000 8521.000000 0.000000 0.000000 0.000000 0.000000
3000 10 5 bs_array first_move 1.680000 1 13426716 13426716.000000 0.000000 8479.000000 0.000000 0.000000 0.000000 0.000000
3000 10 5 tree first_move 8.807000 1 13418929 13418929.000000 0.000000 8440.000000 0.000000 0.000000 0.000000 0.000000
3000 10 5 basic first_move 6.524000 1 13416434 13416434.000000 0.000000 8127.000000 0.000000 0.000000 0.000000 0.000000
3000 50 1 bs_array first_move 26.441000 1 69848075 69848075.000000 0.000000 11505.000000 0.000000 1.000000 0.000000 0.000000
3000 50 1 tree first_move 76.613000 1 69830935 69830935.000000 0.000000 11403.000000 0.000000 6.000000 0.000000 0.000000
3000 50 1 basic first_move 18.247000 1 69873340 69873340.000000 0.000000 12653.000000 0.000000 1.000000 0.000000 0.000000
3000 50 2 bs_array first_move 28.715000 1 69967480 69967480.000000 0.000000 12254.000000 0.000000 1.000000 0.000000 0.000000
3000 50 2 tree first_move 81.032000 1 69963915 69963915.000000 0.000000 11625.000000 0.000000 6.000000 0.000000 0.000000
3000 50 2 basic first_move 14.139000 1 69969509 69969509.000000 0.000000 11628.000000 0.000000 0.000000 0.000000 0.000000
3000 50 3 bs_array first_move 28.052000 1 69927678 69927678.000000 0.000000 11591.000000 0.000000 1.000000 0.000000 0.000000
3000 50 3 tree first_move 77.595000 1 69922514 69922514.000000 0.000000 11347.000000 0.000000 6.000000 0.000000 0.000000
3000 50 3 basic first_move 9.085000 1 69915387 69915387.000000 0.000000 11555.000000 0.000000 0.000000 0.000000 0.000000
3000 50 4 bs_array first_move 28.540000 1 69978249 69978249.000000 0.000000 11793.000000 0.000000 1.000000 0.000000 0.000000
3000 50 4 tree first_move 81.612000 1 69954406 69954406.000000 0.000000 11513.000000 0.000000 6.000000 0.000000 0.000000
3000 50 4 basic first_move 11.500000 1 69970412 69970412.000000 0.000000 11591.000000 0.000000 0.000000 0.000000 0.000000
3000 50 5 bs_array first_move 28.321000 1 69987560 69987560.000000 0.000000 11378.000000 0.000000 1.000000 0.000000 0.000000
3000 50 5 tree first_move 79.456000 1 69993792 69993792.000000 0.000000 11358.000000 0.000000 6.000000 0.000000 0.000000
3000 50 5 basic first_move 15.076000 1 69969294 69969294.000000 0.000000 11977.000000 0.000000 0.000000 0.000000 0.000000
3000 100 1 bs_array first_move 95.089000 1 229117690 229117690.000000 0.000000 12904.000000 0.000000 6.000000 0.000000 0.000000
3000 100 1 tree first_move 178.334000 1 229107009 229107009.000000 0.000000 13184.000000 0.000000 13.000000 0.000000 0.000000
3000 100 1 basic first_move 14.514000 1 229107908 229107908.000000 0.000000 13271.000000 0.000000 0.000000 0.000000 0.000000
3000 100 2 bs_array first_move 96.304000 1 229132479 229132479.000000 0.000000 13665.000000 0.000000 6.000000 0.000000 0.000000
3000 100 2 tree first_move 169.883000 1 229098005 229098005.000000 0.000000 12915.000000 0.000000 12.000000 0.000000 0.000000
3000 100 2 basic first_move 11.912000 1 229100500 229100500.000000 0.000000 12807.000000 0.000000 0.000000 0.000000 0.000000
3000 100 3 bs_array first_move 91.153000 1 229222510 229222510.000000 0.000000 13335.000000 0.000000 6.000000 0.000000 0.000000
3000 100 3 tree first_move 177.824000 1 229248723 229248723.000000 0.000000 13479.000000 0.000000 12.000000 0.000000 0.000000
3000 100 3 basic first_move 11.926000 1 229223814 229223814.000000 0.000000 13632.000000 0.000000 0.000000 0.000000 0.000000
3000 100 4 bs_array first_move 91.015000 1 229144024 229144024.000000 0.000000 13247.000000 0.000000 6.000000 0.000000 0.000000
3000 100 4 tree first_move 170.190000 1 229122872 229122872.000000 0.000000 13187.000000 0.000000 12.000000 0.000000 0.000000
3000 100 4 basic first_move 8.040000 1 229098304 229098304.000000 0.000000 12306.000000 0.000000 0.000000 0.000000 0.000000
3000 100 5 bs_array first_move 92.164000 1 229157249 229157249.000000 0.000000 13907.000000 0.000000 6.000000 0.000000 0.000000
3000 100 5 tree first_move 169.293000 1 229141801 229141801.000000 0.000000 13233.000000 0.000000 12.000000 0.000000 0.000000
3000 100 5 basic first_move 11.128000 1 229137939 229137939.000000 0.000000 13243.000000 0.000000 0.000000 0.000000 0.000000
4000 1 1 bs_array first_move 0.080000 1 2827695 2827695.000000 0.000000 6700.000000 0.000000 0.000000 0.000000 0.000000
4000 1 1 tree first_move 0.452000 1 2828645 2828645.000000 0.000000 6868.000000 0.000000 0.000000 0.000000 0.000000
4000 1 1 basic first_move 8.296000 1 2826662 2826662.000000 0.000000 6694.000000 0.000000 0.000000 0.000000 0.000000
4000 1 2 bs_array first_move 0.076000 1 2827283 2827283.000000 0.000000 6872.000000 0.000000 0.000000 0.000000 0.000000
4000 1 2 tree first_move 0.459000 1 2827882 2827882.000000 0.000000 6812.000000 0.000000 0.000000 0.000000 0.000000
4000 1 2 basic first_move 7.549000 1 2823662 2823662.000000 0.000000 6624.000000 0.000000 0.000000 0.000000 0.000000
4000 1 3 bs_array first_move 0.079000 1 2795073 2795073.000000 0.000000 6635.000000 0.000000 0.000000 0.000000 0.000000
4000 1 3 tree first_move 0.435000 1 2792312 2792312.000000 0.000000 6617.000000 0.000000 0.000000 0.000000 0.000000
4000 1 3 basic first_move 9.640000 1 2799948 2799948.000000 0.000000 6814.000000 0.000000 1.000000 0.000000 0.000000
4000 1 4 bs_array first_move 0.088000 1 2831600 2831600.000000 0.000000 6870.000000 0.000000 0.000000 0.000000 0.000000
4000 1 4 tree first_move 0.459000 1 2835464 2835464.000000 0.000000 6882.000000 0.000000 0.000000 0.000000 0.000000
4000 1 4 basic first_move 10.660000 1 2832602 2832602.000000 0.000000 6797.000000 0.000000 1.000000 0.000000 0.000000
4000 1 5 bs_array first_move 0.096000 1 2826939 2826939.000000 0.000000 6722.000000 0.000000 0.000000 0.000000 0.000000
4000 1 5 tree first_move 0.541000 1 2832579 2832579.000000 0.000000 7003.000000 0.000000 0.000000 0.000000 0.000000
4000 1 5 basic first_move 10.449000 1 2827006 2827006.000000 0.000000 6799.000000 0.000000 1.000000 0.000000 0.000000
4000 5 1 bs_array first_move 0.979000 1 12102539 12102539.000000 0.000000 10098.000000 0.000000 0.000000 0.000000 0.000000
4000 5 1 tree first_move 6.159000 1 12111312 12111312.000000 0.000000 10159.000000 0.000000 0.000000 0.000000 0.000000
4000 5 1 basic first_move 16.323000 1 12120851 12120851.000000 0.000000 10327.000000 0.000000 1.000000 0.000000 0.000000
4000 5 2 bs_array first_move 0.994000 1 12148278 12148278.000000 0.000000 10025.000000 0.000000 0.000000 0.000000 0.000000
4000 5 2 tree first_move 6.388000 1 12158721 12158721.000000 0.000000 10290.000000 0.000000 0.000000 0.000000 0.000000
4000 5 2 basic first_move 13.367000 1 12158584 12158584.000000 0.000000 10329.000000 0.000000 1.000000 0.000000 0.000000
4000 5 3 bs_array first_move 0.969000 1 12080451 12080451.000000 0.000000 10123.000000 0.000000 0.000000 0.000000 0.000000
4000 5 3 tree first_move 6.206000 1 12077410 12077410.000000 0.000000 10089.000000 0.000000 0.000000 0.000000 0.000000
4000 5 3 basic first_move 14.770000 1 12079503 12079503.000000 0.000000 10328.000000 0.000000 1.000000 0.000000 0.000000
4000 5 4 bs_array first_move 0.975000 1 12139329 12139329.000000 0.000000 10312.000000 0.000000 0.000000 0.000000 0.000000
4000 5 4 tree first_move 6.110000 1 12136560 12136560.000000 0.000000 9993.000000 0.000000 0.000000 0.000000 0.000000
4000 5 4 basic first_move 18.483000 1 12142850 12142850.000000 0.000000 10260.000000 0.000000 1.000000 0.000000 0.000000
4000 5 5 bs_array first_move 0.982000 1 12108961 12108961.000000 0.000000 10192.000000 0.000000 0.000000 0.000000 0.000000
4000 5 5 tree first_move 6.650000 1 12118242 12118242.000000 0.000000 10671.000000 0.000000 0.000000 0.000000 0.000000
4000 5 5 basic first_move 14.468000 1 12123000 12123000.000000 0.000000 10512.000000 0.000000 1.000000 0.000000 0.000000
4000 10 1 bs_array first_move 3.168000 1 23356687 23356687.000000 0.000000 12039.000000 0.000000 0.000000 0.000000 0.000000
4000 10 1 tree first_move 15.169000 1 23350020 23350020.000000 0.000000 11559.000000 0.000000 0.000000 0.000000 0.000000
4000 10 1 basic first_move 17.495000 1 23347997 23347997.000000 0.000000 11637.000000 0.000000 1.000000 0.000000 0.000000
4000 10 2 bs_array first_move 3.273000 1 23390825 23390825.000000 0.000000 12064.000000 0.000000 0.000000 0.000000 0.000000
4000 10 2 tree first_move 15.909000 1 23379294 23379294.000000 0.000000 11532.000000 0.000000 0.000000 0.000000 0.000000
4000 10 2 basic first_move 19.403000 1 23397257 23397257.000000 0.000000 11922.000000 0.000000 1.000000 0.000000 0.000000
4000 10 3 bs_array first_move 3.623000 1 23341987 23341987.000000 0.000000 11679.000000 0.000000 0.000000 0.000000 0.000000
4000 10 3 tree first_move 15.917000 1 23368425 23368425.000000 0.000000 12503.000000 0.000000 0.000000 0.000000 0.000000
4000 10 3 basic first_move 16.853000 1 23352303 23352303.000000 0.000000 11937.000000 0.000000 1.000000 0.000000 0.000000
4000 10 4 bs_array first_move 3.266000 1 23412398 23412398.000000 0.000000 12095.000000 0.000000 0.000000 0.000000 0.000000
4000 10 4 tree first_move 15.265000 1 23419101 23419101.000000 0.000000 11637.000000 0.000000 0.000000 0.000000 0.000000
4000 10 4 basic first_move 22.981000 1 23400819 23400819.000000 0.000000 11761.000000 0.000000 1.000000 0.000000 0.000000
4000 10 5 bs_array first_move 3.067000 1 23398372 23398372.000000 0.000000 11611.000000 0.000000 0.000000 0.000000 0.000000
4000 10 5 tree first_move 15.267000 1 23397095 23397095.000000 0.000000 11909.000000 0.000000 0.000000 0.000000 0.000000
4000 10 5 basic first_move 17.968000 1 23412194 23412194.000000 0.000000 12161.000000 0.000000 1.000000 0.000000 0.000000
4000 50 1 bs_array first_move 56.929000 1 123317210 123317210.000000 0.000000 16534.000000 0.000000 2.000000 0.000000 0.000000
4000 50 1 tree first_move 143.825000 1 123323669 123323669.000000 0.000000 17250.000000 0.000000 7.000000 0.000000 0.000000
4000 50 1 basic first_move 29.978000 1 123351476 123351476.000000 0.000000 17115.000000 0.000000 1.000000 0.000000 0.000000
4000 50 2 bs_array first_move 59.095000 1 123428547 123428547.000000 0.000000 17280.000000 0.000000 2.000000 0.000000 0.000000
4000 50 2 tree first_move 138.948000 1 123409996 123409996.000000 0.000000 16672.000000 0.000000 7.000000 0.000000 0.000000
4000 50 2 basic first_move 24.042000 1 123465817 123465817.000000 0.000000 17167.000000 0.000000 1.000000 0.000000 0.000000
4000 50 3 bs_array first_move 61.541000 1 123430268 123430268.000000 0.000000 17936.000000 0.000000 2.000000 0.000000 0.000000
4000 50 3 tree first_move 131.559000 1 123403158 123403158.000000 0.000000 15669.000000 0.000000 7.000000 0.000000 0.000000
4000 50 3 basic first_move 18.674000 1 123373948 123373948.000000 0.000000 15766.000000 0.000000 0.000000 0.000000 0.000000
4000 50 4 bs_array first_move 57.952000 1 123562937 123562937.000000 0.000000 16754.000000 0.000000 2.000000 0.000000 0.000000
4000 50 4 tree first_move 139.905000 1 123567215 123567215.000000 0.000000 16758.000000 0.000000 7.000000 0.000000 0.000000
4000 50 4 basic first_move 18.889000 1 123550963 123550963.000000 0.000000 16334.000000 0.000000 0.000000 0.000000 0.000000
4000 50 5 bs_array first_move 57.883000 1 123392418 123392418.000000 0.000000 16664.000000 0.000000 2.000000 0.000000 0.000000
4000 50 5 tree first_move 140.906000 1 123383774 123383774.000000 0.000000 16865.000000 0.000000 7.000000 0.000000 0.000000
4000 50 5 basic first_move 26.919000 1 123408441 123408441.000000 0.000000 16551.000000 0.000000 1.000000 0.000000 0.000000
4000 100 1 bs_array first_move 199.006000 1 406403539 406403539.000000 0.000000 17870.000000 0.000000 10.000000 0.000000 0.000000
4000 100 1 tree first_move 356.325000 1 406458644 406458644.000000 0.000000 19251.000000 0.000000 18.000000 0.000000 0.000000
4000 100 1 basic first_move 27.866000 1 406474549 406474549.000000 0.000000 19079.000000 0.000000 1.000000 0.000000 0.000000
4000 100 2 bs_array first_move 198.744000 1 406378620 406378620.000000 0.000000 17645.000000 0.000000 10.000000 0.000000 0.000000
4000 100 2 tree first_move 369.869000 1 406408742 406408742.000000 0.000000 19910.000000 0.000000 18.000000 0.000000 0.000000
4000 100 2 basic first_move 20.778000 1 406380873 406380873.000000 0.000000 17959.000000 0.000000 0.000000 0.000000 0.000000
4000 100 3 bs_array first_move 207.199000 1 406541838 406541838.000000 0.000000 19465.000000 0.000000 10.000000 0.000000 0.000000
4000 100 3 tree first_move 336.466000 1 406543899 406543899.000000 0.000000 18720.000000 0.000000 17.000000 0.000000 0.000000
4000 100 3 basic first_move 39.842000 1 406537230 406537230.000000 0.000000 20792.000000 0.000000 1.000000 0.000000 0.000000
4000 100 4 bs_array first_move 200.999000 1 406449336 406449336.000000 0.000000 18377.000000 0.000000 10.000000 0.000000 0.000000
4000 100 4 tree first_move 362.711000 1 406518117 406518117.000000 0.000000 20110.000000 0.000000 17.000000 0.000000 0.000000
4000 100 4 basic first_move 26.647000 1 406487784 406487784.000000 0.000000 19522.000000 0.000000 1.000000 0.000000 0.000000
4000 100 5 bs_array first_move 203.629000 1 406356663 406356663.000000 0.000000 18018.000000 0.000000 10.000000 0.000000 0.000000
4000 100 5 tree first_move 345.262000 1 406397598 406397598.000000 0.000000 19124.000000 0.000000 17.000000 0.000000 0.000000
4000 100 5 basic first_move 30.905000 1 406393368 406393368.000000 0.000000 18461.000000 0.000000 1.000000 0.000000 0.000000
Total Experiment time[s] = 9432
