fo time ls_time n_ls_moves n_ls_moves2
341 208037 341 1098 0
483 209313 141 1126 0
578 208598 94 1075 0
692 207465 113 1029 0
799 208771 106 1068 0
930 208179 130 1108 0
1070 208716 140 1083 0
1203 208392 133 1117 0
1348 206818 144 1056 0
1490 208829 141 1061 0
1605 210176 115 1155 0
1712 208818 106 999 0
1848 208435 135 1080 0
1959 208224 110 1025 0
2102 209103 142 1102 0
2193 208372 90 1024 0
2330 208327 136 1058 0
2424 208443 93 1043 0
2552 208564 127 1086 0
2661 209688 109 1099 0
2790 208476 127 1053 0
2902 208442 111 1039 0
3028 209804 125 1088 0
3164 208716 136 1056 0
3264 208268 98 1071 0
3388 208060 124 1037 0
3477 208816 88 1026 0
3582 208204 105 1051 0
3691 209437 108 1050 0
3805 208221 113 1059 0
3926 209291 120 1051 0
4042 208061 115 1023 0
4150 208567 107 1054 0
4287 208395 136 1034 0
4396 208870 108 1067 0
4523 207880 126 1063 0
4635 208634 111 1048 0
4733 208274 98 1038 0
4831 209092 97 1068 0
4949 208763 117 1082 0
5048 208299 98 1037 0
5180 207853 132 1049 0
5289 208830 108 1105 0
5408 208217 118 1039 0
5491 208872 82 1049 0
5616 207253 125 1033 0
5763 208061 146 1028 0
5856 208535 92 1057 0
5980 208804 123 1059 0
6082 208987 102 1052 0
6219 208174 135 1071 0
6313 207789 93 1068 0
6429 208079 116 1050 0
6534 208668 104 1061 0
6685 208592 150 1030 0
6827 207816 141 1071 0
6938 208774 110 1043 0
7080 207044 141 1068 0
7209 208634 128 1068 0
7320 207912 109 1029 0
7455 208861 134 1070 0
7561 208633 105 1076 0
7696 207966 134 1050 0
7805 209086 108 1094 0
7917 209329 112 1043 0
8020 208391 102 1072 0
8125 207878 104 1065 0
8271 207939 145 1033 0
8404 209038 132 1070 0
8516 208386 111 1063 0
8625 207922 108 1052 0
8741 208182 115 1043 0
8881 209181 139 1115 0
9010 208007 128 1009 0
9142 209001 131 1068 0
9273 208631 130 1074 0
9377 208014 103 1080 0
9512 209451 134 1089 0
9634 208944 121 1047 0
9748 208747 113 1041 0
9881 208183 132 1040 0
10026 208819 144 1069 0
10134 207404 107 1031 0
10295 209765 160 1061 0
10438 208543 142 1083 0
10564 208460 125 1081 0
10717 208756 152 1027 0
10831 208806 113 1008 0
10958 208407 127 1061 0
11121 207993 162 1060 0
11237 209303 115 1077 0
11383 208545 144 1073 0
11483 209958 99 1061 0
11590 209307 106 1059 0
11713 209737 121 1104 0
11855 208266 141 1036 0
11980 207200 124 1074 0
12091 208253 110 1060 0
12208 208783 116 1022 0
12322 208873 113 1090 0
12472 208648 149 1058 0
12596 208366 123 1026 0
12745 208864 148 1090 0
12877 209698 131 1090 0
13040 208956 162 1044 0
13137 207422 96 1069 0
13253 208502 115 1027 0
13347 208208 93 1030 0
13488 208572 140 1086 0
13583 208011 94 1003 0
13695 209004 112 1027 0
13819 208457 123 1044 0
13935 208896 114 1045 0
14049 208428 113 1069 0
14176 208335 127 1081 0
14297 208940 120 1050 0
14409 207400 111 1056 0
14532 208437 122 1002 0
14626 208001 93 1105 0
14758 208455 132 1058 0
14858 209068 99 1077 0
14976 209468 117 1119 0
15076 208894 99 1022 0
15203 208149 126 1061 0
15321 207943 117 1069 0
15410 208551 88 1046 0
15565 209649 154 1084 0
15662 208189 96 1089 0
15785 208892 122 1105 0
15876 207723 90 1010 0
16011 207651 134 1036 0
16129 207487 117 1032 0
16235 208944 105 1091 0
16327 209032 92 1091 0
16460 208629 132 1071 0
16550 208560 89 1063 0
16664 207907 113 1011 0
16823 209084 158 1057 0
16952 208227 128 1078 0
17058 208577 105 1033 0
17173 208240 115 1047 0
17289 208742 115 1074 0
17400 207955 110 1022 0
17513 208164 112 1028 0
17625 208322 111 1051 0
17752 209346 127 1080 0
17867 209030 114 1051 0
17989 208658 121 1039 0
18110 208652 121 1042 0
18239 209259 128 1102 0
18384 208560 144 1022 0
18484 208932 99 1059 0
18611 209265 126 1064 0
18742 209388 130 1085 0
18853 209263 111 1051 0
19001 208244 146 1092 0
19097 208586 95 1019 0
19213 208282 115 1083 0
19312 208710 98 1059 0
19424 209087 111 1080 0
19531 206660 106 1037 0
19649 209150 117 1091 0
19743 208203 93 1079 0
19878 208530 134 1089 0
19979 207693 100 1047 0
20000 185619 20 557 0
