fo time ls_time n_ls_moves n_ls_moves2
2224 8074626 2222 3009 10
4206 8062540 1939 3021 9
6130 8069993 1882 2994 14
8436 8067185 2265 3076 9
11817 8074937 3334 3235 18
13681 8082878 1823 3234 8
15752 8073919 2030 3041 10
17291 8064828 1498 2837 7
19492 8074822 2148 3036 12
20102 8067895 570 2940 2
