fo time ls_time n_ls_moves
14166 25789586 14166 3199
29077 25793115 14347 3271
43973 25799057 14280 3379
58792 25801647 14255 3347
73914 25797099 14544 3466
89774 25792177 15300 3598
105450 25792130 15092 3407
120756 25795817 14707 3485
135780 25794389 14427 3445
151026 25794690 14664 3372
